Complexity,Loss,Equation
1,0.113488264,"2.9723046"
3,0.10662478,"powabs(x43, 0.18937042)"
4,0.06525808,"log(x48 + -330.1314)"
6,0.061441965,"sqrtabs(x48 + -250.79723) + -7.0027795"
8,0.05733473,"sin(sqrtabs(x48) + sqrtabs(x46)) + 3.391078"
9,0.056005225,"(sin(sqrtabs(x46)) + sin(sqrtabs(x48))) + 3.4372814"
11,0.048094444,"3.5023363 + sin(sqrtabs(x31) + (sqrtabs(x48) + sqrtabs(x46)))"
13,0.047985468,"powabs(sin((sqrtabs(x48) + sqrtabs(x46)) + sqrtabs(x31)) + 3.4372814, 1.0151856)"
14,0.046873283,"3.5023363 + sin(sqrtabs(x48) + (sqrtabs(sin(x46) + x46) + sqrtabs(x31)))"
16,0.046859656,"powabs(sin((sqrtabs(sin(x46) + x31) + sqrtabs(x46)) + sqrtabs(x48)) + 3.4372814, 1.0151856)"
17,0.04607496,"powabs(sin((sqrtabs(x31) + sqrtabs(exp(sin(x46)) + x46)) + sqrtabs(x48)) + 3.4372814, 1.0151856)"
19,0.04565254,"sin(sin(sin((sqrtabs(x46) + sqrtabs(x48)) + sqrtabs(x31 + 20.20482)))) + log(sin(x46) + 20.20482)"
20,0.044969015,"sin(sin((sqrtabs(x46) + sqrtabs(x48)) + sqrtabs(x31 + sqrtabs(x46)))) + log(exp(sin(x46)) + 20.20482)"
21,0.044325046,"sin(sin(sin((sqrtabs(x46) + sqrtabs(x48)) + sqrtabs(x31 + sqrtabs(x46))))) + log(exp(sin(x46)) + 20.20482)"
22,0.04411831,"sin(sin(sin(sin((sqrtabs(x46) + sqrtabs(x48)) + sqrtabs(x31 + sqrtabs(x46)))))) + log(exp(sin(x46)) + 20.20482)"
24,0.043587796,"sin(sin(sin((sqrtabs(x46) + sqrtabs(x48)) + sqrtabs(x31 + sqrtabs(x46))))) + log(sqrtabs(x46) + exp(sqrtabs(exp(sin(x46)))))"
25,0.04300745,"sin(sin(sin((sqrtabs(x46 + 18.675291) + sqrtabs(x31)) + sqrtabs(x48)))) + log((exp(sin(x14)) + sqrtabs(x46)) + exp(sin(x46)))"
26,0.042591028,"sin(sin(sin(sin((sqrtabs(x46 + 18.675291) + sqrtabs(x31)) + sqrtabs(x48))))) + log((exp(sin(x46)) + sqrtabs(x46)) + exp(sin(x14)))"
27,0.042481188,"sin(sin(sin(sin(sqrtabs(x31) + sqrtabs(x48)) + sqrtabs(x46 + sqrtabs(x46))))) + log((exp(sin(x14)) + sqrtabs(x46)) + exp(sin(x46)))"
28,0.042268563,"sin(sin(sin(sin(sin(sqrtabs(x31) + sqrtabs(x48)) + sqrtabs(x46 + sqrtabs(x46)))))) + log(exp(sin(x14)) + (sqrtabs(x46) + exp(sin(x46))))"
30,0.0422608,"sin(sin(sin(sin(sqrtabs(x48) + sqrtabs(x31)) + sqrtabs(x46 + sqrtabs(x46))))) + log(exp(sin(x46)) + (sin(x46) + (exp(sin(x14)) + sqrtabs(x46))))"
31,0.04165649,"sin(sin(sin(sin(sin(sqrtabs(x48) + sqrtabs(x31)) + sqrtabs(x46 + sqrtabs(x46)))))) + log(exp(sin(x47)) + (sin(x46) + (exp(sin(x14)) + sqrtabs(x46))))"
32,0.04162953,"sin(sin(sin(sin(sin(sqrtabs(x48) + sqrtabs(x31)) + sqrtabs(x46 + sqrtabs(x46)))))) + log(exp(sin(sin(x47))) + (sin(x46) + (exp(sin(x14)) + sqrtabs(x46))))"
33,0.041508336,"sin(sin(sin(sin(sqrtabs(x48) + sqrtabs(x31)) + sqrtabs(x46 + sqrtabs(x46))))) + log(log(exp(exp(sin(x46)) + (sin(sin(x47)) + exp(sin(x14))))) + sqrtabs(x46))"
34,0.04121834,"sin(sin(sqrtabs(x46 + sqrtabs(x31)) + sin(sin(sin(sqrtabs(x31) + sqrtabs(x48)))))) + log(log(exp(exp(sin(x46)) + (sin(sqrtabs(x47)) + exp(sin(x14))))) + sqrtabs(x46))"
36,0.04097009,"sin(sin(sin(sin(sqrtabs(x31) + sqrtabs(x48)) + sqrtabs(x46 + sqrtabs(x48))))) + log(log(exp(exp(sin(sqrtabs(x47))) + (exp(sin(x47)) + (sin(x14) + sin(x46))))) + sqrtabs(x31))"
37,0.040625867,"sin(sin(sin(sin(sin(sqrtabs(x31) + sqrtabs(x48)) + sqrtabs(x46 + sqrtabs(x48)))))) + log(log(exp(exp(sin(sqrtabs(x47))) + (exp(sin(x47)) + (sin(x14) + sin(x46))))) + sqrtabs(x48))"
43,0.040439676,"sin(sin(sin(sin((sqrtabs(x46 + 18.675291) + sqrtabs(x31)) + sqrtabs(x48))))) + log(((exp(sin(x14)) + sqrtabs(x46)) + sin(exp(sqrtabs(sqrtabs(x46))))) + log(exp(exp(sin(x46) + -0.8067998) + (exp(sin(x47)) + sin(x46)))))"
44,0.040269166,"sin(sin(sin(sin(sqrtabs(x31 + sqrtabs(x48)) + sin(sqrtabs(x48) + sqrtabs(x46)))))) + log(((exp(sin(x14)) + sqrtabs(x48)) + sin(sqrtabs(x48))) + log(exp((exp(sin(x46)) + -0.8067998) + (exp(sin(x47)) + sin(sqrtabs(x47))))))"
46,0.039179366,"sin(sin(sin(sin(sqrtabs(x31 + sqrtabs(x31)) + sin(sqrtabs(x48) + sqrtabs(x46)))))) + log(((exp(sin(x14)) + sqrtabs(x48)) + sin(exp(sqrtabs(sqrtabs(x46))))) + log(exp((exp(sin(x46)) + -0.8067998) + (exp(sin(x47)) + sin(sqrtabs(x47))))))"
