-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=100
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,9976,620.77704,620.77704,0.09407271,0.10965223,0.17107975,0.21694034,600.6659,401.48495,5.948,Inf,9,"(((X9 / (X37 * 1.463066)) / -0.7074805) * -1.4274194) [likelihood params: Float32[]]"
2,19006,620.77704,620.77704,0.09407271,0.10965223,0.17107975,0.21694034,600.6659,401.48495,5.782,Inf,9,"(((X9 / (X37 * 1.463066)) / -0.7074805) * -1.4274194) [likelihood params: Float32[]]"
3,27542,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,5.506,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
4,35904,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,4.448,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
5,43325,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,3.934,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
6,50508,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,3.288,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
7,57068,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,2.726,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
8,63591,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,2.56,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
9,70124,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,2.722,8.415873e33,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
10,76771,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,2.678,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
11,83499,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,2.926,6.805647e35,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
12,91302,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,3.398,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
13,100342,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,3.682,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
14,109359,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,4.128,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
15,118602,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,4.532,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
16,128953,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,5.098,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
17,138301,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,5.494,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
18,148371,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,5.932,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
19,158645,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,6.128,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
20,169908,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,6.596,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
21,181350,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,6.896,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
22,192323,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,7.13,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
23,203478,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,7.026,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
24,215034,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,7.306,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
25,225503,497.85876,497.85876,0.08520879,0.18902874,0.24918401,-0.34991133,484.92212,918.9994,7.834,Inf,4,"log(abs((-323.83734 + X31))) [likelihood params: Float32[]]"
26,236721,469.20633,469.20633,0.08227247,0.16652669,0.27505744,-0.18921733,446.58008,772.29175,8.37,Inf,6,"(log(abs((-319.75778 + X31))) / 1.0685127) [likelihood params: Float32[]]"
27,247814,469.20633,469.20633,0.08227247,0.16652669,0.27505744,-0.18921733,446.58008,772.29175,9.168,Inf,6,"(log(abs((-319.75778 + X31))) / 1.0685127) [likelihood params: Float32[]]"
28,259288,469.20633,469.20633,0.08227247,0.16652669,0.27505744,-0.18921733,446.58008,772.29175,9.532,Inf,6,"(log(abs((-319.75778 + X31))) / 1.0685127) [likelihood params: Float32[]]"
29,270719,469.20633,469.20633,0.08227247,0.16652669,0.27505744,-0.18921733,446.58008,772.29175,10.506,Inf,6,"(log(abs((-319.75778 + X31))) / 1.0685127) [likelihood params: Float32[]]"
30,282151,469.20633,469.20633,0.08227247,0.16652669,0.27505744,-0.18921733,446.58008,772.29175,11.61,Inf,6,"(log(abs((-319.75778 + X31))) / 1.0685127) [likelihood params: Float32[]]"
31,294346,441.47507,441.47507,0.079938546,0.15866217,0.2956227,-0.1330545,416.10413,721.0171,13.412,Inf,10,"((0.24679671 * 0.38958377) * (log(abs(1.5355575)) * (-272.03833 + X31))) [likelihood params: Float32[]]"
32,306757,441.47507,441.47507,0.079938546,0.15866217,0.2956227,-0.1330545,416.10413,721.0171,16.352,Inf,10,"((0.24679671 * 0.38958377) * (log(abs(1.5355575)) * (-272.03833 + X31))) [likelihood params: Float32[]]"
33,319292,441.47507,441.47507,0.079938546,0.15866217,0.2956227,-0.1330545,416.10413,721.0171,18.382,Inf,10,"((0.24679671 * 0.38958377) * (log(abs(1.5355575)) * (-272.03833 + X31))) [likelihood params: Float32[]]"
34,332256,441.47507,441.47507,0.079938546,0.15866217,0.2956227,-0.1330545,416.10413,721.0171,19.256,Inf,10,"((0.24679671 * 0.38958377) * (log(abs(1.5355575)) * (-272.03833 + X31))) [likelihood params: Float32[]]"
35,345448,433.843,433.843,0.079938546,0.15866199,0.29562277,-0.13305318,416.104,721.016,19.552,Inf,5,"(0.041237183 * (-272.0382 + X31)) [likelihood params: Float32[]]"
36,358458,433.843,433.843,0.079938546,0.15866199,0.29562277,-0.13305318,416.104,721.016,20.706,Inf,5,"(0.041237183 * (-272.0382 + X31)) [likelihood params: Float32[]]"
37,371523,430.26135,430.26135,0.07850718,0.14028294,0.30823523,-0.0018029213,397.41357,601.18933,21.694,Inf,10,"(0.36143368 * log(abs((126.82896 / ((-356.95493 + X31) / X31))))) [likelihood params: Float32[]]"
38,385388,423.80768,423.80768,0.07808578,0.14228833,0.31194836,-0.01612389,391.91095,614.2639,23.334,Inf,10,"(0.41188735 * log(abs((49.499104 / ((-357.61197 + X31) / X31))))) [likelihood params: Float32[]]"
39,400183,421.52847,421.52847,0.07795509,0.14340988,0.31309986,-0.024133205,390.20447,621.5762,23.676,Inf,10,"(0.4436569 * log(abs((30.868462 / ((-358.11514 + X31) / X31))))) [likelihood params: Float32[]]"
40,415220,409.18033,409.18033,0.07608719,0.13698964,0.32955885,0.021715641,365.81372,579.7179,24.51,Inf,12,"((log(abs((X44 / 3.0050302))) / (-0.4532914 / -0.0033255871)) * (-263.1981 + X32)) [likelihood params: Float32[]]"
41,430620,376.32617,376.32617,0.07385285,0.13611832,0.34924674,0.02793789,336.638,574.0371,24.958,Inf,12,"((log(abs((X44 / 10.757684))) / (-0.3782561 / -0.0039761923)) * (-266.59076 + X32)) [likelihood params: Float32[]]"
42,447406,192.86467,192.86467,0.059034247,0.14316791,0.4798206,-0.022405386,143.13892,619.99866,26.67,Inf,17,"((log(abs(((log(abs(X44)) * (X31 * 0.008197223)) / 10.697074))) / (-0.11898376 / -0.009976786)) * (-265.32315 + X32)) [likelihood params: Float32[]]"
