gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_median,nll_p5,nll_p10,nll_p90,nll_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
18,0.05899757,0.04927809,0.05091992,0.07722638,0.079938605,0.15059793,0.097610846,0.105698556,0.15952289,0.15997359,142.65997,15.744507,37.183228,380.68903,416.10486,174.96327,65.47779,73.09956,408.4796,433.8318,19.4591,9.704061,11.266066,43.944492,56.14492,11.0168,0.2773354,1.9089296,20.2387,23.382143,11,7,7,20,27,8.2,5.16,5.74,13.59,14.75
19,0.058997534,0.04927809,0.05091992,0.07722638,0.07993855,0.15003563,0.097610846,0.10722774,0.15952289,0.16241899,142.65948,15.744507,37.183228,380.68903,416.10425,174.96327,65.47779,73.09956,406.13766,433.05078,19.4591,9.704061,11.266066,43.944492,56.14492,10.943999,0.0,0.485981,20.2387,22.20878,11,7,7,21,27,9.016,5.62,6.244,14.762,15.992
20,0.057795055,0.04927809,0.050848346,0.076935634,0.07993855,0.15003197,0.08856569,0.10471488,0.15937318,0.16041142,126.95776,15.744507,36.248657,376.89258,416.10425,169.27493,63.032642,70.22769,397.6979,433.05078,19.709354,9.704061,11.266066,48.33894,56.14492,11.099446,0.0,0.42983723,20.2387,24.685198,11,7,7,22,27,9.724,6.056,6.764,16.318,17.044
21,0.05732943,0.048633043,0.050651383,0.07575741,0.07876525,0.149227,0.087722175,0.10138738,0.15899077,0.16060707,120.877686,7.321533,33.676758,361.50745,400.78345,169.04657,61.603912,68.12236,389.70508,431.76413,21.405012,11.266066,11.266066,50.536167,52.959457,10.669758,0.0,0.42983723,20.890053,24.685198,11,7,7,23,27,10.258,7.014,7.342,17.246,19.174
22,0.057088006,0.047008157,0.04927809,0.07352675,0.0775719,0.14865665,0.084801644,0.10138738,0.15834275,0.15922825,117.72522,-13.895996,15.744507,332.37982,385.2008,162.23074,60.34509,65.47779,375.61102,413.56964,21.405012,10.750557,11.266066,50.536167,64.47238,10.615971,0.049208164,0.77825713,20.441534,24.69942,11,7,7,23,28,11.34,7.372,8.112,18.564,20.99
23,0.05630485,0.046546802,0.04927809,0.07334385,0.0775719,0.14891282,0.07456027,0.097610846,0.1583471,0.15994543,107.49884,-19.920288,15.744507,329.99152,385.2008,145.63644,52.08902,63.12126,375.611,413.56964,22.873857,10.750557,11.266066,50.65687,64.47238,11.044734,0.049208164,1.1158106,20.55017,25.98618,11,7,7,23,29,12.89,7.428,8.744,20.094,22.508
24,0.05558271,0.044221215,0.046546802,0.073888004,0.07757186,0.1486546,0.07456066,0.08856569,0.15888812,0.15994543,98.069214,-50.287415,-19.920288,337.09705,385.20026,145.63644,21.17775,52.40441,359.46475,413.56964,23.350922,11.266066,12.542316,63.719513,72.78046,11.522816,0.77825713,3.4771633,25.579262,29.912981,13,7,7,29,32,14.348,8.586,9.24,21.668,24.01
25,0.055258267,0.04344749,0.045257997,0.071872175,0.07717449,0.14729598,0.07456066,0.088715464,0.15893355,0.16061631,93.8327,-60.390625,-36.749268,310.77466,380.01147,134.8795,12.657218,52.08902,341.63077,413.56964,25.296831,11.266066,12.542316,63.719513,73.682724,11.54052,0.77825713,3.4771633,24.685198,28.517344,13,7,7,29,33,15.374,9.662,10.216,23.944,26.602
26,0.054897457,0.04344749,0.045166723,0.071872175,0.07693565,0.14729488,0.0760798,0.08856569,0.1594292,0.1600364,89.12134,-60.390625,-37.941162,310.77466,376.89276,132.77667,5.88338,52.08902,341.63077,413.56964,25.296831,11.266066,12.542316,59.32506,64.47238,11.452381,0.866601,3.9900882,22.07447,28.517344,13,7,7,27,29,16.496,9.966,10.892,24.832,27.236
27,0.054453768,0.04343502,0.04518332,0.071872175,0.07693565,0.14733951,0.072562166,0.08675426,0.15885338,0.15994468,83.3277,-60.553467,-37.724426,310.77466,376.89276,130.07166,5.88338,41.76385,333.55453,400.73505,26.876392,11.266066,12.542316,54.930614,63.719513,11.452381,1.5201426,3.9900882,23.303478,26.970055,14,7,7,26,29,17.562,10.834,12.296,26.73,28.2
28,0.054308373,0.039300255,0.044344127,0.070354976,0.0754191,0.14617269,0.07083239,0.085871056,0.15843153,0.15993237,81.4292,-114.54462,-48.682434,290.96332,357.08984,126.5049,-0.26584625,17.57557,331.2031,389.70508,26.876392,12.542316,14.4849415,57.12784,65.91674,11.49355,1.2559309,4.3704414,24.557663,30.041065,14,7,9,27,29,18.964,12.044,13.206,28.976,30.36
29,0.05364185,0.03908786,0.04344749,0.06940438,0.07541895,0.14612323,0.069409214,0.08539383,0.15837704,0.15994468,72.72577,-117.31799,-60.390625,278.55048,357.0879,117.41975,-13.246376,12.512206,320.59814,389.70508,29.188652,12.542316,14.4849415,65.91674,79.13055,11.8136425,1.2559309,3.9900882,24.685198,27.48835,15,7,9,30,35,20.508,12.286,14.078,30.496,31.574
30,0.053541057,0.03908786,0.042862806,0.06940438,0.07541895,0.14362395,0.06777099,0.07631479,0.15843153,0.1600009,71.40967,-117.31799,-68.02533,278.55048,357.0879,117.41975,-17.65493,13.0658245,320.59814,389.70508,29.188652,11.266066,14.4849415,66.77497,77.032104,11.752327,1.1184797,3.4771633,26.082993,28.788628,15,7,9,30,35,20.938,13.006,14.616,30.794,32.632
31,0.053541057,0.039062962,0.041183934,0.06915887,0.07569821,0.1426157,0.06406032,0.069410585,0.15837464,0.15993237,71.40967,-117.64316,-89.947815,275.34467,360.73444,117.41975,-17.65493,1.6126947,304.88364,379.86398,29.188652,11.266066,14.4849415,70.70101,86.97173,11.8136425,1.1184797,2.496109,22.284863,28.63963,15,7,9,32,35,22.44,13.362,16.138,31.92,35.396
32,0.053541057,0.03885108,0.040285584,0.067768775,0.07569821,0.1438934,0.06711476,0.069409125,0.15885338,0.16075853,71.40967,-120.40988,-101.67828,257.19305,360.73444,111.88895,-18.765448,1.6126947,298.87012,379.86398,29.188652,12.542316,14.4849415,73.682724,87.49823,11.95075,1.1184797,2.6099615,23.253738,29.1263,15,7,9,32,38,23.682,15.26,16.904,34.022,35.432
33,0.053541057,0.03859647,0.039300255,0.06652917,0.073979184,0.14612165,0.06410796,0.06880163,0.15986438,0.16170909,71.40967,-123.7345,-114.54462,241.00647,338.2876,111.88895,-51.236275,-2.532014,283.23062,375.11713,29.188652,12.542316,14.4849415,73.682724,87.49823,12.052601,1.1184797,2.646119,22.150148,28.993048,15,7,9,32,41,24.912,16.41,17.776,35.038,38.06
34,0.053369965,0.037968062,0.039265346,0.06235583,0.073979184,0.14262512,0.059194237,0.06851314,0.15843153,0.16075853,69.17554,-131.94016,-115.00043,186.51166,338.2876,111.88895,-55.700516,-8.296291,273.50128,355.99142,32.95837,12.542316,14.4849415,82.89307,93.517914,12.186592,1.1184797,3.402287,24.496502,30.030735,15,7,9,35,41,26.288,17.16,19.102,36.268,38.986
35,0.052943416,0.038332444,0.03904752,0.061597917,0.06915887,0.1438934,0.061913814,0.06816216,0.15843153,0.16075853,63.605774,-127.18213,-117.84479,176.61493,275.34467,107.27451,-55.700516,-17.65493,247.5008,330.09528,33.271065,12.542316,15.567281,73.682724,105.50739,12.543066,0.8540678,2.2930317,26.919231,35.134533,16,7,9,34,44,27.724,17.924,20.194,37.63,39.478
36,0.05274916,0.03859647,0.039042607,0.061504133,0.069077045,0.1422686,0.061994173,0.06851314,0.15946065,0.16075853,61.069214,-123.7345,-117.908936,175.39032,274.27625,107.64896,-55.700516,-18.847122,226.55388,330.09528,33.271065,12.542316,15.567281,86.97173,103.616325,12.543066,0.0,1.2559309,27.443161,32.90087,17,7,9,35,44,28.862,19.176,21.406,38.036,40.576
37,0.052237514,0.03833239,0.039042607,0.060769532,0.06834648,0.14254273,0.061805855,0.067767784,0.1595307,0.16170105,54.388184,-127.18283,-117.908936,165.79803,264.73663,97.50439,-55.700516,-17.65493,220.2566,327.66547,36.972294,12.542316,15.567281,86.97173,103.616325,12.36953,0.0,1.2559309,27.708961,38.99134,18,7,9,36,45,29.47,20.134,22.13,39.728,42.14
38,0.051981147,0.038555015,0.039042607,0.058997575,0.0618228,0.13924806,0.054037243,0.06738368,0.15837464,0.16170105,51.04059,-124.27585,-117.908936,142.6601,179.55145,91.17112,-58.442688,-18.057346,187.41318,287.92963,36.972294,14.4849415,17.703817,78.287895,87.49823,12.543066,0.104990005,6.3248057,28.22803,32.90087,19,8,10,34,38,30.502,21.476,22.384,39.896,41.754
39,0.052227303,0.03859648,0.03926203,0.058997575,0.06163208,0.13829133,0.054037996,0.06776626,0.15917483,0.16166751,54.254883,-123.734375,-115.0437,142.6601,177.06097,91.17112,-58.442688,-26.564112,179.34949,279.42673,36.972294,14.4849415,16.125835,73.682724,79.13055,12.513062,0.6918783,6.3248057,27.660114,32.07962,18,8,9,33,37,31.094,22.022,24.06,40.404,42.898
40,0.051644284,0.03859648,0.03926203,0.058997575,0.061597917,0.13751388,0.053119376,0.06738368,0.15925547,0.16075853,46.641846,-123.734375,-115.0437,142.6601,176.61493,87.55264,-58.442688,-27.313946,180.28928,279.3441,35.350506,14.4849415,16.125835,71.380135,79.10008,12.4652,0.104990005,4.3422794,27.708961,32.247437,17,8,9,31,37,31.572,22.97,24.014,41.192,42.508
41,0.051125754,0.03859648,0.039262008,0.057329368,0.061823472,0.13751388,0.05078166,0.065531135,0.15778774,0.16064613,39.87097,-123.734375,-115.04401,120.87683,179.56018,85.87013,-60.04312,-28.584846,166.28543,278.98248,35.350506,14.4849415,17.703817,72.78046,87.49823,12.461901,0.6918783,4.805231,25.554937,30.568857,19,9,10,34,38,32.534,23.888,24.988,41.024,43.676
42,0.05089857,0.038392834,0.039042607,0.057329368,0.061823472,0.1379927,0.05078166,0.065531135,0.15778774,0.16075853,36.90448,-126.393585,-117.908936,120.87683,179.56018,83.91549,-63.239517,-32.032814,166.28543,278.98248,36.972294,14.4849415,17.703817,72.78046,85.19565,12.461901,0.8848288,5.789362,24.716679,30.980793,19,9,10,34,38,33.394,24.024,25.71,41.188,45.836
43,0.05089857,0.038392834,0.039042607,0.056286346,0.060769532,0.13215482,0.052371334,0.06754475,0.15778774,0.16075853,36.90448,-126.393585,-117.908936,107.2572,165.79803,83.91549,-63.239517,-33.64836,166.28543,255.5459,36.972294,14.4849415,16.125835,74.705635,92.1034,12.461901,0.8848288,5.789362,27.275501,32.90087,19,9,9,34,41,33.91,23.994,25.934,41.704,46.122
44,0.05089857,0.038392834,0.039010864,0.056032345,0.060769532,0.1321484,0.052371334,0.06753849,0.15778774,0.16075853,36.90448,-126.393585,-118.323425,103.94049,165.79803,83.91549,-65.49752,-34.436775,166.28543,255.5459,37.352818,14.4849415,16.125835,74.705635,89.80082,12.36953,0.104990005,5.6283665,26.107422,31.316315,19,9,9,34,41,33.66,23.724,26.68,42.39,47.008
45,0.050881617,0.038392834,0.03900482,0.056032345,0.060769577,0.13088289,0.052371312,0.067535006,0.15778774,0.16108821,36.683105,-126.393555,-118.40234,103.94049,165.79858,81.09672,-66.49223,-47.765293,166.28543,255.5459,37.352818,14.4849415,17.703817,74.705635,85.69176,12.513062,0.104990005,5.868895,24.669252,26.693111,19,9,10,34,39,33.68,24.694,26.718,43.71,46.188
46,0.050737496,0.038392834,0.03900482,0.056032345,0.060769577,0.12928027,0.05237102,0.06473253,0.15745404,0.16075853,34.80121,-126.393555,-118.40234,103.94049,165.79858,76.019806,-66.49223,-47.765293,163.90004,255.5459,37.429947,14.4849415,19.4591,75.985306,88.72212,12.364887,0.104990005,5.868895,24.669252,28.934616,19,9,11,34,39,33.88,24.9,26.568,44.2,48.81
47,0.05072655,0.03839282,0.03900482,0.056032345,0.060659587,0.12288954,0.05237102,0.06473253,0.15778774,0.16075853,34.658264,-126.39377,-118.40234,103.94049,164.36237,74.42572,-66.49223,-47.765293,163.90004,255.5459,37.62695,14.4849415,17.703817,75.985306,89.80082,11.838942,0.104990005,5.6283684,24.669252,28.934616,19,9,10,34,38,34.81,26.612,27.132,43.916,48.904
48,0.050737496,0.038132172,0.03888319,0.056032345,0.060659587,0.1115294,0.05237102,0.06426315,0.15837474,0.16159146,34.80121,-129.79724,-119.99057,103.94049,164.36237,74.42572,-66.49223,-49.142197,163.90004,255.5459,37.429947,14.4849415,17.513191,74.705635,89.45664,11.838942,0.0,5.6283684,24.669252,28.579544,19,9,9,34,38,35.052,25.76,27.006,44.592,49.442
49,0.04957148,0.03797044,0.03888319,0.056032345,0.060659587,0.10959217,0.05237102,0.062523395,0.15745404,0.15839691,19.5755,-131.90912,-119.99057,103.94049,164.36237,67.46224,-66.49223,-49.142197,163.90004,241.27063,36.972294,14.4849415,19.4591,75.985306,94.42645,11.9771185,0.104990005,3.5005698,24.727762,29.914696,19,9,11,34,41,35.478,25.02,26.566,44.888,49.362
50,0.04957148,0.03797044,0.03888319,0.055914126,0.058485888,0.10959217,0.05237102,0.062498823,0.15745404,0.15839691,19.5755,-131.90912,-119.99057,102.39685,135.97852,67.46224,-66.49223,-49.142197,149.56802,185.45634,37.429947,14.4849415,19.709354,72.50841,94.40599,11.973841,0.8848288,3.9203234,23.826008,28.579544,19,9,11,33,41,35.518,23.624,27.716,46.188,49.092
51,0.048908442,0.03797044,0.038952537,0.05542054,0.058485888,0.10461521,0.05237102,0.062493537,0.15725364,0.1599317,10.917664,-131.90912,-119.08505,95.95166,135.97852,62.93864,-66.49223,-60.04312,146.59839,185.26523,37.429947,14.4849415,19.4591,75.985306,103.616325,11.838942,0.8848288,3.5005698,23.644028,28.579544,19,9,10,34,45,36.066,23.866,26.33,44.662,49.45
52,0.04780642,0.03797044,0.038952537,0.055195674,0.056164995,0.10735409,0.055394277,0.062090684,0.15725364,0.15930657,-3.472412,-131.90912,-119.08505,93.01544,105.67267,57.950832,-66.49223,-60.04312,142.9462,181.59526,43.668274,17.513191,19.709354,75.985306,115.12926,11.838942,1.514843,5.627734,23.735018,28.934616,21,9,11,34,47,35.652,24.554,26.63,44.446,50.96
53,0.04780642,0.038177036,0.038987383,0.055195674,0.056164995,0.10596388,0.046439987,0.061013784,0.1572206,0.15930657,-3.472412,-129.21143,-118.630035,93.01544,105.67267,52.40441,-66.49223,-60.04312,140.1746,181.59526,43.668274,17.513191,19.709354,72.50841,94.40599,11.844164,1.514843,5.624584,24.669252,25.824532,21,9,11,33,41,36.192,24.16,26.164,45.298,51.912
54,0.04779093,0.038177036,0.039004814,0.055195674,0.056164995,0.10457033,0.045760415,0.05868231,0.15725754,0.1599317,-3.6746216,-129.21143,-118.402405,93.01544,105.67267,51.642757,-71.583496,-60.04312,140.1746,181.59526,43.944492,17.513191,19.709354,74.705635,94.40599,11.973841,1.514843,5.624584,24.309053,25.256355,21,9,11,33,41,35.928,23.536,26.724,45.21,53.758
55,0.046656027,0.038177036,0.039004814,0.055333845,0.056164995,0.10457033,0.04441128,0.054037996,0.15725754,0.15922832,-18.494019,-129.21143,-118.402405,94.81964,105.67267,50.11444,-71.8214,-60.04312,140.1746,181.59526,43.944492,17.703817,19.709354,72.50841,94.40599,11.9771185,2.142971,5.624584,23.136105,24.723417,21,10,11,33,41,36.282,23.804,26.928,47.834,53.346
56,0.045870252,0.03858095,0.038952537,0.054795504,0.056164995,0.103857994,0.04441128,0.05868231,0.15721908,0.15897614,-28.754517,-123.937164,-119.08505,87.79004,105.67267,46.735825,-72.179016,-60.04312,140.1746,181.59273,43.668274,17.703817,19.709354,74.705635,94.40599,12.56475,1.514843,3.7435942,21.376339,23.905384,21,10,11,33,41,36.826,24.052,26.602,48.258,52.716
57,0.045567546,0.03858095,0.038952537,0.054720454,0.055946082,0.10417338,0.04441128,0.056421936,0.156198,0.15922832,-32.707275,-123.937164,-119.08505,86.81006,102.81409,41.3366,-74.55355,-60.04312,128.41928,169.34134,43.668274,17.703817,19.709354,76.90286,94.40599,11.838942,1.514843,5.56946,22.470491,24.847008,21,10,11,35,41,37.082,23.592,26.516,48.962,51.728
58,0.045567546,0.03858095,0.038952537,0.054720454,0.055946082,0.10457033,0.04537315,0.054114275,0.15619807,0.15860716,-32.707275,-123.937164,-119.08505,86.81006,102.81409,46.028847,-74.55355,-60.04312,123.613335,167.09746,43.668274,17.703817,19.709354,76.90286,93.517914,11.705216,0.67441654,3.2643452,22.470491,24.723417,21,10,11,35,39,37.628,22.81,26.2,46.654,52.636
59,0.045209344,0.03858095,0.038952537,0.05397348,0.055946108,0.103857994,0.04731221,0.05868231,0.15577097,0.15860716,-37.384583,-123.937164,-119.08505,77.05615,102.81445,39.917564,-74.55355,-60.440483,120.432846,165.53488,43.668274,17.703817,19.709354,78.287895,91.94154,12.56475,0.67441654,3.2643452,22.470491,25.836391,21,10,11,35,39,37.736,22.822,26.552,46.502,52.688
60,0.045284186,0.03843804,0.038765218,0.05397348,0.055946108,0.10327891,0.043089207,0.05611924,0.15577097,0.15993436,-36.40735,-125.80328,-121.531006,77.05615,102.81445,34.840263,-74.55355,-64.94809,120.432846,160.31027,41.58883,17.513191,19.709354,78.287895,85.69176,12.56475,1.514843,3.5746746,22.576157,25.1421,21,9,11,35,39,37.792,24.238,26.394,47.292,52.068
61,0.045209344,0.03843804,0.038765218,0.05397348,0.055946108,0.10327891,0.04309068,0.055514477,0.15577097,0.15860716,-37.384583,-125.80328,-121.531006,77.05615,102.81445,34.840263,-74.55355,-65.1757,120.432846,160.31027,43.668274,17.703817,20.922693,78.287895,86.32423,12.56475,0.67441654,4.989709,22.993156,25.60902,21,11,11,34,39,37.422,24.998,26.352,49.158,51.456
62,0.045070283,0.03843804,0.038818795,0.05397348,0.055946108,0.10327891,0.04309068,0.054037243,0.15569173,0.15993436,-39.20044,-125.80328,-120.83142,77.05615,102.81445,33.867794,-74.55355,-65.1757,120.432846,159.28055,41.58883,17.703817,21.405012,81.09822,86.32423,12.902161,0.67441654,2.7778063,23.797945,25.374794,20,11,11,35,39,38.368,25.036,27.11,49.208,52.65
63,0.045070294,0.038177036,0.038818795,0.05397348,0.055946108,0.099844545,0.04309068,0.053545043,0.15540662,0.15993436,-39.200317,-129.21143,-120.83142,77.05615,102.81445,20.992477,-74.55355,-65.1757,120.432846,159.28055,43.944492,17.703817,21.405012,81.09822,89.80082,13.542028,1.2502458,2.7778063,23.797945,25.98359,20,11,11,35,39,38.56,25.58,27.058,49.084,52.278
64,0.04445731,0.038177036,0.038776346,0.05397348,0.055946108,0.100563265,0.04327571,0.053001486,0.15561679,0.15993403,-47.20459,-129.21143,-121.38574,77.05615,102.81445,16.721416,-74.70356,-65.1757,120.432846,159.28055,43.944492,17.703817,19.709354,82.00192,101.89264,12.479065,1.2502458,3.1559906,23.182266,26.230728,21,11,11,37,43,38.558,25.318,27.932,50.788,51.714
65,0.04430616,0.038175903,0.03859647,0.05397348,0.05589915,0.099387564,0.040989507,0.050373502,0.15561679,0.15993403,-49.178223,-129.2262,-123.73453,77.05615,102.201294,16.50468,-77.48247,-65.1757,120.432846,157.24945,43.944492,17.703817,21.405012,85.19565,105.50739,12.762271,1.514843,3.1559906,24.319355,26.055523,21,11,11,37,47,38.574,26.098,27.554,49.932,53.614
66,0.044124924,0.038175903,0.038776346,0.053641845,0.05589915,0.09654077,0.040989507,0.04728854,0.15340212,0.15850472,-51.5448,-129.2262,-121.38574,72.72571,102.201294,11.178949,-77.48247,-65.1757,116.23552,154.486,43.668274,17.703817,21.405012,83.17766,105.50739,12.902161,1.5416532,5.201825,21.974401,27.047798,21,11,11,37,44,39.198,26.052,28.984,50.226,53.4
67,0.04329374,0.03813993,0.038818784,0.053641837,0.05589915,0.09613595,0.040989507,0.045259997,0.15340212,0.15850472,-62.398254,-129.69595,-120.83157,72.72565,102.201294,10.93598,-77.48247,-65.1757,116.04384,154.486,43.668274,17.703817,21.501114,78.287895,105.50739,13.005266,1.514843,5.624584,22.872448,29.143518,20,11,12,34,44,38.728,27.15,29.112,50.426,53.528
68,0.04302873,0.038177036,0.038818784,0.053641837,0.05589915,0.09362101,0.040990457,0.045259997,0.15340444,0.15850472,-65.8587,-129.21143,-120.83157,72.72565,102.201294,6.118782,-77.48247,-65.1757,116.04384,154.486,43.668274,17.703817,21.405012,82.00192,103.269554,12.954706,1.5416532,6.322402,21.542551,24.457222,20,11,11,35,47,40.152,27.146,28.018,51.196,53.98
