id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,928.4476190476267,928.4476190476267,1,1.0900401247256218e7,1.0953708489131898e7,8610976.062776716,-6.661338147750939e-16,-3.8170966056865208e-3,-2.010213069829625e-3,1.0900401247256218e7,1.0953708489131898e7,8610976.062776716,1.0900401247256218e7,1.0953708489131898e7,8610976.062776716
1,(9059.926450373869 / x2),9059.926450373869,3,1.1163104439635618e7,1.0688168648083767e7,2.269822164036164e7,-2.4100323136777346e-2,2.0517441102573586e-2,-1.641262701969577,1.1163104439635618e7,1.0688168648083767e7,2.269822164036164e7,1.1163107735472484e7,1.0688171943920633e7,2.2698224936198507e7
2,(4097.253282349441 * (x1 / x2)),4097.253282349441,5,1.1070331467422405e7,1.0583966320414426e7,2.6085206381342687e7,-1.5589354585361592e-2,3.006672554120693e-2,-2.035386814873023,1.1070331467422405e7,1.0583966320414426e7,2.6085206381342687e7,1.1070339514611967e7,1.0583974367603987e7,2.608521442853225e7
3,(Sin((x1 * -2447.8997354717862)) * 1394.1874081111218),-2447.8997354717862;1394.1874081111218,6,1.0762935252427235e7,1.0684561900868814e7,8482358.945594613,1.2611094923095423e-2,2.0847969756051854e-2,1.2956227906492312e-2,1.0762935252427235e7,1.0684561900868814e7,8482358.945594613,1.0762943570193402e7,1.0684570218634982e7,8482367.26336078
4,((Abs(Sin(Exp(x1))) ^ 64.98169016441095) * 127403.82333213356),64.98169016441095;127403.82333213356,8,9244608.264176475,9380302.218605176,7569244.181397957,0.1519020213587572,0.14037261921780675,0.11921018945041284,9244608.264176475,9380302.218605176,7569244.181397957,9244620.806492759,9380314.76092146,7569256.723714242
5,((Abs(Sin((x1 + 3.371311874187709))) ^ -2.5822465368643592) * 7.458870294707374),3.371311874187709;-2.5822465368643592;7.458870294707374,9,8968769.828657942,9037350.04422371,7588880.496918656,0.17720736831449102,0.17180135920151018,0.11692522331470889,8968769.828657942,9037350.04422371,7588880.496918656,8968784.162733696,9037364.378299465,7588894.8309944095
6,Sqrt(Abs((Abs(Sin(((x0 + x1) + 2.8625654379011487))) ^ -12.133262965163873))),2.8625654379011487;-12.133262965163873,11,1.1472118683434967e7,1.1419163861809589e7,9091191.170347925,-5.2449210190557594e-2,-4.647224497524727e-2,-5.7890108536826856e-2,1.1472118683434967e7,1.1419163861809589e7,9091191.170347925,1.147213619662631e7,1.1419181375000931e7,9091208.683539268
7,((Abs(Sin((x1 + 6.547365392259239))) ^ -4.448030757160422) * (x0 / x2)),6.547365392259239;-4.448030757160422,11,9491741.006209586,8104734.880779341,2.9924762675159063e7,0.12923012732225847,0.2572678518097463,-2.482174100311133,9491741.006209586,8104734.880779341,2.9924762675159063e7,9491762.97845536,8104756.853025114,2.992478464740484e7
8,((Abs(Sin(((x0 + x1) + (Abs(x1) ^ x1)))) ^ 285.12967825495) * 16187.037455931364),285.12967825495;16187.037455931364,14,1048793.5059101717,902562.0077343914,1208947.8901849163,0.9037839541756164,0.9172876313981276,0.8593216234485868,1048793.5059101717,902562.0077343914,1208947.8901849163,1048816.8568319604,902585.3586561801,1208971.241106705
9,(Exp(x0) * ((Abs(Sin((-9.73574552713952e-2 + (Abs(x0) ^ x1)))) ^ Sin((x1 + -2.292017888611581e-2))) * 28.747874584209885)),-9.73574552713952e-2;-2.292017888611581e-2;28.747874584209885,18,1.13037138546676e7,1.1146188751335764e7,8899566.038370997,-3.699979461883651e-2,-2.1456326109656976e-2,-3.5591783942504174e-2,1.13037138546676e7,1.1146188751335764e7,8899566.038370997,1.1303747125732267e7,1.1146222022400431e7,8899599.309435664
10,(((Abs(Sin(((x0 + x0) + (Abs(x0) ^ x1)))) ^ 0.9380654614568349) * ((x2 * 0.9860559456178086) + 0.7353321315592805)) * 0.5439267631117031),0.9380654614568349;0.9860559456178086;0.7353321315592805;0.5439267631117031,20,1.1749341139799623e7,1.1430129900104033e7,9225522.826897627,-7.7881526861876e-2,-4.747719199688083e-2,-7.352151789391947e-2,1.1749341139799623e7,1.1430129900104033e7,9225522.826897627,1.1749378569747373e7,1.1430167330051783e7,9225560.256845377
