id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,970.0189573459757,970.0189573459757,1,1.0417367781631129e7,4686996.242780926,1.3473376129251316e7,-4.440892098500626e-16,-4.765937556452848e-2,-5.287242803122538e-4,1.0417367781631129e7,4686996.242780926,1.3473376129251316e7,1.0417367781631129e7,4686996.242780926,1.3473376129251316e7
1,(450.38980214750586 * Sin(Exp(x2))),450.38980214750586,5,1.1245913749404166e7,4534747.728861165,1.4149401855850907e7,-7.953505963704299e-2,-1.362807390315468e-2,-5.07301846512509e-2,1.1245913749404166e7,4534747.728861165,1.4149401855850907e7,1.1245921796593728e7,4534755.776050728,1.4149409903040469e7
2,(Abs(3407.225600525954) ^ Sin((x0 + 73.97066814851286))),3407.225600525954;73.97066814851286,7,8661676.566763112,4289628.277959171,1.15309917451742e7,0.16853501303504048,4.116217502572783e-2,0.14371213645268865,8661676.566763112,4289628.277959171,1.15309917451742e7,8661686.223390587,4289637.934586645,1.1531001401801674e7
3,(Abs((Abs(x0) ^ Sin(Exp(x0)))) ^ -0.6416632834592857),-0.6416632834592857,9,Infinity,Infinity,Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
4,(Abs((-8195.764197867653 / x2)) ^ Sin((x0 + 23.985604198859356))),-8195.764197867653;23.985604198859356,9,1.026903527224191e7,4147206.9889117912,1.3411170457760898e7,1.4238962518993148e-2,7.299684930785255e-2,4.090649553109116e-3,1.026903527224191e7,4147206.9889117912,1.3411170457760898e7,1.0269050839523103e7,4147222.556192984,1.341118602504209e7
5,(Abs((-485.5549721735671 / Sin(x2))) ^ Sin((x0 + -16105.231690594199))),-485.5549721735671;-16105.231690594199,10,1.0355957474441659e7,3574560.4805964655,1.3172047745536009e7,5.894992715698155e-3,0.20099748174806154,2.1847827851531054e-2,1.0355957474441659e7,3574560.4805964655,1.3172047745536009e7,1.0355974987633001e7,3574577.993787807,1.3172065258727351e7
6,(Abs((Abs(20141.64716339994) ^ Sin((x0 + 231.02178130417136)))) ^ Sin((Abs(x0) ^ x1))),20141.64716339994;231.02178130417136,14,1696565.2822923595,942966.4578458333,2455528.3596204543,0.837140694477169,0.7892237161643407,0.8176532271112584,1696565.2822923595,942966.4578458333,2455528.3596204543,1696584.991646521,942986.1671999948,2455548.0689746155
7,(Abs((Abs(-0.8252279431013083) ^ Exp(Sin((Abs(0.38972853147937375) ^ x0))))) ^ Sin((Abs(x0) ^ x1))),-0.8252279431013083;0.38972853147937375,16,1.1356697114075307e7,4731287.058181658,1.424910988110012e7,-9.016954686965128e-2,-5.7559466284132554e-2,-5.8134471620314265e-2,1.1356697114075307e7,4731287.058181658,1.424910988110012e7,1.1356718615188938e7,4731308.559295289,1.424913138221375e7
8,(Abs((Abs(21766.898317939053) ^ Sin(((x1 + -73.47144490176258) + x0)))) ^ Sin((Abs(x0) ^ x1))),21766.898317939053;-73.47144490176258,16,1038535.2334735672,467291.2965128174,1793152.773341002,0.900307327604886,0.8955488584687052,0.8668410323040339,1038535.2334735672,467291.2965128174,1793152.773341002,1038558.5263466671,467314.58938591735,1793176.0662141019
9,(Abs((Abs(14706.657144506644) ^ Sin((x1 + 8.025117502621269)))) ^ Sin((3.1965009695470914 - (x1 + (Abs(x1) ^ x0))))),14706.657144506644;8.025117502621269;3.1965009695470914,18,948157.2351543858,437214.8268812892,1522344.2998858993,0.9089830315076074,0.902271691976815,0.886951185384529,948157.2351543858,437214.8268812892,1522344.2998858993,948186.4238066216,437244.01553352503,1522373.488538135
10,(Abs((Abs((Abs(68.1354343582223) ^ Exp(Sin((Abs(-19.470577431712353) ^ Sin(x0)))))) ^ Sin(Sin((x1 + -42.27396500462298))))) ^ Sin((Sqrt(Abs(Sqrt(Abs((x2 - (Abs(-2.148446867228268) ^ x0)))))) + x0))),68.1354343582223;-19.470577431712353;-42.27396500462298;-2.148446867228268,32,1610832.5214246467,366692.5778895978,1.0573837121182756e7,0.8453704855976174,0.9180351557209645,0.21479014137842034,1610832.5214246467,366692.5778895978,1.0573837121182756e7,1610890.0860519717,366750.1425169227,1.0573894685810082e7
11,(Abs((Abs((Abs(-32.15860858470662) ^ Exp(Sin((Abs(8.474509476243437) ^ Sin(x0)))))) ^ Sin((x1 + -23.384810175467383)))) ^ Sin((Sqrt(Abs(Sqrt(Abs((x2 - (x1 * (x2 + 0.266190749147582))))))) + x0))),-32.15860858470662;8.474509476243437;-23.384810175467383;0.266190749147582,32,7204797.934761131,962618.2394170847,8875907.654818546,0.3083859487551832,0.7848310578084953,0.34087785589053154,7204797.934761131,962618.2394170847,8875907.654818546,7204860.280038224,962680.5846941775,8875970.00009564
12,(Abs((Abs((Abs(-97.96747180010627) ^ Exp(Sin((Abs(5.183460664207785) ^ Sin(x0)))))) ^ Sin(Sin((x1 + -4.419634323389882))))) ^ Sin((Sqrt(Abs(Sqrt(Abs((x2 - (x0 * (x2 + -3.684413659147445))))))) + x0))),-97.96747180010627;5.183460664207785;-4.419634323389882;-3.684413659147445,33,2895151.468492159,1343199.4387807369,1698940.1323028158,0.7220841647160465,0.6997617637396032,0.8738372337493693,2895151.468492159,1343199.4387807369,1698940.1323028158,2895216.211664525,1343264.1819531024,1699004.8754751813
13,(Abs((Abs((Abs(77.24337303534466) ^ Exp(Sin((Abs(-8.547300600874683) ^ Sin(x0)))))) ^ Sin(Sin((x1 + -4.497159335651283))))) ^ Sin((Sqrt(Abs(Sqrt(Abs((x2 - ((x2 + Sin(Sqrt(Abs(x1)))) * x0)))))) + x0))),77.24337303534466;-8.547300600874683;-4.497159335651283,36,6349398.754577689,297170.6169571852,7954486.836753391,0.3904987432839281,0.9335750303881687,0.4093022794930573,6349398.754577689,297170.6169571852,7954486.836753391,6349468.2935406,297240.1559200964,7954556.375716302
14,(Abs((Abs((Abs(71.56069935327636) ^ Exp(Sin((Abs(-39.894650981801774) ^ Sin(x0)))))) ^ Sin(Sin((x1 + -921.8699835679064))))) ^ Sin((Sqrt(Abs(Sqrt(Abs((x2 - (x0 * (x2 + Sqrt(Abs(Exp(Sin(x0))))))))))) + x0))),71.56069935327636;-39.894650981801774;-921.8699835679064,37,6332464.451488918,285670.9910280245,7985056.4606808955,0.39212432696722965,0.9361454806928231,0.40703218872022484,6332464.451488918,285670.9910280245,7985056.4606808955,6332536.388347101,285742.92788620846,7985128.397539079
15,(Abs((Abs((Abs(8.561424040498089e-3) ^ Exp(Sin((Abs(9.048045908658464e-2) ^ Sin(x0)))))) ^ Sin(Sin((x1 + -0.9991318960270756))))) ^ Sin((Sqrt(Abs(Sqrt(Abs((x2 - (x0 * (x2 + Sqrt(Abs(Exp((Abs(-6.624188716374912e-2) ^ Sin((x1 + -0.5454745052167584))))))))))))) + x0))),8.561424040498089e-3;9.048045908658464e-2;-0.9991318960270756;-6.624188716374912e-2;-0.5454745052167584,42,1.0429231135083612e7,3730764.2019723454,1.3667784990364717e7,-1.1388052818301908e-3,0.16608209357177128,-1.4965465890775187e-2,1.0429231135083612e7,3730764.2019723454,1.3667784990364717e7,1.0429312663522888e7,3730845.7304116203,1.3667866518803993e7
16,(Abs((Abs((Abs(89.73336134506374) ^ Exp(Sin((Abs(-10.213350609435318) ^ Sin(x1)))))) ^ Sin(Sin((x1 + Sqrt(Abs(Exp(Sin((Abs(-6.772188710546799e-2) ^ Sin(x0))))))))))) ^ Sin((Sqrt(Abs(Sqrt(Abs((x2 - ((x2 + Sin(Sqrt(Abs(x1)))) * x0)))))) + x0))),89.73336134506374;-10.213350609435318;-6.772188710546799e-2,44,6501999.588997459,497686.0369955305,8398621.51729861,0.3758500491398228,0.8887548835676988,0.3763209761380797,6501999.588997459,497686.0369955305,8398621.51729861,6502083.515332007,497769.9633300784,8398705.44363316
17,(Abs((Abs((Abs(77.76476705045336) ^ Exp(Sin((Abs(-65.21428802703538) ^ Sin(x0)))))) ^ Sin(Sin((x1 + -17.078707527427504))))) ^ Sin((Sqrt(Abs(Sqrt(Abs((x2 - (x1 * (x2 + Sqrt(Abs((Abs((1.092454057222685 + (Abs(x0) ^ 8.464445949856438e-3))) ^ (x0 - x1))))))))))) + x0))),77.76476705045336;-65.21428802703538;-17.078707527427504;1.092454057222685;8.464445949856438e-3,45,6374576.258507855,320110.6776908979,8070225.0543662235,0.3880818655795082,0.9284473604565551,0.4007075954207231,6374576.258507855,320110.6776908979,8070225.0543662235,6374662.582737676,320197.00192071864,8070311.378596044
