Complexity,Loss,Equation
1,0.113488264,"2.972258"
3,0.11249192,"log(sqrtabs(x48))"
4,0.06525807,"log(x48 + -330.13202)"
6,0.06468851,"log((x48 + -328.2372) * 0.9044023)"
7,0.061767872,"log((x48 + sin(x46)) + -330.0585)"
9,0.06066921,"log(x48 + (sin(x19 + -329.46677) + -330.29324))"
10,0.05900452,"sin((sqrtabs(x48) + sqrtabs(x46)) + 0.4014616) + 2.9692395"
11,0.056958523,"sin(sqrtabs(x46) + sqrtabs(sqrtabs(x31) + x48)) + 2.9692395"
12,0.055700187,"sin(sqrtabs(x46 + 17.876022) + sqrtabs(x48)) + log(sqrtabs(x48))"
13,0.051499654,"sin((sqrtabs(x48) + sqrtabs(x31)) + sqrtabs(x46 + x53)) + 2.9692395"
14,0.0499642,"sin(sin((sqrtabs(x48) + sqrtabs(x31)) + sqrtabs(x46 + x53))) + 2.9692395"
15,0.049141757,"sin(sin(sin((sqrtabs(x48) + sqrtabs(x31)) + sqrtabs(x46 + x53)))) + 2.9692395"
16,0.04886772,"log(x53) + sin(sin((sqrtabs(x46) + sqrtabs(x48)) + sqrtabs(sqrtabs(x43) + x31)))"
17,0.048105307,"sin(sin(sin((sqrtabs(sqrtabs(x43) + x31) + sqrtabs(x46)) + sqrtabs(x48)))) + log(x53)"
18,0.04725485,"sin((sqrtabs(x46) + sqrtabs(x48)) + sqrtabs(sqrtabs(x43) + x31)) + log(sin(x46) + x53)"
19,0.045711167,"sin(sin((sqrtabs(sqrtabs(x43) + x31) + sqrtabs(x46)) + sqrtabs(x48))) + log(x53 + sin(x46))"
20,0.045050878,"sin(sin(sin((sqrtabs(sqrtabs(x43) + x31) + sqrtabs(x46)) + sqrtabs(x48)))) + log(x53 + sin(x46))"
21,0.044855572,"sin(sin(sin(sin((sqrtabs(x46) + sqrtabs(x48)) + sqrtabs(sqrtabs(x43) + x31))))) + log(sin(x46) + x53)"
22,0.043979775,"sin(sin((sqrtabs(x46) + sqrtabs(x48)) + sqrtabs(sqrtabs(x43) + x31))) + log(sin(x53) + (x53 + sin(x46)))"
23,0.043380905,"sin(sin(sin((sqrtabs(sqrtabs(x43) + x31) + sqrtabs(x46)) + sqrtabs(x48)))) + log((x53 + sin(x46)) + sin(x53))"
24,0.043226197,"sin(sin(sin(sin((sqrtabs(x46) + sqrtabs(x48)) + sqrtabs(x31 + sqrtabs(x43)))))) + log(sin(x46) + (x53 + sin(x53)))"
25,0.043016188,"sin(sin(sqrtabs(x46) + (sqrtabs(x48) + sqrtabs(x31 + sqrtabs(x28))))) + log(x53 + (sin(x46) + (sin(x46) + sin(x53))))"
26,0.042568404,"sin(sin(sin(sqrtabs(x46) + (sqrtabs(x48) + sqrtabs(x31 + sqrtabs(x28)))))) + log(((sin(x53) + x53) + sin(x46)) + sin(x46))"
27,0.04206888,"sin(sin(sin(sqrtabs(x48) + (sqrtabs(x31 + sqrtabs(x46)) + sqrtabs(x46))))) + log(sin(sqrtabs(x47)) + (x53 + (sin(x46) + sin(x53))))"
28,0.04195208,"log(sin(x46) + (x53 + (sin(x53) + sin(x53 + 0.52627987)))) + sin(sin(sin(sqrtabs(x48) + (sqrtabs(sqrtabs(x46) + x31) + sqrtabs(x46)))))"
29,0.041488666,"sin(sin(sqrtabs(x48) + (sqrtabs(x31 + sqrtabs(x46)) + sqrtabs(x46)))) + log(sin(x47) + ((x53 + (sin(x46) + sin(x53))) + sin(sqrtabs(x47))))"
30,0.040782176,"sin(sin(sin(sqrtabs(x48) + (sqrtabs(x31 + sqrtabs(x46)) + sqrtabs(x46))))) + log(sin(x46) + ((x53 + (sin(x47) + sin(x53))) + sin(sqrtabs(x47))))"
31,0.040524904,"sin(sin(sin(sin((sqrtabs(x46) + sqrtabs(x48)) + sqrtabs(x31 + sqrtabs(x46)))))) + log(sin(x46) + (((x53 + sin(x47)) + sin(x53)) + sin(sqrtabs(x47))))"
32,0.040324703,"sin(sin(sin((sqrtabs(x48) + sqrtabs(sqrtabs(x46) + x31)) + sqrtabs(x46)))) + log((sin(x46) + (x53 + sin(sqrtabs(sin(x46)) + (x19 - x54)))) + sin(x53))"
33,0.040158223,"sin(sin(sqrtabs(x48) + (sqrtabs(x46) + sqrtabs(x31 + sqrtabs(x46))))) + log((x53 + (sin(x53) + sin(x46))) + sin(sqrtabs(x48 - (x31 * x53)) + sin(x53)))"
34,0.039742347,"sin(sin(sin((sqrtabs(x48) + sqrtabs(sqrtabs(x46) + x31)) + sqrtabs(x46)))) + log((x53 + (sin(x46) + sin(x53))) + sin(sqrtabs(x48 - (x31 * x53)) + sin(x53)))"
36,0.03958081,"sin(sin((sqrtabs(x46) + sqrtabs(x31 + sqrtabs(x46))) + sqrtabs(x48))) + log((x53 + ((sin(x46) + sin(x53)) + sin(x53))) + sin(sqrtabs(x46 - (x31 * x53)) + sin(x53)))"
37,0.038510274,"log((((x53 + sin(x13)) + sin(x53)) + sin(x46)) + sin(sqrtabs(x46 - (x31 * x53)) + sin(x53))) + sin(sin(sin((sqrtabs(x48) + sqrtabs(sqrtabs(x46) + x31)) + sqrtabs(x46))))"
