id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,342.1241969768179,342.1241969768179,1,8080.702140751775,8341.728253566698,6917.474639216518,4.440892098500626e-16,-3.694951826150872e-3,-1.3881818004810587e-3,8080.702140751775,8341.728253566698,6917.474639216518,8080.702140751775,8341.728253566698,6917.474639216518
1,(3.958856686928307 * x5),3.958856686928307,3,4855.5370528629055,4568.0244456012015,3787.3820085611746,0.39911941211445556,0.45036532760366565,0.45173061252213165,4855.5370528629055,4568.0244456012015,3787.3820085611746,4858.83288972891,4571.320282467206,3790.677845427179
2,(x10 + (-9.091504311635234 * x0)),-9.091504311635234,5,4561.074328076104,3980.9802553239274,3480.577099571403,0.4355596520413547,0.5209997659801782,0.4961443366056256,4561.074328076104,3980.9802553239274,3480.577099571403,4569.121517638275,3989.027444886098,3488.6242891335733
3,((x3 * -30.01457250028437) + (12.712626352175354 * x5)),-30.01457250028437;12.712626352175354,7,3315.158193019583,3076.564305984316,2789.491134022052,0.5897437951213531,0.6298210671673862,0.596187394889635,3315.158193019583,3076.564305984316,2789.491134022052,3326.424258406622,3087.830371371355,2800.757199409091
4,((-207.09254839537067 - (x0 * x3)) - (-14.081213977527987 * x5)),-207.09254839537067;-14.081213977527987,9,2821.1925564587686,2439.5066329634647,1990.5380024869255,0.6508728440525959,0.7064732369572313,0.7118455310533806,2821.1925564587686,2439.5066329634647,1990.5380024869255,2837.318391681821,2455.632468186517,2006.663837709978
5,((-125.40840678658564 - (x0 * x3)) - ((-0.14385466466977134 * x22) * x5)),-125.40840678658564;-0.14385466466977134,11,2181.742204209441,2182.2596633387548,1983.23382249475,0.7300058625838095,0.7374257538621662,0.7129028995156286,2181.742204209441,2182.2596633387548,1983.23382249475,2203.147215849049,2203.664674978363,2004.6388341343584
6,((((1156.1626392072833 * x22) / x20) - ((x0 / x5) * 2020.6064139726177)) + 134.69360217086017),1156.1626392072833;2020.6064139726177;134.69360217086017,13,2184.2548363493056,1985.9194451202443,1859.3760600766616,0.729694920280022,0.7610498374904124,0.7308328097760257,2184.2548363493056,1985.9194451202443,1859.3760600766616,2212.8187558546765,2014.4833646256152,1887.9399795820325
7,((x0 * ((x20 / x5) * (x3 * -0.6443262927292809))) + (5.488092241454642 * (x22 + x5))),-0.6443262927292809;5.488092241454642,15,1819.804545203417,1661.7545389498055,1459.4234279996247,0.7747962350912598,0.8000540665892627,0.7887307942184093,1819.804545203417,1661.7545389498055,1459.4234279996247,1852.7629138634604,1694.7129076098488,1492.381796659668
8,(((x5 * ((16.366832840865115 * x22) / x20)) - (x0 * (16.67321075888352 + (x3 * 0.6038761968810533)))) + x12),16.366832840865115;16.67321075888352;0.6038761968810533,17,1646.6531872137452,1496.1087279467795,1317.0916154898764,0.796223996562191,0.8199849321414698,0.8093350468359002,1646.6531872137452,1496.1087279467795,1317.0916154898764,1687.4174068513175,1536.8729475843518,1357.8558351274487
9,(((x5 * ((18.873746881415688 * x22) / x20)) - (x0 * ((0.2659727227320497 * (x8 - x14)) + 38.354397209647594))) + x24),18.873746881415688;0.2659727227320497;38.354397209647594,19,1477.4478556552378,1201.9722724398523,1091.343955300012,0.8171634308602562,0.855376072510267,0.8420147530543598,1477.4478556552378,1201.9722724398523,1091.343955300012,1524.66108200121,1249.1854987858244,1138.5571816459842
10,(((x1 + (x5 * ((18.153889363346366 * x22) / x20))) - (x0 * ((0.24019485085465378 * (x8 - x14)) + 37.67511369461122))) + x17),18.153889363346366;0.24019485085465378;37.67511369461122,21,1358.1864748205817,1124.4660747768567,999.9751651393989,0.8319222202274833,0.8647017873939096,0.8552414913402568,1358.1864748205817,1124.4660747768567,999.9751651393989,1412.0504113272739,1178.3300112835489,1053.8391016460912
11,(((x5 * ((18.555916105478026 * x22) / x20)) - (x0 * (37.5918195367387 + (0.24162781279399861 * (Sin(x22) + (x8 - x14)))))) + x1),18.555916105478026;37.5918195367387;0.24162781279399861,22,1342.332849545765,1120.9536949430294,987.7632743065217,0.833884132076067,0.8651244046023521,0.8570093103486783,1342.332849545765,1120.9536949430294,987.7632743065217,1398.7617354099186,1177.382580807183,1044.1921601706754
12,(((x1 + (x5 * ((18.35099546918631 * x22) / x20))) - (x0 * (31.247442407151212 + (0.1786157854461065 * ((x12 - x14) + (x8 - x14)))))) + x17),18.35099546918631;31.247442407151212;0.1786157854461065,25,1297.2974033945495,1079.284015257133,950.3259349564192,0.8394573416025136,0.8701381914188987,0.8624288183539137,1297.2974033945495,1079.284015257133,950.3259349564192,1363.273836634931,1145.2604484975145,1016.3023681968007
13,(((x1 + (x5 * ((18.379804572344074 * x22) / x20))) - (x0 * (38.27589465495484 + (0.24495659066127284 * (Sin((x12 - x14)) + (x8 - x14)))))) + x17),18.379804572344074;38.27589465495484;0.24495659066127284,26,1293.0568755628462,1051.913973510942,931.3883569444088,0.8399821138014935,0.8734314145852344,0.8651702619879303,1293.0568755628462,1051.913973510942,931.3883569444088,1363.4661807915038,1122.3232787395996,1001.7976621730662
