-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=100
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,9429,-58.718422,-39.258568,12.542316,6.9175367,0.032547284,0.041824285,0.3906269,0.4401301,-58.718422,-24.474388,5.552,Inf,7,"((sqrt(abs(sin(X1))) - -0.2794551) + 0.68043953) [likelihood params: Float32[0.18040866]]"
2,17966,-58.718422,-39.258568,12.542316,6.9175367,0.032547284,0.041824285,0.3906269,0.4401301,-58.718422,-24.474388,5.072,Inf,7,"((sqrt(abs(sin(X1))) - -0.2794551) + 0.68043953) [likelihood params: Float32[0.18040866]]"
3,26539,-87.19705,-35.13788,35.026382,17.032791,0.024481256,0.035428394,0.5416448,0.52574706,-87.19705,-34.40931,5.05,Inf,18,"(0.023925655 * ((sqrt(abs(sqrt(abs((X1 / (sqrt(abs(-0.34566495)) * ((-1.1276186 + X1) * 1.0931705e-5))))))) + 24.758926) - -24.921318)) [likelihood params: Float32[0.15646484]]"
4,34686,-87.19705,-35.13788,35.026382,17.032791,0.024481256,0.035428394,0.5416448,0.52574706,-87.19705,-34.40931,5.334,Inf,18,"(0.023925655 * ((sqrt(abs(sqrt(abs((X1 / (sqrt(abs(-0.34566495)) * ((-1.1276186 + X1) * 1.0931705e-5))))))) + 24.758926) - -24.921318)) [likelihood params: Float32[0.15646484]]"
5,42740,-87.19705,-35.13788,35.026382,17.032791,0.024481256,0.035428394,0.5416448,0.52574706,-87.19705,-34.40931,5.208,Inf,18,"(0.023925655 * ((sqrt(abs(sqrt(abs((X1 / (sqrt(abs(-0.34566495)) * ((-1.1276186 + X1) * 1.0931705e-5))))))) + 24.758926) - -24.921318)) [likelihood params: Float32[0.15646484]]"
6,50762,-87.19705,-35.13788,35.026382,17.032791,0.024481256,0.035428394,0.5416448,0.52574706,-87.19705,-34.40931,6.092,Inf,18,"(0.023925655 * ((sqrt(abs(sqrt(abs((X1 / (sqrt(abs(-0.34566495)) * ((-1.1276186 + X1) * 1.0931705e-5))))))) + 24.758926) - -24.921318)) [likelihood params: Float32[0.15646484]]"
7,58701,-87.19705,-35.13788,35.026382,17.032791,0.024481256,0.035428394,0.5416448,0.52574706,-87.19705,-34.40931,6.736,Inf,18,"(0.023925655 * ((sqrt(abs(sqrt(abs((X1 / (sqrt(abs(-0.34566495)) * ((-1.1276186 + X1) * 1.0931705e-5))))))) + 24.758926) - -24.921318)) [likelihood params: Float32[0.15646484]]"
8,66383,-148.74777,-98.88287,29.11218,20.752712,0.013228856,0.03469021,0.75232005,0.53562856,-148.74777,10.921722,7.594,Inf,14,"(abs(((1.2282352 + log(abs(0.6699463))) + exp(sin((1.2321243 / (-0.081350945 + X1)))))) ^ 0.59218675) [likelihood params: Float32[0.11501676]]"
9,74506,-151.30801,-97.14902,33.271065,20.887936,0.012894463,0.036359407,0.7585808,0.5132843,-151.30801,24.841827,8.346,Inf,16,"((0.87339234 + -0.46074685) * ((2.1217678 + log(abs(1.4157424))) + exp(sin((1.2343712 / (-0.08130998 + X1)))))) [likelihood params: Float32[0.11355378]]"
10,82553,-151.30804,-97.14929,33.271065,20.887691,0.01289446,0.036364395,0.75858086,0.5132175,-151.30804,24.873215,8.942,Inf,16,"((0.8733923 + -0.4607469) * ((2.121768 + log(abs(1.4157429))) + exp(sin((1.234374 / (-0.08131008 + X1)))))) [likelihood params: Float32[0.11355376]]"
11,90849,-164.64737,-102.99475,41.58883,20.063787,0.01128421,0.022767514,0.78872913,0.6952286,-164.64737,-50.93524,10.608,Inf,20,"((0.8817251 + -0.45241472) * ((((5.275197 + X1) * 0.12856968) + log(abs(4.111464))) + exp(sin((1.221294 / (-0.081656806 + X1)))))) [likelihood params: Float32[0.10622717]]"
12,99180,-164.65034,-103.00405,41.58883,20.057467,0.011283877,0.03666716,0.78873533,0.5091646,-164.65034,48.844177,12.974,Inf,20,"((0.88172215 + -0.4524177) * ((((5.2755313 + X1) * 0.12856019) + log(abs(4.1116414))) + exp(sin((1.221398 / (-0.08166214 + X1)))))) [likelihood params: Float32[0.1062256]]"
13,106926,-164.65034,-103.00405,41.58883,20.057467,0.011283877,0.03666716,0.78873533,0.5091646,-164.65034,48.844177,14.66,Inf,20,"((0.88172215 + -0.4524177) * ((((5.2755313 + X1) * 0.12856019) + log(abs(4.1116414))) + exp(sin((1.221398 / (-0.08166214 + X1)))))) [likelihood params: Float32[0.1062256]]"
14,114299,-164.65034,-103.00405,41.58883,20.057467,0.011283877,0.03666716,0.78873533,0.5091646,-164.65034,48.844177,17.026,Inf,20,"((0.88172215 + -0.4524177) * ((((5.2755313 + X1) * 0.12856019) + log(abs(4.1116414))) + exp(sin((1.221398 / (-0.08166214 + X1)))))) [likelihood params: Float32[0.1062256]]"
15,120966,-164.65034,-103.00405,41.58883,20.057467,0.011283877,0.03666716,0.78873533,0.5091646,-164.65034,48.844177,19.598,Inf,20,"((0.88172215 + -0.4524177) * ((((5.2755313 + X1) * 0.12856019) + log(abs(4.1116414))) + exp(sin((1.221398 / (-0.08166214 + X1)))))) [likelihood params: Float32[0.1062256]]"
16,127353,-164.65034,-103.00405,41.58883,20.057467,0.011283877,0.03666716,0.78873533,0.5091646,-164.65034,48.844177,22.628,Inf,20,"((0.88172215 + -0.4524177) * ((((5.2755313 + X1) * 0.12856019) + log(abs(4.1116414))) + exp(sin((1.221398 / (-0.08166214 + X1)))))) [likelihood params: Float32[0.1062256]]"
17,134218,-164.65034,-103.00405,41.58883,20.057467,0.011283877,0.03666716,0.78873533,0.5091646,-164.65034,48.844177,23.032,Inf,20,"((0.88172215 + -0.4524177) * ((((5.2755313 + X1) * 0.12856019) + log(abs(4.1116414))) + exp(sin((1.221398 / (-0.08166214 + X1)))))) [likelihood params: Float32[0.1062256]]"
18,141371,-164.65034,-103.00405,41.58883,20.057467,0.011283877,0.03666716,0.78873533,0.5091646,-164.65034,48.844177,24.854,Inf,20,"((0.88172215 + -0.4524177) * ((((5.2755313 + X1) * 0.12856019) + log(abs(4.1116414))) + exp(sin((1.221398 / (-0.08166214 + X1)))))) [likelihood params: Float32[0.1062256]]"
19,148525,-164.65034,-103.00405,41.58883,20.057467,0.011283877,0.03666716,0.78873533,0.5091646,-164.65034,48.844177,26.102,Inf,20,"((0.88172215 + -0.4524177) * ((((5.2755313 + X1) * 0.12856019) + log(abs(4.1116414))) + exp(sin((1.221398 / (-0.08166214 + X1)))))) [likelihood params: Float32[0.1062256]]"
20,154932,-164.65034,-103.00405,41.58883,20.057467,0.011283877,0.03666716,0.78873533,0.5091646,-164.65034,48.844177,29.452,Inf,20,"((0.88172215 + -0.4524177) * ((((5.2755313 + X1) * 0.12856019) + log(abs(4.1116414))) + exp(sin((1.221398 / (-0.08166214 + X1)))))) [likelihood params: Float32[0.1062256]]"
21,161634,-164.65034,-103.00405,41.58883,20.057467,0.011283877,0.03666716,0.78873533,0.5091646,-164.65034,48.844177,30.964,Inf,20,"((0.88172215 + -0.4524177) * ((((5.2755313 + X1) * 0.12856019) + log(abs(4.1116414))) + exp(sin((1.221398 / (-0.08166214 + X1)))))) [likelihood params: Float32[0.1062256]]"
22,167461,-164.65034,-103.00405,41.58883,20.057467,0.011283877,0.03666716,0.78873533,0.5091646,-164.65034,48.844177,33.606,Inf,20,"((0.88172215 + -0.4524177) * ((((5.2755313 + X1) * 0.12856019) + log(abs(4.1116414))) + exp(sin((1.221398 / (-0.08166214 + X1)))))) [likelihood params: Float32[0.1062256]]"
