gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,size_median,size_p5,size_p10,size_p90,size_p95
31,0.0013404496,0.0012135169,0.0012466579,0.0033835536,0.0050322413,0.0014177281,0.0013074873,0.0013248011,0.0031635908,0.0053557954,-377.68732,-387.63556,-384.94122,-285.09515,-245.40128,-178.5136,-275.50616,-261.17914,61.724457,187.86148,59,20,24,94,97
32,0.0013335961,0.0012080761,0.0012332447,0.0028834022,0.0050322413,0.0014048431,0.0013090599,0.0013356125,0.0030371447,0.006271105,-378.19992,-388.0849,-386.02295,-301.09073,-245.40128,-174.36972,-277.14438,-263.744,82.23404,147.69975,60,21,26,97,98
33,0.0013293341,0.0012062299,0.0012233262,0.0028834022,0.0050322413,0.0014026469,0.0013090599,0.0013297051,0.0029927946,0.006271105,-378.52002,-388.23785,-386.83044,-301.09073,-245.40128,-141.95511,-275.50616,-259.75952,93.839676,202.3252,67,21,26,97,98
34,0.0013189386,0.0012062299,0.0012233008,0.0025318565,0.0047580237,0.0014104188,0.0013127758,0.001338601,0.0026334492,0.0063837827,-379.3051,-388.23785,-386.83255,-314.09253,-251.00458,-138.83743,-281.33304,-259.75952,112.13559,313.8329,73,22,29,97,98
35,0.0013110164,0.0012050113,0.0012171263,0.0021069979,0.0047580237,0.0014033401,0.0013132319,0.0013395522,0.0023821117,0.0063837827,-379.90756,-388.33893,-387.33853,-332.46143,-251.00458,-152.23729,-275.50616,-259.75952,91.94742,322.67065,70,23,29,96,98
36,0.0013049316,0.0012050113,0.0012171263,0.0018742281,0.0047580237,0.0014141846,0.0013166962,0.0013388505,0.0023821117,0.006271105,-380.37274,-388.33893,-387.33853,-344.16812,-251.00458,-135.21921,-275.03226,-254.95413,91.220795,388.14276,77,23,32,97,98
37,0.0013033267,0.0011853622,0.0012164784,0.001854067,0.0047580237,0.001404874,0.0013108825,0.0013371119,0.0022722916,0.006271105,-380.49585,-389.98297,-387.3918,-345.24966,-251.00458,-130.30798,-266.9086,-244.7799,99.53026,297.14154,77,24,33,96,98
38,0.0013031714,0.0011785937,0.0012094462,0.001854067,0.0047580237,0.001403857,0.001310546,0.0013269259,0.002152787,0.0046292287,-380.50772,-390.55563,-387.97156,-345.24966,-251.00458,-105.22432,-262.14926,-240.04012,112.13559,277.64703,80,25,34,97,98
39,0.0012952937,0.0011781508,0.0012089271,0.001854067,0.0047580237,0.0014024121,0.0013088217,0.001335689,0.002152787,0.004544095,-381.11407,-390.5932,-388.01447,-345.24966,-251.00458,-92.709335,-244.7799,-218.03055,97.55051,346.19226,82,32,39,95,98
40,0.0012952937,0.0011763505,0.0011950289,0.001775809,0.004718427,0.0014264166,0.0013090287,0.0013371119,0.002152787,0.0043210103,-381.11407,-390.74612,-389.17078,-349.56223,-251.84027,-98.183945,-244.7799,-226.33525,43.088547,335.5364,81,34,42,95,98
41,0.0012938103,0.001176304,0.0011853622,0.001775809,0.0026331258,0.0014222048,0.0013090287,0.0013347141,0.0020240103,0.0025915562,-381.22864,-390.75006,-389.98297,-349.56223,-310.17065,-96.39366,-240.04012,-222.6077,27.701889,151.06137,81,39,43,97,98
42,0.0012885728,0.0011722691,0.0011820055,0.0017562412,0.0022923537,0.0014222445,0.0013029114,0.0013371119,0.001995074,0.0024755674,-381.63428,-391.0937,-390.26657,-350.67023,-324.0299,-96.28761,-240.04012,-226.33525,25.67604,151.06137,82,39,43,97,99
43,0.0012798702,0.0011710759,0.0011818907,0.0016109854,0.002203082,0.0014159902,0.00132423,0.0013373103,0.0020240103,0.002489612,-382.31195,-391.1955,-390.27628,-359.3032,-328.0021,-92.47566,-240.9357,-212.34653,25.67604,147.7681,85,40,45,98,99
44,0.0012735085,0.0011710759,0.0011818907,0.0015500998,0.0020182573,0.0014013186,0.0013183687,0.0013383788,0.001798371,0.0020982695,-382.81027,-391.1955,-390.27628,-363.15588,-336.76434,-92.47566,-240.04012,-205.10672,25.67604,59.041412,84,42,46,97,99
45,0.0012716072,0.0011710285,0.0011809935,0.0014947338,0.0018497636,0.0014160877,0.0013166718,0.0013408035,0.001784083,0.0022440539,-382.95966,-391.1996,-390.3522,-366.793,-345.48206,-79.35144,-236.09775,-194.85498,39.1369,77.91452,85,43,47,97,99
46,0.0012685661,0.0011644026,0.0011742555,0.0014537245,0.0016275453,0.0014159902,0.0013043184,0.0013234813,0.0017840855,0.0020688656,-383.19907,-391.767,-390.92438,-369.57492,-358.28052,-88.97349,-240.04012,-212.34653,49.50029,88.36249,85,43,47,97,99
47,0.0012681332,0.0011608467,0.0011740866,0.0013996941,0.0016275453,0.0014013571,0.0013029114,0.0013287198,0.0017631876,0.0018781557,-383.23325,-392.07288,-390.93878,-373.36243,-358.28052,-88.37495,-235.82172,-194.85498,56.478043,154.90704,86,45,47,96,98
48,0.0012681332,0.0011395002,0.0011710285,0.001358552,0.0016275453,0.0014006756,0.0013043184,0.0013295856,0.0017952269,0.001945143,-383.23325,-393.92883,-391.1996,-376.34592,-358.28052,-73.822105,-234.4895,-196.79462,88.36249,211.83026,87,45,47,95,98
49,0.00126811,0.0011376396,0.0011710285,0.0013485525,0.0016275453,0.0014008936,0.0013029114,0.0013370307,0.001737842,0.0019453795,-383.23505,-394.0923,-391.1996,-377.08463,-358.28052,-79.90349,-222.05688,-196.79462,95.37279,211.83026,86,45,52,97,99
50,0.00126811,0.0011260058,0.0011710272,0.0013485525,0.0016275453,0.00140101,0.0012987885,0.001330923,0.0018007433,0.0019453795,-383.23505,-395.12018,-391.19968,-377.08463,-358.28052,-57.36618,-219.8132,-191.13167,122.84709,271.38095,88,47,54,97,99
51,0.0012658607,0.0011260058,0.001168665,0.0013485525,0.0014170964,0.0014013571,0.0012979761,0.0013275852,0.0018007864,0.0019453795,-383.4126,-395.12018,-391.40158,-377.08463,-372.12683,-63.338013,-212.34653,-191.13167,123.9422,271.38095,88,47,54,98,99
52,0.0012648274,0.0011190516,0.001168665,0.001322025,0.0014137453,0.0013953111,0.0013045067,0.0013166718,0.0018007864,0.001897233,-383.49426,-395.7397,-391.40158,-379.07135,-372.36356,-55.430984,-212.34653,-190.06462,101.08876,181.69334,88,47,54,98,99
53,0.0012631662,0.0011190389,0.0011656347,0.0013206394,0.0013800991,0.0014020359,0.0013046556,0.0013163347,0.0018004166,0.0019453795,-383.62567,-395.74078,-391.66122,-379.1762,-374.77228,-50.464447,-211.81061,-190.03539,116.12459,184.96176,89,47,61,99,99
54,0.0012574155,0.0011189815,0.0011656347,0.0013182659,0.0013723199,0.0014107777,0.0013084568,0.001325069,0.001737842,0.0019453795,-384.08194,-395.74594,-391.66122,-379.3561,-375.33755,-50.464447,-211.73991,-190.06462,134.77164,232.91258,90,47,59,99,99
55,0.0012519001,0.0011189815,0.0011656347,0.0013152563,0.0013572222,0.0014160749,0.0013091258,0.0013256691,0.0018008284,0.001957113,-384.52158,-395.74594,-391.66122,-379.58466,-376.4438,-44.943237,-209.0942,-185.67587,120.87387,185.66481,88,54,62,98,99
56,0.0012469525,0.0011189815,0.0011513402,0.0013133105,0.0013485525,0.0014167984,0.0012985265,0.0013257574,0.0018008284,0.0019556894,-384.9176,-395.74594,-392.89514,-379.73276,-377.08463,-44.943237,-209.0942,-185.67587,139.7386,255.99657,89,54,61,99,99
57,0.0012439821,0.0011189205,0.0011490834,0.0013132957,0.0013485525,0.001414368,0.0012957775,0.0013163347,0.001737842,0.001868962,-385.15607,-395.75137,-393.0914,-379.73386,-377.08463,-50.464447,-202.88646,-182.21017,119.414,196.39368,89,55,62,99,99
58,0.0012439821,0.0011079124,0.0011490217,0.0013116141,0.0013401711,0.0014202796,0.0012949497,0.0013218488,0.0017727233,0.001894959,-385.15607,-396.74005,-393.09674,-379.862,-377.70807,-45.493927,-209.0942,-189.96185,119.414,185.66481,90,55,60,99,99
59,0.0012372709,0.001107533,0.0011352941,0.0013100606,0.0013350458,0.001420672,0.0012944922,0.0013211593,0.0017703217,0.001894959,-385.69702,-396.7743,-394.29865,-379.9805,-378.09125,-55.341812,-211.81061,-190.06462,105.585266,183.74767,91,56,62,99,100
60,0.0012348639,0.0010988101,0.0011260058,0.001304967,0.0013249824,0.001429714,0.0013084563,0.0013306655,0.0017549043,0.001894959,-385.89172,-397.565,-395.12018,-380.3701,-378.84793,-55.341812,-209.0942,-190.03539,105.585266,183.74767,91,56,62,99,100
61,0.0012346219,0.0010988101,0.0011260058,0.0013049662,0.0013233152,0.0014361184,0.0012981539,0.0013187793,0.0017703217,0.0019377836,-385.91138,-397.565,-395.12018,-380.37012,-378.97382,-53.800835,-193.85417,-182.34882,111.66388,183.74767,91,58,64,99,100
62,0.0012337734,0.0010988101,0.0011245847,0.0013047083,0.0013232786,0.001429714,0.0012982931,0.0013187793,0.0017703217,0.0019375886,-385.98007,-397.565,-395.24646,-380.3899,-378.9766,-36.21019,-193.85417,-182.15712,105.585266,261.72473,92,58,64,99,100
63,0.0012318648,0.0010934594,0.0011243119,0.0012989312,0.0013228327,0.0014278145,0.0013078247,0.0013187793,0.0017703217,0.0019375886,-386.13492,-398.0532,-395.27072,-380.83368,-379.01025,-29.406067,-193.70473,-181.22243,105.585266,261.72473,93,60,67,99,100
64,0.0012318648,0.0010934594,0.0011242108,0.0012960294,0.0013228267,0.0014398359,0.0013079549,0.0013215675,0.0017552144,0.0019375886,-386.13492,-398.0532,-395.27972,-381.0573,-379.0107,-29.29773,-193.85417,-181.38684,105.585266,271.38095,93,55,67,99,100
65,0.0012282275,0.0010934594,0.0011211649,0.0012960215,0.0013228267,0.001429714,0.0013079549,0.0013215675,0.0017552453,0.0019375886,-386.4306,-398.0532,-395.55103,-381.05792,-379.0107,-24.226257,-191.58063,-176.13052,179.9773,286.16327,92,58,69,99,100
66,0.0012272773,0.0010934529,0.0011144174,0.0012960215,0.0013228267,0.0014398359,0.0013079549,0.0013235582,0.0017552957,0.0019375886,-386.508,-398.0538,-396.15466,-381.05792,-379.0107,-24.226257,-191.58063,-176.13052,187.52072,341.40738,92,58,69,99,100
67,0.0012240114,0.0010773538,0.0011130623,0.0012960215,0.0013214593,0.0014436665,0.0013000317,0.0013308168,0.0017488691,0.001935746,-386.77444,-399.53705,-396.2763,-381.05792,-379.11417,-23.190472,-187.00795,-170.74184,188.9724,290.0352,93,60,70,99,100
68,0.0012222395,0.0010773389,0.0010897536,0.0012960215,0.0013214593,0.0014469879,0.0013047981,0.0013202339,0.0017642458,0.0019350968,-386.91934,-399.53842,-398.39264,-381.05792,-379.11417,-24.226257,-186.91122,-170.74184,165.28572,279.41962,93,62,69,99,100
69,0.0012185378,0.0010759908,0.001089751,0.0012935952,0.0013089057,0.0014425707,0.0013066715,0.0013201466,0.0017881257,0.0018986207,-387.22266,-399.6636,-398.3929,-381.24527,-380.06866,-27.700333,-182.34882,-165.56932,177.9619,279.41962,93,62,74,99,100
70,0.0012135961,0.0010679648,0.001089493,0.0012935952,0.0013063218,0.0014267057,0.0013070902,0.0013243072,0.0017532101,0.0018956433,-387.62903,-400.41235,-398.41656,-381.24527,-380.2663,-44.33023,-182.34882,-156.21297,140.07172,210.76282,94,62,75,100,100
71,0.0012132449,0.0010679648,0.0010894932,0.001289116,0.0013000331,0.0014258294,0.0013070902,0.0013201466,0.0017499708,0.0018945115,-387.65796,-400.41235,-398.4166,-381.59213,-380.74887,-29.664902,-181.38684,-156.21297,157.24387,269.5467,94,64,75,100,100
72,0.0012108752,0.0010679648,0.0010894864,0.0012871965,0.0012989312,0.0014258346,0.0013070902,0.0013201466,0.0017499708,0.0018945115,-387.85345,-400.41235,-398.41718,-381.74115,-380.83368,-29.664902,-179.75966,-153.91795,148.84021,276.66364,93,65,76,99,100
73,0.0012101902,0.0010679648,0.0010894864,0.001287196,0.0012989312,0.0014554841,0.0013053684,0.0013201466,0.0017644046,0.0019103942,-387.9101,-400.41235,-398.41718,-381.7412,-380.83368,-29.664902,-182.34882,-153.91795,152.96452,283.12793,94,64,75,99,100
74,0.0012025725,0.0010552178,0.0010827685,0.0012854354,0.0012936867,0.0014576844,0.0013087261,0.001325028,0.0017570857,0.0019202612,-388.54156,-401.6131,-399.0357,-381.87805,-381.23822,-21.084595,-186.6856,-153.91795,148.8919,264.3999,94,64,75,99,100
75,0.0012005463,0.0010552178,0.0010827685,0.0012799945,0.0012936867,0.0014604944,0.0013187793,0.0013330491,0.0017617089,0.0019421254,-388.71014,-401.6131,-399.0357,-382.30225,-381.23822,-21.955978,-185.9573,-153.91795,152.88495,264.14532,93,64,75,99,100
76,0.0012005463,0.0010552178,0.0010827685,0.0012796457,0.0012936867,0.0014604944,0.0013187793,0.0013330491,0.0017853883,0.0019421254,-388.71014,-401.6131,-399.0357,-382.32947,-381.23822,-29.799088,-185.9573,-153.91795,178.65082,261.18597,94,64,75,99,100
77,0.0012005463,0.0010465432,0.0010799563,0.0012764423,0.0012936867,0.0014649384,0.0013187793,0.0013257344,0.0017853883,0.0019421254,-388.71014,-402.43854,-399.29575,-382.58014,-381.23822,-21.958755,-186.91122,-167.35324,178.65082,253.10643,94,64,70,99,100
78,0.0011964346,0.001045616,0.0010790805,0.0012764423,0.0012936867,0.0014696569,0.0013178223,0.0013271322,0.0017853883,0.0019421254,-389.05322,-402.5272,-399.37686,-382.58014,-381.23822,-48.84285,-191.0969,-167.35324,142.1533,263.2121,94,64,72,99,100
79,0.0011949943,0.0010389455,0.00107655,0.0012731744,0.001292991,0.0014696569,0.0013178181,0.0013294115,0.0017617089,0.0019421254,-389.17368,-403.1672,-399.6117,-382.8365,-381.292,-48.42736,-185.9573,-153.45587,150.3285,437.9804,93,64,74,99,100
80,0.0011949681,0.0010389455,0.00107655,0.0012689802,0.001290811,0.0014759799,0.0013178181,0.0013358741,0.0017853883,0.0019608738,-389.1759,-403.1672,-399.6117,-383.16644,-381.46075,-42.88131,-185.9573,-166.07431,153.67848,491.54895,94,64,73,100,100
81,0.0011944376,0.0010389455,0.00107655,0.001268879,0.0012868629,0.0014759799,0.0013235516,0.0013415875,0.0017853883,0.0019608738,-389.22028,-403.1672,-399.6117,-383.1744,-381.76706,-34.45012,-175.96605,-153.91795,224.0525,3.4028235e38,95,64,75,100,100
82,0.0011923757,0.0010382783,0.00107655,0.0012688135,0.0012868629,0.0014696569,0.0013214955,0.0013415875,0.0017853883,0.0019421254,-389.39307,-403.23148,-399.6117,-383.17957,-381.76706,-22.00055,-171.69835,-153.91795,242.233,3.4028235e38,95,64,76,100,100
83,0.0011875103,0.0010382703,0.0010738543,0.0012688135,0.0012865951,0.0014696569,0.0013169284,0.0013330491,0.0018783659,0.0019421254,-389.8019,-403.23218,-399.8624,-383.17957,-381.7879,-11.135315,-175.29008,-153.91795,242.38516,3.4028235e38,95,64,77,100,100
84,0.0011865408,0.0010382653,0.0010738537,0.0012687255,0.0012865909,0.0014622986,0.0013174432,0.0013414283,0.0018783659,0.0019421254,-389.88358,-403.23267,-399.86246,-383.1865,-381.78818,-11.135315,-174.60959,-153.91795,242.38516,3.4028235e38,95,64,78,100,100
85,0.0011836364,0.0010382653,0.0010738537,0.0012687255,0.0012832591,0.0014597616,0.0013165022,0.0013462277,0.0018783659,0.0019421254,-390.12866,-403.23267,-399.86246,-383.1865,-382.04752,-27.425278,-187.21367,-159.43153,198.58536,3.4028235e38,95,64,80,100,100
86,0.001182122,0.0010382653,0.0010738537,0.0012687255,0.0012832368,0.0014597616,0.001315868,0.0013462277,0.0018783659,0.0019421254,-390.25665,-403.23267,-399.86246,-383.1865,-382.0493,-11.330887,-187.21367,-153.91795,242.38516,3.4028235e38,95,64,80,100,100
87,0.0011816298,0.0010382653,0.0010738537,0.0012684774,0.0012832097,0.00145621,0.0013310019,0.0013601601,0.0018783659,0.0019421254,-390.29834,-403.23267,-399.86246,-383.2061,-382.0514,-28.304016,-199.49992,-156.9998,242.38516,3.4028235e38,95,62,75,100,100
88,0.0011816298,0.0010382653,0.0010738537,0.0012684774,0.0012824462,0.0014592782,0.0013310018,0.0013601601,0.0018783659,0.0019620343,-390.29834,-403.23267,-399.86246,-383.2061,-382.11087,-25.242645,-199.49992,-155.51154,242.38516,3.4028235e38,95,62,75,100,100
89,0.0011816298,0.0010382653,0.0010738537,0.0012675332,0.0012823972,0.0014592782,0.0013310022,0.0013601601,0.001875618,0.0019620343,-390.29834,-403.23267,-399.86246,-383.2806,-382.11465,-42.88131,-199.49992,-155.51154,213.67007,3.4028235e38,95,62,75,100,100
90,0.0011816298,0.0010382653,0.0010738537,0.0012675332,0.0012744762,0.0014597616,0.0013310019,0.0013471431,0.0018789917,0.002029807,-390.29834,-403.23267,-399.86246,-383.2806,-382.73428,-44.634254,-199.49992,-153.91795,207.15933,780.3187,94,64,77,100,100
91,0.0011806973,0.0010382653,0.0010738537,0.00126751,0.0012744762,0.0014696569,0.0013310036,0.0013471431,0.0019160903,0.0020397399,-390.3773,-403.23267,-399.86246,-383.2824,-382.73428,-46.809784,-192.3304,-153.91795,207.15933,780.3187,94,64,77,100,100
92,0.0011802404,0.0010382653,0.0010738537,0.00126751,0.0012744762,0.0014747082,0.0013148655,0.0013456307,0.0019160903,0.0020408703,-390.41602,-403.23267,-399.86246,-383.2824,-382.73428,-56.021553,-192.2771,-153.91795,213.67007,780.3187,94,64,77,100,100
93,0.001180084,0.0010382653,0.0010738537,0.00126751,0.0012744762,0.0014747082,0.0013148655,0.0013437811,0.0019160903,0.0020410724,-390.42926,-403.23267,-399.86246,-383.2824,-382.73428,-46.982468,-187.21367,-153.91795,213.67007,780.3187,94,64,80,100,100
94,0.0011799475,0.0010382653,0.0010738537,0.00126751,0.0012744762,0.0014747082,0.0013148655,0.0013437805,0.0019160903,0.0020410724,-390.44086,-403.23267,-399.86246,-383.2824,-382.73428,-56.021553,-191.49725,-153.91795,207.15933,516.98035,94,64,77,100,100
95,0.0011785079,0.0010382653,0.0010738537,0.001265068,0.0012744762,0.0014707936,0.0013148655,0.00134378,0.0017841979,0.002033452,-390.56293,-403.23267,-399.86246,-383.47522,-382.73428,-51.31978,-187.77534,-153.91795,262.4441,516.98035,94,64,78,100,100
96,0.0011765746,0.0010382653,0.0010718335,0.001265068,0.0012715092,0.0014853933,0.0013286518,0.0013454072,0.0017841979,0.0020258015,-390.72708,-403.23267,-400.05075,-383.47522,-382.96738,-49.3975,-188.28271,-136.61159,206.22757,516.98035,94,64,78,99,100
97,0.0011735847,0.0010382653,0.0010718335,0.0012581169,0.0012715092,0.0014840317,0.0013263971,0.0013454072,0.001828387,0.0020030006,-390.9815,-403.23267,-400.05075,-384.02625,-382.96738,-46.167435,-174.42194,-129.54427,206.22757,516.98035,94,70,80,100,100
98,0.0011735847,0.0010382653,0.001066225,0.0012581169,0.0012715092,0.0014853933,0.001326413,0.0013454072,0.0018380496,0.0019654203,-390.9815,-403.23267,-400.57538,-384.02625,-382.96738,-42.88131,-174.21213,-129.54427,205.474,516.98035,95,70,81,100,100
