-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=100
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,9665,-96.68342,-46.23269,39.55004,10.900689,0.022265628,0.028961059,0.5831273,0.61232036,-96.68342,-53.956306,6.128,Inf,18,"(sin((((X1 - X1) + (-0.46671924 + -0.19566868)) / X1)) * (abs(0.51443785) ^ sin((-1.3758484 * sqrt(abs(X1)))))) [likelihood params: Float32[0.14921673]]"
2,18370,-96.68342,-46.23269,39.55004,10.900689,0.022265628,0.028961059,0.5831273,0.61232036,-96.68342,-53.956306,5.82,Inf,18,"(sin((((X1 - X1) + (-0.46671924 + -0.19566868)) / X1)) * (abs(0.51443785) ^ sin((-1.3758484 * sqrt(abs(X1)))))) [likelihood params: Float32[0.14921673]]"
3,27062,-101.589386,-72.24585,17.513191,11.830348,0.021199642,0.023445694,0.60308546,0.6861503,-101.589386,-73.70564,5.666,Inf,9,"exp((sin((sqrt(abs(X1)) / sin(2.3043165))) - 0.3156033)) [likelihood params: Float32[0.14560094]]"
4,36000,-101.589386,-72.24585,17.513191,11.830348,0.021199642,0.023445694,0.60308546,0.6861503,-101.589386,-73.70564,6.074,Inf,9,"exp((sin((sqrt(abs(X1)) / sin(2.3043165))) - 0.3156033)) [likelihood params: Float32[0.14560094]]"
5,45191,-101.58943,-76.47214,15.567281,9.550011,0.021199632,0.02344559,0.60308564,0.68615174,-101.58943,-73.70604,6.452,Inf,8,"exp((sin((sqrt(abs(X1)) / 0.7428159)) - 0.31559974)) [likelihood params: Float32[0.14560094]]"
6,53938,-101.58943,-76.47214,15.567281,9.550011,0.021199632,0.02344559,0.60308564,0.68615174,-101.58943,-73.70604,6.55,Inf,8,"exp((sin((sqrt(abs(X1)) / 0.7428159)) - 0.31559974)) [likelihood params: Float32[0.14560094]]"
7,62899,-107.24313,-39.055313,57.12784,11.059983,0.02003432,0.023275815,0.62490344,0.68842435,-107.24313,-73.761375,6.844,Inf,26,"((((X1 * (7.1620784 - sqrt(abs(((8.650084 + (X1 * -12.362251)) + X1))))) - log(abs(-163.74173))) + 11.207639) * ((2.5575464 + (X1 * -0.2869955)) / exp(2.6133673))) [likelihood params: Float32[0.14154264]]"
8,72025,-107.5963,-29.255854,57.12784,21.212606,0.01996369,0.023231184,0.6262258,0.6890218,-107.5963,-73.89558,7.278,Inf,26,"((((X1 * (7.1595397 - sqrt(abs(((8.701559 + (X1 * -12.34493)) + X1))))) - log(abs(-164.43762))) + 11.203397) * ((2.5570076 + (X1 * -0.28751934)) / exp(2.6135638))) [likelihood params: Float32[0.14129293]]"
9,81353,-164.40681,-45.560432,56.14492,62.70146,0.011311388,0.013138584,0.7882203,0.82412374,-164.40681,-120.0851,8.244,Inf,27,"((X1 * (1.5218419 - sqrt(abs(((-0.85691214 + ((-1.3323176 + (-0.34165594 + X1)) * (sqrt(abs(sin(((424.08176 * 27.550205) + X1)))) - 0.9521424))) + X1))))) - log(abs(-0.40592146))) [likelihood params: Float32[0.106355004]]"
10,91279,-164.41083,-38.430595,56.14492,69.83531,0.011310936,0.013138499,0.78822875,0.82412493,-164.41083,-120.085205,8.636,Inf,27,"((X1 * (1.5218416 - sqrt(abs(((-0.85691094 + ((-1.3323238 + (-0.34166208 + X1)) * (sqrt(abs(sin(((424.08176 * 27.550205) + X1)))) - 0.9521436))) + X1))))) - log(abs(-0.4059217))) [likelihood params: Float32[0.10635288]]"
