id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Sqrt(Abs((((((Abs(Sqrt(Abs(Log(Log((t0 + x3)))))) ^ (x3 - x6)) + Sqrt(Abs(((x17 - x8) + x2)))) * (((x10 * t1) / x0) + t2)) * x22) * x7))),-8.216153147569747;3.9350483731310537;-62.038016445069616,30,1662.090213836076,1512.01099309223,0.7964209966470599,0.7811181076615472
