id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Exp(((Abs(x9) ^ t0) / (Exp(t1) * (x4 + x19)))) + (((Log((x9 * x24)) / (x0 / (t2 - x10))) + t3) * t4)) * x22),-1.6865860713242211;-6.070581731668154;-139.7290887846748;61.65839538047067;-6.788373556059407e-2,28,1891.1723485487794,1596.6585513959744,0.7683621630876345,0.7688643490394212
