id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Sqrt(Abs(((((x10 + x13) - x16) + ((Sin((x9 - x15)) * (t0 - x9)) - t1)) * (((x16 + t2) / (x2 / x5)) + (t3 + x22))))),-219.79982658135188;-203.76830523582512;1363.0316388516612;-1234.329838173295,29,1748.5810592575328,1509.6800001051954,0.7858272755821756,0.7814555471103083
