Complexity,Loss,Equation
1,143012.22,"1663.2836"
3,33897.586,"powabs(-7.453682, x4)"
5,13463.672,"(191.57515 / x3) / x3"
7,11940.765,"((173.40793 / x3) / x3) + 166.03264"
8,11743.709,"powabs(x4, sqrtabs(x1 + x1) + x4)"
9,7076.228,"(powabs(x4, x4) / (0.10487697 / x1)) - 650.9354"
11,2806.9255,"((powabs(x4, x4) / (0.13229251 / x1)) - x0) - x0"
13,2252.573,"(powabs(x4, x4) / ((0.118335284 / x1) / powabs(x0, -0.038932387))) - x0"
14,2163.217,"(powabs(x4, x4) / ((sqrtabs(powabs(x0, 0.08754168)) / x1) / 8.597496)) - x0"
16,1509.6711,"((powabs(x4, x4) / (sqrtabs(powabs(-0.6892453, powabs(-0.986052, x0))) / x1)) / 0.14979997) - x0"
18,1499.8994,"(((powabs(x4, x4) / (sqrtabs(powabs(-0.6892453, powabs(-0.986052, x0))) / x1)) / 0.14979997) - x4) - x0"
20,1498.5493,"(((powabs(x4, x4) / (sqrtabs(powabs(-0.6892453, powabs(-0.986052, x0))) / x1)) / 0.14979997) - powabs(x1, x1)) - x0"
21,1489.8905,"((powabs(x4, x4) / ((sqrtabs(sqrtabs(powabs(x0, 0.09237537))) / x1) / 8.211656)) - (x0 / (x1 / x4))) + 8.211656"
22,1451.5974,"((powabs(x4, x4) / (sqrtabs(powabs(-0.6732341, powabs(powabs(-0.83965755, x0), powabs(-0.4692885, x4)))) / x1)) / 0.1538083) - (x0 - 9.199757)"
23,1112.0248,"(((powabs(x4, x4) / ((sqrtabs(sqrtabs(powabs(x0, 0.10718056))) / (x1 / x1)) / 17.926817)) - x0) - -1911.4713) + (-4224.551 / x1)"
31,852.68304,"((((powabs(x4, x4) / (sqrtabs(powabs(x0, powabs(0.39676774, x4))) / x1)) / 0.14161068) - x4) - powabs(x0, sqrtabs(x4) / x1)) + sqrtabs(sqrtabs(powabs(1.1615359, powabs(x4, x4))))"
33,652.0106,"(((powabs(x4, x4) / (sqrtabs(powabs(x0, powabs(0.41674486, x4))) / x1)) / 0.13907589) - powabs(x0, powabs(sqrtabs(sqrtabs(x4)) / sqrtabs(x1), x4))) + sqrtabs(sqrtabs(powabs(1.1595916, powabs(x4, x4))))"
35,621.28143,"(((powabs(x4, x4) / (sqrtabs(powabs(x0 - 1.1595916, powabs(0.41674486, x4))) / x1)) / 0.13907589) - powabs(x0, powabs(sqrtabs(sqrtabs(x4)) / sqrtabs(x1), x4))) + sqrtabs(sqrtabs(powabs(1.1595916, powabs(x4, x4))))"
37,601.1994,"(((powabs(x4, x4) / (sqrtabs(powabs(x0 - 1.12152, powabs(0.39676774, x4))) / x1)) / 0.14161068) - (powabs(x0, powabs(sqrtabs(sqrtabs(x4)) / sqrtabs(x1), x4)) - x1)) + sqrtabs(sqrtabs(powabs(1.1615359, powabs(x4, x4))))"
39,598.439,"((((powabs(x4, x4) / (sqrtabs(powabs(x0 - 1.12152, powabs(0.39676774, x4))) / x1)) / 0.14161068) - 0.13907589) - (powabs(x0, powabs(sqrtabs(sqrtabs(x4)) / sqrtabs(x1), x4)) - x4)) + sqrtabs(sqrtabs(powabs(1.1615359, powabs(x4, x4))))"
40,598.4387,"((((powabs(x4, x4) / (sqrtabs(powabs(x0 - 1.12152, powabs(0.39676774, x4))) / x1)) / 0.14161068) - sin(0.14161068)) - (powabs(x0, powabs(sqrtabs(sqrtabs(x4)) / sqrtabs(x1), x4)) - x4)) + sqrtabs(sqrtabs(powabs(1.1615359, powabs(x4, x4))))"
42,596.0593,"((((powabs(x4, x4) / (sqrtabs(powabs(x0 - 1.12152, powabs(0.39676774, x4))) / x1)) / 0.14161068) - sin(powabs(x4, x4))) - (powabs(x0, powabs(sqrtabs(sqrtabs(x4)) / sqrtabs(x1), x4)) - x4)) + sqrtabs(sqrtabs(powabs(1.1615359, powabs(x4, x4))))"
43,595.0783,"((((powabs(x4, x4) / (sqrtabs(powabs(x0 - 1.12152, powabs(0.39676774, x4))) / x1)) / 0.14161068) - sin(sqrtabs(x0 - x4))) - (powabs(x0, powabs(sqrtabs(sqrtabs(x4)) / sqrtabs(x1), x4)) - x4)) + sqrtabs(sqrtabs(powabs(1.1615359, powabs(x4, x4))))"
46,591.04224,"((((powabs(x4, x4) / (sqrtabs(powabs(x0 - 1.12152, powabs(0.39676774, x4))) / x1)) / 0.14161068) - sin(powabs(1.1615359, powabs(x1, x4)) / 0.39676774)) - (powabs(x0, powabs(sqrtabs(sqrtabs(x4)) / sqrtabs(x1), x4)) - x4)) + sqrtabs(sqrtabs(powabs(1.1615359, powabs(x4, x4))))"
49,534.7645,"sqrtabs(sqrtabs(powabs(1.1604631, powabs(x4, x4)))) + ((((powabs(x4, x4) / (sqrtabs(powabs(x0 - 1.12152, powabs(0.39676774, x4))) / x1)) / 0.14084555) - powabs(sqrtabs(sqrtabs(x0 - 1.12152)) / x4, x0 - 1.12152)) - (powabs(x0, powabs(sqrtabs(sqrtabs(x4)) / sqrtabs(x1), x4)) - 1.12152))"
