-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,27017,10,-1360.1226,-1218.591,-1360.1226,-1264.1622,69.07755,26.88283,-1218.591,0.004937839,0.005424907,0.96510386,0.965902,30,"(-0.064261384 * ((-107.3737 * (abs((1009.7952 * X5)) ^ (abs(24.113531) ^ -183.10477))) + ((abs(log(abs(-0.7150318))) ^ (0.41641518 * (-1.176887 * X4))) * (-2.2637875 - ((-0.108230256 * X1) - (-28.1942 * X2)))))) NeoGP.GaussianLikelihood{Float32} Float32[0.07026977]"
2,47997,9,-1360.1226,-1226.1462,-1360.1226,-1275.2941,61.52229,23.306112,-1226.1462,0.004937839,0.005424907,0.96510386,0.965902,28,"(-0.064261384 * ((-107.3737 * (abs(0.15008524) ^ (abs(24.113531) ^ -183.10477))) + ((abs(log(abs(-0.7150318))) ^ (0.41641518 * (-1.176887 * X4))) * (-2.2637875 - ((-0.108230256 * X1) - (-28.1942 * X2)))))) NeoGP.GaussianLikelihood{Float32} Float32[0.07026977]"
3,71220,12,-1360.1226,-1226.1462,-1360.1226,-1275.2941,61.52229,23.306112,-1226.1462,0.004937839,0.005424907,0.96510386,0.965902,28,"(-0.064261384 * ((-107.3737 * (abs(0.15008524) ^ (abs(24.113531) ^ -183.10477))) + ((abs(log(abs(-0.7150318))) ^ (0.41641518 * (-1.176887 * X4))) * (-2.2637875 - ((-0.108230256 * X1) - (-28.1942 * X2)))))) NeoGP.GaussianLikelihood{Float32} Float32[0.07026977]"
4,94212,13,-1360.1226,-1226.1462,-1360.1226,-1275.2941,61.52229,23.306112,-1226.1462,0.004937839,0.005424907,0.96510386,0.965902,28,"(-0.064261384 * ((-107.3737 * (abs(0.15008524) ^ (abs(24.113531) ^ -183.10477))) + ((abs(log(abs(-0.7150318))) ^ (0.41641518 * (-1.176887 * X4))) * (-2.2637875 - ((-0.108230256 * X1) - (-28.1942 * X2)))))) NeoGP.GaussianLikelihood{Float32} Float32[0.07026977]"
5,120059,14,-1630.738,-1500.739,-1630.738,-1535.9594,59.867214,34.911533,-1500.739,0.0030189226,0.0026845823,0.978665,0.98312616,26,"exp((1.8652215 - ((-1.3325758 * X3) + (((abs(exp((-0.8083191 * X4))) ^ log((0.6880674 - (-0.10146034 * X3)))) + (0.9682261 * X3)) - (-0.00143831 * X2))))) NeoGP.GaussianLikelihood{Float32} Float32[0.05494472]"
6,148164,15,-1758.2633,-1640.3419,-1758.2633,-1679.6843,43.944492,34.634575,-1640.3419,0.0023941675,0.0037895613,0.9830802,0.9761809,20,"(abs((3.629914 - ((0.10776242 * X2) + log(abs(-43389.145))))) ^ (abs((-0.15104322 * X4)) ^ ((2.8893538 + (-0.06551706 * X3)) + -2.6949801))) NeoGP.GaussianLikelihood{Float32} Float32[0.048930213]"
7,178980,18,-1956.7188,-1806.7743,-1956.7188,-1842.3824,64.74317,49.593147,-1806.7743,0.0016689715,0.0044977516,0.98820525,0.9717296,27,"(abs((2.2052732 - ((-0.2995132 * X2) + -4.4533706))) ^ (abs((0.16320279 * X4)) ^ (exp((abs((((-0.0014275053 * X1) + sqrt(abs(-2.0092533))) + (1.0915855 * X3))) ^ -1.0683303)) - 1.2304237))) NeoGP.GaussianLikelihood{Float32} Float32[0.04085305]"
8,210293,25,-1956.7188,-1806.7743,-1956.7188,-1842.3824,64.74317,49.593147,-1806.7743,0.0016689715,0.0044977516,0.98820525,0.9717296,27,"(abs((2.2052732 - ((-0.2995132 * X2) + -4.4533706))) ^ (abs((0.16320279 * X4)) ^ (exp((abs((((-0.0014275053 * X1) + sqrt(abs(-2.0092533))) + (1.0915855 * X3))) ^ -1.0683303)) - 1.2304237))) NeoGP.GaussianLikelihood{Float32} Float32[0.04085305]"
9,244028,25,-2018.0635,-1827.2356,-2018.0635,-1872.4624,95.91581,49.685303,-1827.2356,0.0014928277,0.004643979,0.98945004,0.9708105,40,"(((exp((-1.5543914 - ((-2.2277784 * X3) + (((abs(exp((-8.246099 * X4))) ^ log((0.8307218 - (-0.05492891 * X3)))) + (0.0736939 * X3)) - ((0.6084745 * X2) - 3.4866095))))) + (-4.198189 * X2)) - ((-0.015197737 * X5) + -39.270363)) * 0.19373246) NeoGP.GaussianLikelihood{Float32} Float32[0.038637128]"
10,277539,20,-2258.5752,-2079.9011,-2258.5752,-2133.2234,79.13055,46.22117,-2079.9011,0.00096404064,0.0034798372,0.993187,0.97812766,33,"(abs((exp(1.7215116) + ((abs(log(abs(-0.34468397))) ^ (-1.8368969 * (-0.75104743 * X4))) * (1.9284167 - ((0.0012947343 * X1) - (0.31245553 * X2)))))) ^ (abs((0.20795141 * X4)) ^ ((2.8972898 + (-0.065922484 * X3)) + -2.6868834))) NeoGP.GaussianLikelihood{Float32} Float32[0.031049004]"
11,314906,20,-2258.5752,-2079.9011,-2258.5752,-2133.2234,79.13055,46.22117,-2079.9011,0.00096404064,0.0034798372,0.993187,0.97812766,33,"(abs((exp(1.7215116) + ((abs(log(abs(-0.34468397))) ^ (-1.8368969 * (-0.75104743 * X4))) * (1.9284167 - ((0.0012947343 * X1) - (0.31245553 * X2)))))) ^ (abs((0.20795141 * X4)) ^ ((2.8972898 + (-0.065922484 * X3)) + -2.6868834))) NeoGP.GaussianLikelihood{Float32} Float32[0.031049004]"
12,353513,22,-2258.5752,-2079.9011,-2258.5752,-2133.2234,79.13055,46.22117,-2079.9011,0.00096404064,0.0034798372,0.993187,0.97812766,33,"(abs((exp(1.7215116) + ((abs(log(abs(-0.34468397))) ^ (-1.8368969 * (-0.75104743 * X4))) * (1.9284167 - ((0.0012947343 * X1) - (0.31245553 * X2)))))) ^ (abs((0.20795141 * X4)) ^ ((2.8972898 + (-0.065922484 * X3)) + -2.6868834))) NeoGP.GaussianLikelihood{Float32} Float32[0.031049004]"
