-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,25247,6,-952.24066,-877.4692,-952.24066,-890.3217,32.95837,28.960598,-877.4692,0.010366002,0.00854284,0.9267425,0.9463044,15,"(((-0.009912953 * X5) - (sqrt(abs(sqrt(abs(0.5112945)))) / exp(sin((1.5960939 * X3))))) - -9.79173) NeoGP.GaussianLikelihood{Float32} Float32[0.10181356]"
2,46091,11,-1046.8931,-953.0408,-1046.8931,-976.1686,43.944492,26.77999,-953.0408,0.00872713,0.0048057577,0.9383246,0.9697936,20,"(sqrt(abs(((-1.4048682 * X4) + ((4.8747497 / (sqrt(abs(sqrt(abs(-17.912413)))) / exp(sin((1.5373743 * X3))))) * -5.027173)))) + 6.2325296) NeoGP.GaussianLikelihood{Float32} Float32[0.09341912]"
3,69682,11,-1247.6918,-1138.6617,-1247.6918,-1160.2029,47.827156,39.66172,-1138.6617,0.006057806,0.007935555,0.9571889,0.9501214,23,"((abs(-3.7175243) ^ (abs((-49118.29 * X4)) ^ (0.025332287 * X4))) + (((-161.53717 - (163.3263 + (-0.49398273 * X1))) * (-0.0024659657 * X2)) - -4.5271893)) NeoGP.GaussianLikelihood{Float32} Float32[0.077831954]"
4,93435,12,-1372.3069,-1259.628,-1372.3069,-1287.5159,52.959457,31.831497,-1259.628,0.004829654,0.004059342,0.9658684,0.97448516,23,"(((0.17401412 * X4) + (((0.2787001 * X3) + ((2691.4094 * X3) / (176.62985 * X5))) * sin(log(abs((0.29185498 * X3)))))) - -8.199904) NeoGP.GaussianLikelihood{Float32} Float32[0.0694957]"
5,118984,14,-1465.4463,-1292.4725,-1465.4463,-1272.156,92.1034,101.18683,-1292.4725,0.004077281,0.0054148976,0.9711855,0.9659649,40,"sqrt(abs(((abs((-930176.0 - ((((-474321.75 * X2) - (((((31778.328 / sqrt(abs((-0.0003111298 * X4)))) + (-584713.5 * X4)) + (-1706.2723 * X1)) + sqrt(abs((-10.569597 * X1)))) + -930183.56)) - -930205.44) + -539326.0))) ^ 0.32776532) / (abs(-0.26777884) ^ (0.1399661 * X4))))) NeoGP.GaussianLikelihood{Float32} Float32[0.063853554]"
6,146445,15,-1514.1748,-1380.147,-1514.1748,-1413.4841,62.169796,38.520912,-1380.147,0.0037315846,0.005113444,0.9736285,0.9678597,27,"((abs((0.9716403 * X3)) ^ (abs((-6387.631 * X4)) ^ (0.02949872 * X4))) + ((((-410.0801 / -1439.1176) - (197.66167 + (-0.3088948 * X1))) * (-0.0031446484 * X2)) - -4.8899593)) NeoGP.GaussianLikelihood{Float32} Float32[0.061086707]"
7,173286,14,-1785.1151,-1669.0046,-1785.1151,-1698.816,43.944492,42.354576,-1669.0046,0.0022800886,0.0037319926,0.9838864,0.9765427,20,"(exp(((sin((0.16637814 * X3)) * ((0.66862726 * X4) + 21.391796)) + log(abs(-9.839917e-6)))) + (7.3469634 - (-0.048135426 * X4))) NeoGP.GaussianLikelihood{Float32} Float32[0.047750257]"
8,203816,18,-2092.8599,-1899.5543,-2092.8599,-1892.6636,93.517914,106.67828,-1899.5543,0.0013030124,0.00287446,0.9907915,0.9819327,39,"sqrt(abs(((abs((-737097.94 - ((((-46811.4 * X2) - (((((19768.58 / sqrt(abs((-0.00064182363 * X4)))) + (-303731.78 * X4)) + (-223.35162 * X1)) + (145866.42 * X3)) + -737146.25)) - -736705.75) + -732816.7))) ^ 0.3713598) / (abs(-0.22111003) ^ (0.16470225 * X4))))) NeoGP.GaussianLikelihood{Float32} Float32[0.03609726]"
9,237236,19,-2092.8599,-1899.5543,-2092.8599,-1892.6636,93.517914,106.67828,-1899.5543,0.0013030124,0.00287446,0.9907915,0.9819327,39,"sqrt(abs(((abs((-737097.94 - ((((-46811.4 * X2) - (((((19768.58 / sqrt(abs((-0.00064182363 * X4)))) + (-303731.78 * X4)) + (-223.35162 * X1)) + (145866.42 * X3)) + -737146.25)) - -736705.75) + -732816.7))) ^ 0.3713598) / (abs(-0.22111003) ^ (0.16470225 * X4))))) NeoGP.GaussianLikelihood{Float32} Float32[0.03609726]"
10,273661,20,-2092.8599,-1899.5543,-2092.8599,-1892.6636,93.517914,106.67828,-1899.5543,0.0013030124,0.00287446,0.9907915,0.9819327,39,"sqrt(abs(((abs((-737097.94 - ((((-46811.4 * X2) - (((((19768.58 / sqrt(abs((-0.00064182363 * X4)))) + (-303731.78 * X4)) + (-223.35162 * X1)) + (145866.42 * X3)) + -737146.25)) - -736705.75) + -732816.7))) ^ 0.3713598) / (abs(-0.22111003) ^ (0.16470225 * X4))))) NeoGP.GaussianLikelihood{Float32} Float32[0.03609726]"
11,309427,23,-2191.7534,-2004.7683,-2191.7534,-2049.7493,89.45664,52.54755,-2004.7683,0.0010885773,0.003361474,0.99230695,0.9788716,36,"((abs(exp(((sin((0.1314955 * X3)) * ((-1.4545947 * X4) + 12.749373)) + log(abs(-0.008522987))))) ^ (abs((-35108.344 * X3)) ^ (0.05400625 * X4))) + (((-80.92819 - (82.720345 + (-0.31694388 * X1))) * (-0.0017718223 * X2)) - -5.5876856)) NeoGP.GaussianLikelihood{Float32} Float32[0.032993592]"
12,347469,26,-2242.848,-2023.1151,-2242.848,-2035.0874,115.42272,92.33789,-2023.1151,0.0009920051,0.004929537,0.9929894,0.9690156,45,"((((abs((-0.32414907 * X2)) ^ sin(((abs((abs((0.32841063 * X3)) ^ sin(3.4780715))) ^ log(abs((-32.72579 * X4)))) / exp((-0.68293196 * X3))))) + (0.16017178 * X2)) - ((-0.20754693 * X4) + -53.398613)) + ((-0.12714937 * X2) + ((-408343.28 / -6031.4966) - (113.58627 + (0.0010780819 * X1))))) NeoGP.GaussianLikelihood{Float32} Float32[0.03149611]"
13,388527,24,-2306.8325,-2072.2903,-2306.8325,-2097.781,125.68252,83.3688,-2072.2903,0.000883059,0.0038449436,0.99375933,0.97583276,49,"((abs((0.35069308 * X3)) ^ (abs((-0.47569466 * X4)) ^ (1.1091092 * X4))) + (((log(abs(sqrt(abs(((-224661.7 * X4) + ((-248.46754 * X3) * 249.47537)))))) - (((sqrt(abs(-989.8465)) + ((exp((4.094742 * X3)) / 51.298412) * 0.00016387488)) + (4.0688815 * X4)) + (-0.03285786 * X1))) * (-0.015751686 * X2)) - -6.0423584)) NeoGP.GaussianLikelihood{Float32} Float32[0.029716305]"
