NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,60975,-945.0237,-945.0237,-984.8762,23.350922,16.501572,6.66,Inf,12,"(-12.378876 / (-0.56941503 + (((abs(X1) ^ -0.61935955) + exp(-6.154149)) * 7.6834316))) RARMNRLikelihood{Float32} Float32[0.08128498, -0.50266093, 0.7412197]"
2,99312,-971.0444,-971.0444,-999.21045,14.334076,13.831967,6.12,Inf,8,"(sqrt(abs(X1)) + (-0.0018304674 - (-0.7256527 * X1))) RARMNRLikelihood{Float32} Float32[0.08075471, -0.50248724, 0.7401042]"
3,141795,-971.0444,-971.0444,-999.21045,14.334076,13.831967,6.483333,Inf,8,"(sqrt(abs(X1)) + (-0.0018304674 - (-0.7256527 * X1))) RARMNRLikelihood{Float32} Float32[0.08075471, -0.50248724, 0.7401042]"
4,181387,-972.2709,-972.2709,-998.9363,14.334076,12.331288,6.75,Inf,8,"(sqrt(abs(X1)) + (X1 - (0.27894017 * X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
5,229860,-972.2709,-972.2709,-998.9363,14.334076,12.331288,7.5033336,Inf,8,"(sqrt(abs(X1)) + (X1 - (0.27894017 * X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
6,277341,-972.2709,-972.2709,-998.9363,14.334076,12.331288,8.326667,Inf,8,"(sqrt(abs(X1)) + (X1 - (0.27894017 * X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
7,330207,-972.2709,-972.2709,-998.9363,14.334076,12.331288,8.886666,Inf,8,"(sqrt(abs(X1)) + (X1 - (0.27894017 * X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
8,382364,-972.55725,-972.55725,-998.9363,14.334076,12.044933,9.41,Inf,8,"(sqrt(abs(X1)) + (X1 / log(abs(sqrt(abs(-16.017708)))))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
9,435218,-972.55725,-972.55725,-998.9363,14.334076,12.044933,9.47,Inf,8,"(sqrt(abs(X1)) + (X1 / log(abs(sqrt(abs(-16.017708)))))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
10,485680,-976.1674,-976.1674,-998.93604,9.656628,13.111994,10.4,Inf,6,"(sqrt(abs(X1)) + (X1 / 1.3868475)) RARMNRLikelihood{Float32} Float32[0.08090495, -0.5025306, 0.7404017]"
11,538041,-976.16766,-976.16766,-998.9363,9.656628,13.111994,10.373333,Inf,6,"(sqrt(abs(X1)) + (X1 / 1.3868475)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.5025306, 0.7404017]"
12,592132,-976.16766,-976.16766,-998.9363,9.656628,13.111994,11.606667,Inf,6,"(sqrt(abs(X1)) + (X1 / 1.3868475)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.5025306, 0.7404017]"
13,650608,-976.2469,-976.2469,-998.93604,9.656628,13.032525,13.22,Inf,6,"(sqrt(abs(X1)) - (-0.72105986 * X1)) RARMNRLikelihood{Float32} Float32[0.08090495, -0.50253063, 0.7404017]"
