NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,59188,-808.6271,-808.6271,-822.7429,4.394449,9.721353,6.6766667,Inf,4,"(sqrt(abs(X1)) + X1) RARMNRLikelihood{Float32} Float32[0.09234728, -0.5145843, 0.73243034]"
2,95015,-936.9413,-936.9413,-977.00684,17.917595,22.147957,6.0833335,Inf,10,"sqrt(abs(((abs(((0.47902557 - -0.29552522) + X1)) ^ 2.0512476) - 0.6007109))) RARMNRLikelihood{Float32} Float32[0.08216178, -0.50159514, 0.740199]"
3,132809,-936.9413,-936.9413,-977.00684,17.917595,22.147957,6.0033336,Inf,10,"sqrt(abs(((abs(((0.47902557 - -0.29552522) + X1)) ^ 2.0512476) - 0.6007109))) RARMNRLikelihood{Float32} Float32[0.08216178, -0.50159514, 0.740199]"
4,172722,-974.48645,-974.48645,-998.9363,12.542316,11.907561,6.596667,Inf,7,"(sqrt(abs(X1)) + (exp(-0.32703316) * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
5,213738,-974.48645,-974.48645,-998.9363,12.542316,11.907561,7.01,Inf,7,"(sqrt(abs(X1)) + (exp(-0.32703316) * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
6,262690,-974.48645,-974.48645,-998.9363,12.542316,11.907561,8.4366665,Inf,7,"(sqrt(abs(X1)) + (exp(-0.32703316) * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
7,309057,-974.48645,-974.48645,-998.9363,12.542316,11.907561,8.85,Inf,7,"(sqrt(abs(X1)) + (exp(-0.32703316) * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
8,354514,-974.48645,-974.48645,-998.9363,12.542316,11.907561,9.023334,Inf,7,"(sqrt(abs(X1)) + (exp(-0.32703316) * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
9,405664,-974.48645,-974.48645,-998.9363,12.542316,11.907561,10.253333,Inf,7,"(sqrt(abs(X1)) + (exp(-0.32703316) * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
10,454754,-974.48645,-974.48645,-998.9363,12.542316,11.907561,10.806666,Inf,7,"(sqrt(abs(X1)) + (exp(-0.32703316) * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
11,509937,-974.48645,-974.48645,-998.9363,12.542316,11.907561,12.1,Inf,7,"(sqrt(abs(X1)) + (exp(-0.32703316) * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
12,562742,-974.48645,-974.48645,-998.9363,12.542316,11.907561,11.743333,Inf,7,"(sqrt(abs(X1)) + (exp(-0.32703316) * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
13,617098,-974.48645,-974.48645,-998.9363,12.542316,11.907561,11.89,Inf,7,"(sqrt(abs(X1)) + (exp(-0.32703316) * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
14,672897,-974.48645,-974.48645,-998.9363,12.542316,11.907561,12.89,Inf,7,"(sqrt(abs(X1)) + (exp(-0.32703316) * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
