NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,60459,-822.2513,-822.2513,-843.56226,6.931472,14.3794985,6.0633335,Inf,5,"(X1 + (abs(X1) ^ 0.52560353)) RARMNRLikelihood{Float32} Float32[0.08954692, -0.5132598, 0.73048896]"
2,90347,-822.2515,-822.2515,-843.5625,6.931472,14.379498,5.16,Inf,5,"(X1 + (abs(X1) ^ 0.52560353)) RARMNRLikelihood{Float32} Float32[0.0895469, -0.5132598, 0.73048896]"
3,122628,-915.5566,-915.5566,-946.37476,12.875504,17.942661,4.9166665,Inf,8,"(abs(sqrt(abs((X1 - (-0.06231415 - X1))))) ^ 1.5224866) RARMNRLikelihood{Float32} Float32[0.08588367, -0.49990755, 0.74038124]"
4,151044,-915.5566,-915.5566,-946.37476,12.875504,17.942661,4.596667,Inf,8,"(abs(sqrt(abs((X1 - (-0.06231415 - X1))))) ^ 1.5224866) RARMNRLikelihood{Float32} Float32[0.08588367, -0.49990755, 0.74038124]"
5,185445,-956.26624,-956.26624,-983.56055,14.4849415,12.809409,4.9766665,Inf,9,"sqrt(abs((X1 * ((1.0555102 + sqrt(abs(X1))) + X1)))) RARMNRLikelihood{Float32} Float32[0.08136598, -0.50437534, 0.7363071]"
6,220820,-956.26624,-956.26624,-983.56055,14.4849415,12.809409,5.3033333,Inf,9,"sqrt(abs((X1 * ((1.0555102 + sqrt(abs(X1))) + X1)))) RARMNRLikelihood{Float32} Float32[0.08136598, -0.50437534, 0.7363071]"
7,256918,-966.26385,-966.26385,-999.17847,17.703817,15.210813,5.5066667,Inf,11,"(-0.731597 * (X1 + sqrt(abs((sqrt(abs(-0.84224)) * (X1 + X1)))))) RARMNRLikelihood{Float32} Float32[0.08079474, -0.50246495, 0.74005634]"
8,293472,-969.34625,-969.34625,-999.1782,12.875504,16.95648,5.81,Inf,8,"((sqrt(abs(X1)) / -1.0089141) - (X1 / 1.3668722)) RARMNRLikelihood{Float32} Float32[0.08079476, -0.5024649, 0.7400563]"
9,332402,-969.34625,-969.34625,-999.1782,12.875504,16.95648,6.9133334,1.1342745e36,8,"((sqrt(abs(X1)) / -1.0089141) - (X1 / 1.3668722)) RARMNRLikelihood{Float32} Float32[0.08079476, -0.5024649, 0.7400563]"
10,377403,-972.0935,-972.0935,-999.21094,12.875504,14.241969,7.64,Inf,8,"((0.72565275 * (-0.0025225366 + X1)) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08075471, -0.5024872, 0.7401042]"
