NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,58387,-879.01514,-879.01514,-906.4912,9.656628,17.819452,6.403333,Inf,6,"(abs((X1 / exp(-0.9010785))) ^ 0.6667611) RARMNRLikelihood{Float32} Float32[0.08588864, -0.5034648, 0.7419887]"
2,88779,-879.01514,-879.01514,-906.4912,9.656628,17.819452,5.71,Inf,6,"(abs((X1 / exp(-0.9010785))) ^ 0.6667611) RARMNRLikelihood{Float32} Float32[0.08588864, -0.5034648, 0.7419887]"
3,122429,-909.5632,-909.5632,-946.06006,17.703817,18.793097,5.27,Inf,11,"(X1 / ((0.73733276 * (X1 / (0.47464192 + X1))) + 0.116484806)) RARMNRLikelihood{Float32} Float32[0.08366891, -0.5025587, 0.73822343]"
4,156617,-909.5632,-909.5632,-946.06006,17.703817,18.793097,5.4866667,Inf,11,"(X1 / ((0.73733276 * (X1 / (0.47464192 + X1))) + 0.116484806)) RARMNRLikelihood{Float32} Float32[0.08366891, -0.5025587, 0.73822343]"
5,192122,-972.2711,-972.2711,-998.9365,14.334076,12.331287,5.7033334,Inf,8,"((X1 * 0.27894017) - (X1 + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.5025306, 0.7404017]"
6,223955,-972.2711,-972.2711,-998.9365,14.334076,12.331287,5.89,Inf,8,"((X1 * 0.27894017) - (X1 + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.5025306, 0.7404017]"
7,260576,-972.2711,-972.2711,-998.9365,14.334076,12.331287,6.48,Inf,8,"((X1 * 0.27894017) - (X1 + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.5025306, 0.7404017]"
8,301097,-972.2711,-972.2711,-998.9365,14.334076,12.331287,6.6433334,Inf,8,"((X1 * 0.27894017) - (X1 + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.5025306, 0.7404017]"
9,343582,-976.2469,-976.2469,-998.93604,9.656628,13.032525,7.0733333,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.08090495, -0.50253063, 0.7404017]"
10,386296,-976.24713,-976.24713,-998.9363,9.656628,13.032526,7.6566668,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
11,432696,-976.24713,-976.24713,-998.9363,9.656628,13.032526,8.566667,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
12,482610,-976.24713,-976.24713,-998.9363,9.656628,13.032526,9.31,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
13,535967,-976.24713,-976.24713,-998.9363,9.656628,13.032526,10.433333,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
14,592928,-976.24713,-976.24713,-998.9363,9.656628,13.032526,11.816667,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
15,668747,-976.24713,-976.24713,-998.9363,9.656628,13.032526,13.17,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
16,736081,-976.24713,-976.24713,-998.9363,9.656628,13.032526,14.733334,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
17,807627,-976.24713,-976.24713,-998.9363,9.656628,13.032526,14.756667,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
18,869512,-976.24713,-976.24713,-998.9363,9.656628,13.032526,14.46,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
19,937335,-976.24713,-976.24713,-998.9363,9.656628,13.032526,15.413333,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
20,1007760,-976.24713,-976.24713,-998.9363,9.656628,13.032526,16.686666,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
21,1083205,-976.24713,-976.24713,-998.9363,9.656628,13.032526,17.67,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
22,1161583,-976.24713,-976.24713,-998.9363,9.656628,13.032526,18.02,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
23,1253916,-976.24713,-976.24713,-998.9363,9.656628,13.032526,18.446667,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
24,1353373,-976.24713,-976.24713,-998.9363,9.656628,13.032526,19.566668,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
25,1446261,-976.24713,-976.24713,-998.9363,9.656628,13.032526,19.986666,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
26,1540526,-976.24713,-976.24713,-998.9363,9.656628,13.032526,19.54,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
27,1637305,-976.24713,-976.24713,-998.9363,9.656628,13.032526,19.853333,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
28,1715787,-976.24713,-976.24713,-998.9363,9.656628,13.032526,19.64,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
29,1798970,-976.24713,-976.24713,-998.9363,9.656628,13.032526,19.086666,Inf,6,"(sqrt(abs(X1)) + (X1 * 0.72105986)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
