NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,59394,-878.88794,-878.88794,-906.49146,9.656628,17.946915,6.9466667,Inf,6,"(log(abs(6.1940217)) * (abs(X1) ^ 0.6667611)) RARMNRLikelihood{Float32} Float32[0.08588862, -0.5034649, 0.7419887]"
2,95179,-951.63336,-951.63336,-979.7195,12.875504,15.2106495,6.0333333,Inf,8,"((sqrt(abs((abs(X1) ^ 0.39473507))) + X1) + -0.33550978) RARMNRLikelihood{Float32} Float32[0.0816723, -0.50238293, 0.7395771]"
3,128391,-951.63336,-951.63336,-979.7195,12.875504,15.2106495,5.713333,Inf,8,"((sqrt(abs((abs(X1) ^ 0.39473507))) + X1) + -0.33550978) RARMNRLikelihood{Float32} Float32[0.0816723, -0.50238293, 0.7395771]"
4,162833,-976.24713,-976.24713,-998.9363,9.656628,13.032526,5.6,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
5,200240,-976.24713,-976.24713,-998.9363,9.656628,13.032526,6.096667,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
6,236607,-976.24713,-976.24713,-998.9363,9.656628,13.032526,6.72,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
7,278204,-976.24713,-976.24713,-998.9363,9.656628,13.032526,7.363333,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
8,324429,-976.24713,-976.24713,-998.9363,9.656628,13.032526,8.273334,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
9,369027,-976.24713,-976.24713,-998.9363,9.656628,13.032526,8.976666,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
10,421100,-976.24713,-976.24713,-998.9363,9.656628,13.032526,10.03,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
11,472353,-976.24713,-976.24713,-998.9363,9.656628,13.032526,10.743333,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
12,523006,-976.24713,-976.24713,-998.9363,9.656628,13.032526,12.443334,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
13,581347,-976.24713,-976.24713,-998.9363,9.656628,13.032526,12.8133335,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
14,635588,-976.24713,-976.24713,-998.9363,9.656628,13.032526,14.233334,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
15,693787,-976.24713,-976.24713,-998.9363,9.656628,13.032526,16.03,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
16,768954,-976.24713,-976.24713,-998.9363,9.656628,13.032526,17.0,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
17,840622,-976.24713,-976.24713,-998.9363,9.656628,13.032526,17.65,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
18,910058,-976.24713,-976.24713,-998.9363,9.656628,13.032526,17.713333,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
19,973624,-976.24713,-976.24713,-998.9363,9.656628,13.032526,18.553333,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
20,1045748,-976.24713,-976.24713,-998.9363,9.656628,13.032526,17.563334,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
21,1120634,-976.24713,-976.24713,-998.9363,9.656628,13.032526,18.393333,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
22,1186349,-976.24713,-976.24713,-998.9363,9.656628,13.032526,18.276667,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
23,1271031,-976.24713,-976.24713,-998.9363,9.656628,13.032526,18.583334,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
24,1346580,-976.24713,-976.24713,-998.9363,9.656628,13.032526,18.01,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
25,1411393,-976.24713,-976.24713,-998.9363,9.656628,13.032526,17.48,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
26,1481252,-976.24713,-976.24713,-998.9363,9.656628,13.032526,18.116667,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
27,1544283,-976.24713,-976.24713,-998.9363,9.656628,13.032526,19.093334,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
28,1607643,-976.24713,-976.24713,-998.9363,9.656628,13.032526,19.453333,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
29,1683391,-976.24713,-976.24713,-998.9363,9.656628,13.032526,18.466667,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
30,1764607,-976.24713,-976.24713,-998.9363,9.656628,13.032526,19.396667,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
31,1845537,-976.24713,-976.24713,-998.9363,9.656628,13.032526,19.453333,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
32,1913539,-976.24713,-976.24713,-998.9363,9.656628,13.032526,19.11,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
33,1987723,-976.24713,-976.24713,-998.9363,9.656628,13.032526,19.033333,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
34,2047461,-976.24713,-976.24713,-998.9363,9.656628,13.032526,17.72,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
35,2129388,-976.24713,-976.24713,-998.9363,9.656628,13.032526,17.073334,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
