NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,56996,-942.22723,-942.22723,-991.824,21.501114,28.095667,6.9333334,Inf,12,"((abs(-1.9013919) ^ (sqrt(abs(X1)) + (abs(0.99763495) ^ (X1 * X1)))) + -1.9336426) RARMNRLikelihood{Float32} Float32[0.08097121, -0.502373, 0.74021554]"
2,96529,-942.2283,-942.2283,-991.82495,21.501114,28.095604,6.23,Inf,12,"((abs(-1.9013919) ^ (sqrt(abs(X1)) + (abs(0.99763495) ^ (X1 * X1)))) + -1.9336425) RARMNRLikelihood{Float32} Float32[0.08097121, -0.502373, 0.74021554]"
3,132815,-942.2283,-942.2283,-991.82495,21.501114,28.095604,5.5,Inf,12,"((abs(-1.9013919) ^ (sqrt(abs(X1)) + (abs(0.99763495) ^ (X1 * X1)))) + -1.9336425) RARMNRLikelihood{Float32} Float32[0.08097121, -0.502373, 0.74021554]"
4,166533,-944.86084,-944.86084,-976.04517,11.266066,19.918245,5.89,Inf,7,"((0.04124323 + (abs(X1) ^ 0.7495397)) * 1.7160316) RARMNRLikelihood{Float32} Float32[0.08264662, -0.50268173, 0.74019355]"
5,202008,-944.86084,-944.86084,-976.04517,11.266066,19.918245,6.4,Inf,7,"((0.04124323 + (abs(X1) ^ 0.7495397)) * 1.7160316) RARMNRLikelihood{Float32} Float32[0.08264662, -0.50268173, 0.74019355]"
6,245804,-948.6959,-948.6959,-988.6443,23.350922,16.597433,7.08,Inf,12,"(log(abs(0.4256163)) * ((exp(-1.8374176) + (sqrt(abs(X1)) + -0.13224511)) + X1)) RARMNRLikelihood{Float32} Float32[0.0816698, -0.50281274, 0.7378939]"
7,284280,-965.6735,-965.6735,-999.1819,16.125835,17.382492,7.5833335,Inf,9,"((0.72875863 + (abs((X1 / -0.9890041)) ^ -0.49898824)) * X1) RARMNRLikelihood{Float32} Float32[0.0807868, -0.50247055, 0.74006736]"
8,327798,-965.674,-965.674,-999.1824,16.125835,17.382523,7.3366666,Inf,9,"((0.7287587 + (abs((X1 / -0.9890041)) ^ -0.4989882)) * X1) RARMNRLikelihood{Float32} Float32[0.080786794, -0.50247055, 0.7400674]"
9,375303,-965.674,-965.674,-999.1824,16.125835,17.382523,8.73,Inf,9,"((0.7287587 + (abs((X1 / -0.9890041)) ^ -0.4989882)) * X1) RARMNRLikelihood{Float32} Float32[0.080786794, -0.50247055, 0.7400674]"
10,418735,-969.87976,-969.87976,-999.1782,14.334076,14.964384,9.426666,Inf,8,"(sqrt(abs((X1 / 1.0179079))) - (-0.7315974 * X1)) RARMNRLikelihood{Float32} Float32[0.08079475, -0.5024649, 0.7400563]"
