NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,58680,-940.7908,-940.7908,-979.71924,21.501114,17.427362,6.443333,Inf,12,"((X1 + log(abs(-0.7149745))) + (abs(((X1 * X1) * X1)) ^ 0.06578945)) RARMNRLikelihood{Float32} Float32[0.081672296, -0.502383, 0.73957705]"
2,95113,-948.9534,-948.9534,-1000.291,33.271065,18.066538,6.0,Inf,16,"((0.80258965 * ((log(abs((abs(X1) ^ -0.49847487))) + 1.3819112) * (-0.64249796 / (abs(X1) ^ -0.65469164)))) - X1) RARMNRLikelihood{Float32} Float32[0.080652595, -0.50246906, 0.74007636]"
3,126050,-948.9534,-948.9534,-1000.291,33.271065,18.066538,5.73,Inf,16,"((0.80258965 * ((log(abs((abs(X1) ^ -0.49847487))) + 1.3819112) * (-0.64249796 / (abs(X1) ^ -0.65469164)))) - X1) RARMNRLikelihood{Float32} Float32[0.080652595, -0.50246906, 0.74007636]"
4,157438,-959.28564,-959.28564,-994.9624,17.703817,17.972992,6.09,Inf,11,"(((abs((403.61282 * X1)) ^ -0.38812977) * X1) * (-16.463501 - X1)) RARMNRLikelihood{Float32} Float32[0.08087088, -0.5026877, 0.74010295]"
5,194947,-959.28564,-959.28564,-994.9624,17.703817,17.972992,6.51,Inf,11,"(((abs((403.61282 * X1)) ^ -0.38812977) * X1) * (-16.463501 - X1)) RARMNRLikelihood{Float32} Float32[0.08087088, -0.5026877, 0.74010295]"
6,232707,-959.522,-959.522,-994.96265,17.703817,17.736908,6.8566666,Inf,11,"(((abs((403.60352 * X1)) ^ -0.3881302) * X1) * (-16.463379 - X1)) RARMNRLikelihood{Float32} Float32[0.080870844, -0.5026877, 0.74010295]"
7,276887,-959.522,-959.522,-994.96265,17.703817,17.736908,7.12,Inf,11,"(((abs((403.60352 * X1)) ^ -0.3881302) * X1) * (-16.463379 - X1)) RARMNRLikelihood{Float32} Float32[0.080870844, -0.5026877, 0.74010295]"
8,319167,-959.522,-959.522,-994.96265,17.703817,17.736908,7.9066668,Inf,11,"(((abs((403.60352 * X1)) ^ -0.3881302) * X1) * (-16.463379 - X1)) RARMNRLikelihood{Float32} Float32[0.080870844, -0.5026877, 0.74010295]"
9,363788,-959.522,-959.522,-994.96265,17.703817,17.736908,8.183333,Inf,11,"(((abs((403.60352 * X1)) ^ -0.3881302) * X1) * (-16.463379 - X1)) RARMNRLikelihood{Float32} Float32[0.080870844, -0.5026877, 0.74010295]"
10,414920,-966.1669,-966.1669,-999.2927,17.917595,15.208267,8.8,Inf,10,"(((-0.28046596 / (abs(X1) ^ -0.97479886)) + X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08081343, -0.5024343, 0.73998064]"
11,467088,-966.1669,-966.1669,-999.2927,17.917595,15.208267,9.56,Inf,10,"(((-0.28046596 / (abs(X1) ^ -0.97479886)) + X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08081343, -0.5024343, 0.73998064]"
12,511358,-966.1669,-966.1669,-999.2927,17.917595,15.208267,9.806666,Inf,10,"(((-0.28046596 / (abs(X1) ^ -0.97479886)) + X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08081343, -0.5024343, 0.73998064]"
13,563423,-974.4862,-974.4862,-998.93604,12.542316,11.907562,9.963333,Inf,7,"((X1 / exp(0.32703313)) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.50253063, 0.7404017]"
14,612476,-974.48645,-974.48645,-998.9363,12.542316,11.907561,10.046667,Inf,7,"((X1 / exp(0.32703313)) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
15,663085,-974.48645,-974.48645,-998.9363,12.542316,11.907561,10.77,Inf,7,"((X1 / exp(0.32703313)) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
16,710942,-974.48645,-974.48645,-998.9363,12.542316,11.907561,11.226666,Inf,7,"((X1 / exp(0.32703313)) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
17,774212,-974.48645,-974.48645,-998.9363,12.542316,11.907561,11.58,Inf,7,"((X1 / exp(0.32703313)) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
18,833011,-974.48645,-974.48645,-998.9363,12.542316,11.907561,13.043333,Inf,7,"((X1 / exp(0.32703313)) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
19,899619,-976.16766,-976.16766,-998.9363,9.656628,13.111993,14.28,Inf,6,"((X1 / 1.3868475) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
20,963359,-976.16766,-976.16766,-998.9363,9.656628,13.111993,14.69,Inf,6,"((X1 / 1.3868475) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
21,1035476,-976.16766,-976.16766,-998.9363,9.656628,13.111993,15.656667,Inf,6,"((X1 / 1.3868475) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
22,1107946,-976.24713,-976.24713,-998.9363,9.656628,13.032526,14.63,Inf,6,"(sqrt(abs(X1)) + (0.72105986 * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
23,1170338,-976.24713,-976.24713,-998.9363,9.656628,13.032526,14.38,Inf,6,"(sqrt(abs(X1)) + (0.72105986 * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
24,1247924,-976.24713,-976.24713,-998.9363,9.656628,13.032526,15.423333,Inf,6,"(sqrt(abs(X1)) + (0.72105986 * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
25,1315438,-976.24713,-976.24713,-998.9363,9.656628,13.032526,15.696667,Inf,6,"(sqrt(abs(X1)) + (0.72105986 * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
26,1383813,-976.24713,-976.24713,-998.9363,9.656628,13.032526,16.246666,Inf,6,"(sqrt(abs(X1)) + (0.72105986 * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
27,1457243,-976.24713,-976.24713,-998.9363,9.656628,13.032526,15.503333,Inf,6,"(sqrt(abs(X1)) + (0.72105986 * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
28,1537378,-976.24713,-976.24713,-998.9363,9.656628,13.032526,15.976666,Inf,6,"(sqrt(abs(X1)) + (0.72105986 * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
29,1616912,-976.24713,-976.24713,-998.9363,9.656628,13.032526,15.943334,Inf,6,"(sqrt(abs(X1)) + (0.72105986 * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
30,1695309,-976.24713,-976.24713,-998.9363,9.656628,13.032526,18.483334,Inf,6,"(sqrt(abs(X1)) + (0.72105986 * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
31,1782142,-976.24713,-976.24713,-998.9363,9.656628,13.032526,19.946667,Inf,6,"(sqrt(abs(X1)) + (0.72105986 * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
32,1886244,-976.24713,-976.24713,-998.9363,9.656628,13.032526,20.723333,Inf,6,"(sqrt(abs(X1)) + (0.72105986 * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
33,1970780,-976.24713,-976.24713,-998.9363,9.656628,13.032526,19.9,Inf,6,"(sqrt(abs(X1)) + (0.72105986 * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
