NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,58810,-925.6944,-925.6944,-971.92847,22.873857,23.360203,7.12,Inf,11,"(abs((X1 / (exp(-3.461667) - sqrt(abs((X1 * 0.49972045)))))) ^ 1.4914373) RARMNRLikelihood{Float32} Float32[0.08287191, -0.5028513, 0.7403774]"
2,98061,-925.6954,-925.6954,-971.92944,22.873857,23.360214,6.32,Inf,11,"(abs((X1 / (exp(-3.461667) - sqrt(abs((X1 * 0.49972042)))))) ^ 1.4914372) RARMNRLikelihood{Float32} Float32[0.0828719, -0.50285137, 0.7403774]"
3,127674,-973.1208,-973.1208,-998.9365,12.542316,13.273439,5.9533334,Inf,7,"((log(abs(-2.0566115)) * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
4,158630,-973.1208,-973.1208,-998.9365,12.542316,13.273439,5.8133335,Inf,7,"((log(abs(-2.0566115)) * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
5,193333,-973.1208,-973.1208,-998.9365,12.542316,13.273439,6.48,Inf,7,"((log(abs(-2.0566115)) * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
6,226146,-973.1208,-973.1208,-998.9365,12.542316,13.273439,6.59,Inf,7,"((log(abs(-2.0566115)) * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
7,268529,-973.1208,-973.1208,-998.9365,12.542316,13.273439,7.24,Inf,7,"((log(abs(-2.0566115)) * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
8,305842,-973.1208,-973.1208,-998.9365,12.542316,13.273439,8.476666,Inf,7,"((log(abs(-2.0566115)) * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
9,349816,-973.1208,-973.1208,-998.9365,12.542316,13.273439,9.25,Inf,7,"((log(abs(-2.0566115)) * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
10,395127,-973.1208,-973.1208,-998.9365,12.542316,13.273439,9.49,Inf,7,"((log(abs(-2.0566115)) * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
11,447270,-976.2469,-976.2469,-998.93604,9.656628,13.032525,9.97,Inf,6,"((X1 * -0.7210598) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.50253063, 0.7404017]"
12,498392,-976.2469,-976.2469,-998.93604,9.656628,13.032525,10.49,Inf,6,"((X1 * -0.7210598) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.50253063, 0.7404017]"
13,553350,-976.2469,-976.2469,-998.93604,9.656628,13.032525,11.483334,Inf,6,"((X1 * -0.7210598) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.50253063, 0.7404017]"
14,607934,-976.2469,-976.2469,-998.93604,9.656628,13.032525,12.113334,Inf,6,"((X1 * -0.7210598) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.50253063, 0.7404017]"
15,670477,-976.2469,-976.2469,-998.93604,9.656628,13.032525,12.303333,Inf,6,"((X1 * -0.7210598) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.50253063, 0.7404017]"
16,731132,-976.2469,-976.2469,-998.93604,9.656628,13.032525,14.016666,Inf,6,"((X1 * -0.7210598) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.50253063, 0.7404017]"
17,799438,-976.2469,-976.2469,-998.93604,9.656628,13.032525,15.25,Inf,6,"((X1 * -0.7210598) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.50253063, 0.7404017]"
18,863324,-976.2469,-976.2469,-998.93604,9.656628,13.032525,16.206667,Inf,6,"((X1 * -0.7210598) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.50253063, 0.7404017]"
19,929347,-976.2469,-976.2469,-998.93604,9.656628,13.032525,16.14,Inf,6,"((X1 * -0.7210598) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.50253063, 0.7404017]"
20,989087,-976.2469,-976.2469,-998.93604,9.656628,13.032525,15.27,Inf,6,"((X1 * -0.7210598) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.50253063, 0.7404017]"
21,1061277,-976.2469,-976.2469,-998.93604,9.656628,13.032525,16.1,Inf,6,"((X1 * -0.7210598) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.50253063, 0.7404017]"
22,1126630,-976.2469,-976.2469,-998.93604,9.656628,13.032525,15.92,Inf,6,"((X1 * -0.7210598) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.50253063, 0.7404017]"
23,1203698,-976.2469,-976.2469,-998.93604,9.656628,13.032525,15.9366665,Inf,6,"((X1 * -0.7210598) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.50253063, 0.7404017]"
24,1276938,-976.2469,-976.2469,-998.93604,9.656628,13.032525,16.81,Inf,6,"((X1 * -0.7210598) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.50253063, 0.7404017]"
25,1351916,-976.2469,-976.2469,-998.93604,9.656628,13.032525,16.896667,Inf,6,"((X1 * -0.7210598) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.50253063, 0.7404017]"
26,1434738,-976.2469,-976.2469,-998.93604,9.656628,13.032525,18.063334,Inf,6,"((X1 * -0.7210598) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08090495, -0.50253063, 0.7404017]"
