NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,63290,-959.7008,-959.7008,-999.218,21.501114,18.016134,6.673333,Inf,12,"(-0.0016375285 + ((sqrt(abs((-1.8907546 * X1))) + X1) / (0.60990745 + 0.7666305))) RARMNRLikelihood{Float32} Float32[0.08075708, -0.50248367, 0.74009323]"
2,107986,-959.7008,-959.7008,-999.218,21.501114,18.016134,6.04,Inf,12,"(-0.0016375285 + ((sqrt(abs((-1.8907546 * X1))) + X1) / (0.60990745 + 0.7666305))) RARMNRLikelihood{Float32} Float32[0.08075708, -0.50248367, 0.74009323]"
3,148382,-959.7008,-959.7008,-999.218,21.501114,18.016134,5.57,Inf,12,"(-0.0016375285 + ((sqrt(abs((-1.8907546 * X1))) + X1) / (0.60990745 + 0.7666305))) RARMNRLikelihood{Float32} Float32[0.08075708, -0.50248367, 0.74009323]"
4,181341,-961.79926,-961.79926,-994.44385,14.334076,18.310461,5.713333,Inf,8,"((X1 + (abs(X1) ^ 0.46019897)) / sqrt(abs(1.3589768))) RARMNRLikelihood{Float32} Float32[0.08123843, -0.5025543, 0.73881406]"
5,215482,-961.79974,-961.79974,-994.44434,14.334076,18.31046,5.9133334,Inf,8,"((X1 + (abs(X1) ^ 0.46019903)) / sqrt(abs(1.3589768))) RARMNRLikelihood{Float32} Float32[0.081238426, -0.5025543, 0.73881406]"
6,249980,-961.80023,-961.80023,-994.4448,14.334076,18.310457,6.136667,Inf,8,"((X1 + (abs(X1) ^ 0.460199)) / sqrt(abs(1.358977))) RARMNRLikelihood{Float32} Float32[0.08123842, -0.5025543, 0.73881406]"
7,285383,-961.8005,-961.8005,-994.44507,14.334076,18.31046,5.98,Inf,8,"((X1 + (abs(X1) ^ 0.460199)) / sqrt(abs(1.358977))) RARMNRLikelihood{Float32} Float32[0.081238426, -0.5025543, 0.738814]"
8,323823,-964.38513,-964.38513,-997.4441,14.4849415,18.574041,6.44,Inf,9,"(((X1 + -0.04933156) + (abs(X1) ^ 0.40519473)) / -1.1439817) RARMNRLikelihood{Float32} Float32[0.0807608, -0.5025083, 0.7393544]"
9,360081,-964.38513,-964.38513,-997.4441,14.4849415,18.574041,6.8166666,Inf,9,"(((X1 + -0.04933156) + (abs(X1) ^ 0.40519473)) / -1.1439817) RARMNRLikelihood{Float32} Float32[0.0807608, -0.5025083, 0.7393544]"
10,406726,-964.38513,-964.38513,-997.4441,14.4849415,18.574041,8.373333,Inf,9,"(((X1 + -0.04933156) + (abs(X1) ^ 0.40519473)) / -1.1439817) RARMNRLikelihood{Float32} Float32[0.0807608, -0.5025083, 0.7393544]"
11,451286,-964.38513,-964.38513,-997.4441,14.4849415,18.574041,8.92,Inf,9,"(((X1 + -0.04933156) + (abs(X1) ^ 0.40519473)) / -1.1439817) RARMNRLikelihood{Float32} Float32[0.0807608, -0.5025083, 0.7393544]"
12,502212,-967.4698,-967.4698,-999.2119,17.917595,13.824539,10.976666,Inf,10,"(sqrt(abs(X1)) + (0.41636834 + ((X1 * 0.725653) - 0.4181988))) RARMNRLikelihood{Float32} Float32[0.080754705, -0.50248706, 0.7401041]"
13,557803,-967.4698,-967.4698,-999.2119,17.917595,13.824539,12.466666,Inf,10,"(sqrt(abs(X1)) + (0.41636834 + ((X1 * 0.725653) - 0.4181988))) RARMNRLikelihood{Float32} Float32[0.080754705, -0.50248706, 0.7401041]"
