NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,64101,-965.1411,-965.1411,-1000.063,15.249238,19.672579,6.733333,Inf,11,"((abs(0.68085575) ^ (abs(((abs(3.5561352) ^ -2.3742101) + X1)) ^ -0.6164685)) + X1) RARMNRLikelihood{Float32} Float32[0.08119114, -0.50259936, 0.73979664]"
2,93035,-965.1411,-965.1411,-1000.063,15.249238,19.672579,5.6233335,Inf,11,"((abs(0.68085575) ^ (abs(((abs(3.5561352) ^ -2.3742101) + X1)) ^ -0.6164685)) + X1) RARMNRLikelihood{Float32} Float32[0.08119114, -0.50259936, 0.73979664]"
3,121635,-965.1411,-965.1411,-1000.063,15.249238,19.672579,4.7233334,Inf,11,"((abs(0.68085575) ^ (abs(((abs(3.5561352) ^ -2.3742101) + X1)) ^ -0.6164685)) + X1) RARMNRLikelihood{Float32} Float32[0.08119114, -0.50259936, 0.73979664]"
4,151321,-965.1411,-965.1411,-1000.063,15.249238,19.672579,4.4333334,Inf,11,"((abs(0.68085575) ^ (abs(((abs(3.5561352) ^ -2.3742101) + X1)) ^ -0.6164685)) + X1) RARMNRLikelihood{Float32} Float32[0.08119114, -0.50259936, 0.73979664]"
5,183049,-965.1411,-965.1411,-1000.063,15.249238,19.672579,4.82,Inf,11,"((abs(0.68085575) ^ (abs(((abs(3.5561352) ^ -2.3742101) + X1)) ^ -0.6164685)) + X1) RARMNRLikelihood{Float32} Float32[0.08119114, -0.50259936, 0.73979664]"
6,217519,-965.8847,-965.8847,-997.86304,12.476649,19.501701,5.2433333,Inf,9,"((abs(0.56832296) ^ (abs(X1) ^ -0.4803411)) + (X1 + 0.11032092)) RARMNRLikelihood{Float32} Float32[0.08145081, -0.50245696, 0.7399355]"
7,252369,-965.8852,-965.8852,-997.8635,12.476649,19.501701,5.9933333,Inf,9,"((abs(0.56832296) ^ (abs(X1) ^ -0.4803411)) + (X1 + 0.1103209)) RARMNRLikelihood{Float32} Float32[0.081450805, -0.50245696, 0.7399355]"
8,297559,-965.8852,-965.8852,-997.8635,12.476649,19.501701,6.6866665,Inf,9,"((abs(0.56832296) ^ (abs(X1) ^ -0.4803411)) + (X1 + 0.1103209)) RARMNRLikelihood{Float32} Float32[0.081450805, -0.50245696, 0.7399355]"
9,338090,-965.8852,-965.8852,-997.8635,12.476649,19.501701,7.1033335,Inf,9,"((abs(0.56832296) ^ (abs(X1) ^ -0.4803411)) + (X1 + 0.1103209)) RARMNRLikelihood{Float32} Float32[0.081450805, -0.50245696, 0.7399355]"
10,381488,-970.2004,-970.2004,-999.1775,14.334076,14.64299,7.7,Inf,8,"(X1 * (0.7239412 + sqrt(abs((abs(X1) ^ -0.99488896))))) RARMNRLikelihood{Float32} Float32[0.08077937, -0.5024823, 0.74009955]"
11,426824,-970.2006,-970.2006,-999.17773,14.334076,14.642992,8.713333,Inf,8,"(X1 * (0.7239412 + sqrt(abs((abs(X1) ^ -0.99488896))))) RARMNRLikelihood{Float32} Float32[0.08077938, -0.5024823, 0.74009955]"
12,476607,-970.2006,-970.2006,-999.17773,14.334076,14.642992,8.846666,Inf,8,"(X1 * (0.7239412 + sqrt(abs((abs(X1) ^ -0.99488896))))) RARMNRLikelihood{Float32} Float32[0.08077938, -0.5024823, 0.74009955]"
13,534323,-970.2006,-970.2006,-999.17773,14.334076,14.642992,9.633333,Inf,8,"(X1 * (0.7239412 + sqrt(abs((abs(X1) ^ -0.99488896))))) RARMNRLikelihood{Float32} Float32[0.08077938, -0.5024823, 0.74009955]"
14,580774,-970.2006,-970.2006,-999.17773,14.334076,14.642992,9.74,Inf,8,"(X1 * (0.7239412 + sqrt(abs((abs(X1) ^ -0.99488896))))) RARMNRLikelihood{Float32} Float32[0.08077938, -0.5024823, 0.74009955]"
15,643983,-970.9226,-970.9226,-999.21094,16.09438,12.193989,10.556666,Inf,10,"((X1 + -0.001830466) + ((-0.2743473 * X1) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.08075471, -0.50248724, 0.7401042]"
16,704669,-972.1247,-972.1247,-1012.22046,19.4591,20.636671,11.6,Inf,10,"(((0.0027955158 - X1) / -1.4110545) + (abs(1/(X1)) ^ -0.49341288)) RARMNRLikelihood{Float32} Float32[0.09286804, -0.50327903, 0.74117994]"
17,762728,-973.7295,-973.7295,-998.9363,12.875504,12.331287,11.096666,Inf,8,"(X1 + ((-0.27894014 * X1) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
18,819271,-973.72974,-973.72974,-998.9365,12.875504,12.331288,11.713333,Inf,8,"(X1 + ((-0.27894017 * X1) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
19,882115,-973.72974,-973.72974,-998.9365,12.875504,12.331288,12.86,Inf,8,"(X1 + ((-0.27894017 * X1) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
20,936013,-973.72974,-973.72974,-998.9365,12.875504,12.331288,12.88,Inf,8,"(X1 + ((-0.27894017 * X1) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
21,1001083,-973.72974,-973.72974,-998.9365,12.875504,12.331288,13.76,Inf,8,"(X1 + ((-0.27894017 * X1) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
22,1071916,-973.72974,-973.72974,-998.9365,12.875504,12.331288,14.653334,Inf,8,"(X1 + ((-0.27894017 * X1) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
23,1135729,-973.72974,-973.72974,-998.9365,12.875504,12.331288,14.403334,Inf,8,"(X1 + ((-0.27894017 * X1) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
24,1203774,-973.72974,-973.72974,-998.9365,12.875504,12.331288,15.806666,Inf,8,"(X1 + ((-0.27894017 * X1) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
25,1281104,-976.24713,-976.24713,-998.9363,9.656628,13.032526,15.03,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
26,1340725,-976.24713,-976.24713,-998.9363,9.656628,13.032526,14.606667,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
27,1403387,-976.24713,-976.24713,-998.9363,9.656628,13.032526,14.353333,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
28,1470443,-976.24713,-976.24713,-998.9363,9.656628,13.032526,14.21,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
29,1542762,-976.24713,-976.24713,-998.9363,9.656628,13.032526,15.123333,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
30,1614081,-976.24713,-976.24713,-998.9363,9.656628,13.032526,15.84,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
31,1685721,-976.24713,-976.24713,-998.9363,9.656628,13.032526,16.58,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
32,1757507,-976.24713,-976.24713,-998.9363,9.656628,13.032526,16.643333,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
33,1828175,-976.24713,-976.24713,-998.9363,9.656628,13.032526,16.973333,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
34,1902575,-976.24713,-976.24713,-998.9363,9.656628,13.032526,16.133333,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
35,1971523,-976.24713,-976.24713,-998.9363,9.656628,13.032526,15.44,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
36,2037525,-976.24713,-976.24713,-998.9363,9.656628,13.032526,15.826667,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
37,2105209,-976.24713,-976.24713,-998.9363,9.656628,13.032526,14.19,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
38,2176540,-976.24713,-976.24713,-998.9363,9.656628,13.032526,14.703333,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
39,2239797,-976.24713,-976.24713,-998.9363,9.656628,13.032526,15.106667,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
40,2317755,-976.24713,-976.24713,-998.9363,9.656628,13.032526,15.013333,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
41,2390468,-976.24713,-976.24713,-998.9363,9.656628,13.032526,14.89,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
42,2451347,-976.24713,-976.24713,-998.9363,9.656628,13.032526,15.786667,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
43,2528941,-976.24713,-976.24713,-998.9363,9.656628,13.032526,17.64,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
44,2602068,-976.24713,-976.24713,-998.9363,9.656628,13.032526,17.21,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
45,2669757,-976.24713,-976.24713,-998.9363,9.656628,13.032526,17.223333,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
46,2737311,-976.24713,-976.24713,-998.9363,9.656628,13.032526,16.023333,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
47,2814021,-976.24713,-976.24713,-998.9363,9.656628,13.032526,17.586666,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
48,2889248,-976.24713,-976.24713,-998.9363,9.656628,13.032526,16.273333,Inf,6,"((0.7210598 * X1) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
