NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,58352,-939.4522,-939.4522,-976.04517,19.4591,17.133856,6.93,Inf,10,"((abs((31.91156 / -15.080892)) ^ (0.72046113 + log(abs(X1)))) - -0.070774846) RARMNRLikelihood{Float32} Float32[0.082646646, -0.50268173, 0.7401935]"
2,98331,-940.35925,-940.35925,-976.04565,14.334076,21.352314,6.09,Inf,8,"((abs(-2.116026) ^ (0.72046113 + log(abs(X1)))) - -0.070774786) RARMNRLikelihood{Float32} Float32[0.08264663, -0.5026818, 0.7401936]"
3,137449,-940.35925,-940.35925,-976.04565,14.334076,21.352314,5.6833334,Inf,8,"((abs(-2.116026) ^ (0.72046113 + log(abs(X1)))) - -0.070774786) RARMNRLikelihood{Float32} Float32[0.08264663, -0.5026818, 0.7401936]"
4,172903,-944.61707,-944.61707,-976.04517,11.266066,20.162022,5.12,Inf,7,"((abs((X1 / 0.486528)) ^ 0.7495399) + 0.07077489) RARMNRLikelihood{Float32} Float32[0.08264662, -0.50268173, 0.7401935]"
5,207747,-971.4189,-971.4189,-998.9365,17.917595,9.600052,5.36,Inf,10,"((X1 / sqrt(abs(X1))) - (2.986743 * (X1 / -4.142157))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
6,242484,-971.4189,-971.4189,-998.9365,17.917595,9.600052,6.096667,Inf,10,"((X1 / sqrt(abs(X1))) - (2.986743 * (X1 / -4.142157))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
7,275937,-971.4189,-971.4189,-998.9365,17.917595,9.600052,6.1566668,Inf,10,"((X1 / sqrt(abs(X1))) - (2.986743 * (X1 / -4.142157))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
8,313664,-971.4189,-971.4189,-998.9365,17.917595,9.600052,7.1066666,Inf,10,"((X1 / sqrt(abs(X1))) - (2.986743 * (X1 / -4.142157))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
9,356205,-971.4191,-971.4191,-998.93677,17.917595,9.600052,8.3133335,Inf,10,"((X1 / sqrt(abs(X1))) - (2.9867432 * (X1 / -4.142157))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
10,405802,-971.4191,-971.4191,-998.93677,17.917595,9.600052,9.446667,Inf,10,"((X1 / sqrt(abs(X1))) - (2.9867432 * (X1 / -4.142157))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
11,459140,-976.16766,-976.16766,-998.9363,9.656628,13.111995,10.956667,Inf,6,"((X1 / -1.3868474) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
12,511246,-976.16766,-976.16766,-998.9363,9.656628,13.111995,10.81,Inf,6,"((X1 / -1.3868474) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
