NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,60838,-961.39966,-961.39966,-999.177,21.405012,16.372337,6.5633335,Inf,11,"(X1 * (sqrt(abs((0.84165585 * -0.6226903))) + (abs(X1) ^ log(abs(-0.60808265))))) RARMNRLikelihood{Float32} Float32[0.08077937, -0.5024823, 0.74009955]"
2,100384,-961.39966,-961.39966,-999.177,21.405012,16.372337,5.9,Inf,11,"(X1 * (sqrt(abs((0.84165585 * -0.6226903))) + (abs(X1) ^ log(abs(-0.60808265))))) RARMNRLikelihood{Float32} Float32[0.08077937, -0.5024823, 0.74009955]"
3,132193,-961.39966,-961.39966,-999.177,21.405012,16.372337,6.0033336,Inf,11,"(X1 * (sqrt(abs((0.84165585 * -0.6226903))) + (abs(X1) ^ log(abs(-0.60808265))))) RARMNRLikelihood{Float32} Float32[0.08077937, -0.5024823, 0.74009955]"
4,162580,-961.39966,-961.39966,-999.177,21.405012,16.372337,6.15,Inf,11,"(X1 * (sqrt(abs((0.84165585 * -0.6226903))) + (abs(X1) ^ log(abs(-0.60808265))))) RARMNRLikelihood{Float32} Float32[0.08077937, -0.5024823, 0.74009955]"
5,200454,-961.39966,-961.39966,-999.177,21.405012,16.372337,6.3166666,Inf,11,"(X1 * (sqrt(abs((0.84165585 * -0.6226903))) + (abs(X1) ^ log(abs(-0.60808265))))) RARMNRLikelihood{Float32} Float32[0.08077937, -0.5024823, 0.74009955]"
6,238609,-961.39966,-961.39966,-999.177,21.405012,16.372337,6.97,Inf,11,"(X1 * (sqrt(abs((0.84165585 * -0.6226903))) + (abs(X1) ^ log(abs(-0.60808265))))) RARMNRLikelihood{Float32} Float32[0.08077937, -0.5024823, 0.74009955]"
7,279440,-961.39966,-961.39966,-999.177,21.405012,16.372337,7.9866667,Inf,11,"(X1 * (sqrt(abs((0.84165585 * -0.6226903))) + (abs(X1) ^ log(abs(-0.60808265))))) RARMNRLikelihood{Float32} Float32[0.08077937, -0.5024823, 0.74009955]"
8,324009,-961.61224,-961.61224,-999.2185,17.917595,19.68868,7.9133334,Inf,10,"(0.0016375812 + ((sqrt(abs(X1)) + (X1 / 1.3750489)) * -0.99891746)) RARMNRLikelihood{Float32} Float32[0.08075707, -0.50248367, 0.74009323]"
9,365388,-976.16766,-976.16766,-998.9363,9.656628,13.111995,8.04,Inf,6,"(sqrt(abs(X1)) - (X1 / -1.3868474)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
10,405370,-976.16766,-976.16766,-998.9363,9.656628,13.111995,8.856667,Inf,6,"(sqrt(abs(X1)) - (X1 / -1.3868474)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
