NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,55304,-931.696,-931.696,-964.1238,17.917595,14.510178,6.3433332,Inf,10,"(sqrt(abs(((-255.96982 - (271.97787 / X1)) * -0.0050740154))) * X1) RARMNRLikelihood{Float32} Float32[0.083798535, -0.50179386, 0.7388794]"
2,91604,-931.696,-931.696,-964.1238,17.917595,14.510178,5.72,Inf,10,"(sqrt(abs(((-255.96982 - (271.97787 / X1)) * -0.0050740154))) * X1) RARMNRLikelihood{Float32} Float32[0.083798535, -0.50179386, 0.7388794]"
3,128874,-931.696,-931.696,-964.1238,17.917595,14.510178,5.2233334,Inf,10,"(sqrt(abs(((-255.96982 - (271.97787 / X1)) * -0.0050740154))) * X1) RARMNRLikelihood{Float32} Float32[0.083798535, -0.50179386, 0.7388794]"
4,167307,-969.2827,-969.2827,-998.93604,16.125835,13.527492,5.3566666,Inf,9,"(sqrt(abs(X1)) + (log(abs(1.4340892)) * (X1 + X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.74040174]"
5,204278,-974.48645,-974.48645,-998.9363,12.542316,11.907562,5.8,Inf,7,"(sqrt(abs(X1)) + (exp(-0.3270332) * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
6,239793,-974.48645,-974.48645,-998.9363,12.542316,11.907562,5.88,Inf,7,"(sqrt(abs(X1)) + (exp(-0.3270332) * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
7,273881,-974.48645,-974.48645,-998.9363,12.542316,11.907562,6.41,Inf,7,"(sqrt(abs(X1)) + (exp(-0.3270332) * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
8,313799,-974.48645,-974.48645,-998.9363,12.542316,11.907562,6.71,Inf,7,"(sqrt(abs(X1)) + (exp(-0.3270332) * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
9,353285,-974.48645,-974.48645,-998.9363,12.542316,11.907562,7.8533335,Inf,7,"(sqrt(abs(X1)) + (exp(-0.3270332) * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
10,399466,-974.48645,-974.48645,-998.9363,12.542316,11.907562,8.266666,Inf,7,"(sqrt(abs(X1)) + (exp(-0.3270332) * X1)) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
