NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,59118,-963.1423,-963.1423,-999.1782,21.501114,14.534848,6.613333,Inf,12,"(X1 * (0.73159736 + (sqrt(abs(sqrt(abs(-22688.37)))) / sqrt(abs((153.32397 * X1)))))) RARMNRLikelihood{Float32} Float32[0.08079475, -0.50246483, 0.7400563]"
2,89353,-963.1423,-963.1423,-999.1782,21.501114,14.534848,5.8566666,Inf,12,"(X1 * (0.73159736 + (sqrt(abs(sqrt(abs(-22688.37)))) / sqrt(abs((153.32397 * X1)))))) RARMNRLikelihood{Float32} Float32[0.08079475, -0.50246483, 0.7400563]"
3,120871,-963.1423,-963.1423,-999.1782,21.501114,14.534848,5.483333,Inf,12,"(X1 * (0.73159736 + (sqrt(abs(sqrt(abs(-22688.37)))) / sqrt(abs((153.32397 * X1)))))) RARMNRLikelihood{Float32} Float32[0.08079475, -0.50246483, 0.7400563]"
4,152342,-963.1423,-963.1423,-999.1782,21.501114,14.534848,5.7733335,Inf,12,"(X1 * (0.73159736 + (sqrt(abs(sqrt(abs(-22688.37)))) / sqrt(abs((153.32397 * X1)))))) RARMNRLikelihood{Float32} Float32[0.08079475, -0.50246483, 0.7400563]"
5,193102,-963.14276,-963.14276,-999.1802,21.501114,14.536289,6.076667,Inf,12,"(X1 * (0.7315737 + (sqrt(abs(sqrt(abs(-22688.37)))) / sqrt(abs((153.31787 * X1)))))) RARMNRLikelihood{Float32} Float32[0.08079496, -0.502465, 0.74005705]"
6,227725,-963.14276,-963.14276,-999.1802,21.501114,14.536289,6.93,Inf,12,"(X1 * (0.7315737 + (sqrt(abs(sqrt(abs(-22688.37)))) / sqrt(abs((153.31787 * X1)))))) RARMNRLikelihood{Float32} Float32[0.08079496, -0.502465, 0.74005705]"
7,271157,-963.14276,-963.14276,-999.1802,21.501114,14.536289,7.923333,Inf,12,"(X1 * (0.7315737 + (sqrt(abs(sqrt(abs(-22688.37)))) / sqrt(abs((153.31787 * X1)))))) RARMNRLikelihood{Float32} Float32[0.08079496, -0.502465, 0.74005705]"
8,317265,-964.585,-964.585,-999.2114,20.794415,13.8319845,8.423333,Inf,10,"((0.0018304689 + (log(abs(exp(X1))) * -0.7256527)) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08075471, -0.5024872, 0.7401042]"
9,357679,-964.585,-964.585,-999.2114,20.794415,13.8319845,8.07,Inf,10,"((0.0018304689 + (log(abs(exp(X1))) * -0.7256527)) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08075471, -0.5024872, 0.7401042]"
10,410508,-964.585,-964.585,-999.2114,20.794415,13.8319845,8.93,Inf,10,"((0.0018304689 + (log(abs(exp(X1))) * -0.7256527)) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08075471, -0.5024872, 0.7401042]"
11,465483,-964.585,-964.585,-999.2114,20.794415,13.8319845,10.806666,Inf,10,"((0.0018304689 + (log(abs(exp(X1))) * -0.7256527)) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08075471, -0.5024872, 0.7401042]"
12,514468,-964.903,-964.903,-999.1787,19.709354,14.566342,12.49,Inf,11,"(X1 * (0.73159736 + (sqrt(abs(-1.8959643)) / sqrt(abs((1.9299167 * X1)))))) RARMNRLikelihood{Float32} Float32[0.08079475, -0.50246483, 0.7400563]"
13,578283,-971.04535,-971.04535,-999.2114,14.334076,13.831945,13.763333,Inf,8,"((0.0018304689 + (X1 * -0.7256527)) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08075471, -0.5024872, 0.7401042]"
14,643706,-971.04535,-971.04535,-999.2114,14.334076,13.831945,13.9,Inf,8,"((0.0018304689 + (X1 * -0.7256527)) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08075471, -0.5024872, 0.7401042]"
15,716080,-971.04535,-971.04535,-999.2114,14.334076,13.831945,15.526667,Inf,8,"((0.0018304689 + (X1 * -0.7256527)) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08075471, -0.5024872, 0.7401042]"
16,804416,-971.04535,-971.04535,-999.2114,14.334076,13.831945,16.326666,Inf,8,"((0.0018304689 + (X1 * -0.7256527)) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08075471, -0.5024872, 0.7401042]"
17,890722,-971.04535,-971.04535,-999.2114,14.334076,13.831945,16.95,Inf,8,"((0.0018304689 + (X1 * -0.7256527)) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08075471, -0.5024872, 0.7401042]"
18,987478,-971.04535,-971.04535,-999.2114,14.334076,13.831945,18.66,Inf,8,"((0.0018304689 + (X1 * -0.7256527)) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08075471, -0.5024872, 0.7401042]"
19,1063178,-971.04535,-971.04535,-999.2114,14.334076,13.831945,18.086666,Inf,8,"((0.0018304689 + (X1 * -0.7256527)) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08075471, -0.5024872, 0.7401042]"
20,1128538,-971.04535,-971.04535,-999.2114,14.334076,13.831945,18.083334,Inf,8,"((0.0018304689 + (X1 * -0.7256527)) - sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.08075471, -0.5024872, 0.7401042]"
