NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,61741,-949.75806,-949.75806,-998.0149,31.191624,17.065186,6.9566665,Inf,15,"(0.8905111 * (abs(((sqrt(abs(X1)) + exp(-26.17809)) + (X1 - (X1 - X1)))) ^ 0.95572144)) RARMNRLikelihood{Float32} Float32[0.08089769, -0.50248206, 0.73992753]"
2,97295,-949.75806,-949.75806,-998.0149,31.191624,17.065186,5.483333,Inf,15,"(0.8905111 * (abs(((sqrt(abs(X1)) + exp(-26.17809)) + (X1 - (X1 - X1)))) ^ 0.95572144)) RARMNRLikelihood{Float32} Float32[0.08089769, -0.50248206, 0.73992753]"
3,128619,-949.75806,-949.75806,-998.0149,31.191624,17.065186,4.866667,Inf,15,"(0.8905111 * (abs(((sqrt(abs(X1)) + exp(-26.17809)) + (X1 - (X1 - X1)))) ^ 0.95572144)) RARMNRLikelihood{Float32} Float32[0.08089769, -0.50248206, 0.73992753]"
4,156808,-949.75806,-949.75806,-998.0149,31.191624,17.065186,5.13,Inf,15,"(0.8905111 * (abs(((sqrt(abs(X1)) + exp(-26.17809)) + (X1 - (X1 - X1)))) ^ 0.95572144)) RARMNRLikelihood{Float32} Float32[0.08089769, -0.50248206, 0.73992753]"
5,187407,-949.75806,-949.75806,-998.0149,31.191624,17.065186,5.516667,Inf,15,"(0.8905111 * (abs(((sqrt(abs(X1)) + exp(-26.17809)) + (X1 - (X1 - X1)))) ^ 0.95572144)) RARMNRLikelihood{Float32} Float32[0.08089769, -0.50248206, 0.73992753]"
6,228882,-976.24713,-976.24713,-998.9363,9.656628,13.032526,6.3033333,Inf,6,"((X1 * 0.72105986) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
7,268712,-976.24713,-976.24713,-998.9363,9.656628,13.032526,7.0866666,Inf,6,"((X1 * 0.72105986) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
8,315006,-976.24713,-976.24713,-998.9363,9.656628,13.032526,8.6,Inf,6,"((X1 * 0.72105986) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
9,364238,-976.24713,-976.24713,-998.9363,9.656628,13.032526,9.236667,Inf,6,"((X1 * 0.72105986) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
10,418102,-976.24713,-976.24713,-998.9363,9.656628,13.032526,9.823334,Inf,6,"((X1 * 0.72105986) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
