NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,57270,-864.5496,-864.5496,-906.49097,23.350922,18.59042,6.4066668,Inf,12,"sqrt(abs(((abs((abs((-21.6583 - 22.934925)) ^ 0.70230067)) ^ log(abs(sqrt(abs(X1))))) / -0.30071026))) RARMNRLikelihood{Float32} Float32[0.08588863, -0.50346476, 0.7419888]"
2,91361,-864.54987,-864.54987,-906.4912,23.350922,18.59042,5.4966664,Inf,12,"sqrt(abs(((abs((abs((-21.6583 - 22.934925)) ^ 0.70230067)) ^ log(abs(sqrt(abs(X1))))) / -0.30071023))) RARMNRLikelihood{Float32} Float32[0.085888624, -0.50346476, 0.7419888]"
3,123795,-876.7812,-876.7812,-916.05835,19.4591,19.81803,5.36,Inf,10,"(abs(((X1 / (X1 * -3.4522803)) - sqrt(abs(X1)))) ^ 1.9886541) RARMNRLikelihood{Float32} Float32[0.088746324, -0.5004387, 0.73839456]"
4,154469,-955.1685,-955.1685,-999.1775,23.292873,20.71611,5.47,Inf,13,"(X1 + (X1 * ((abs(log(abs(-1.8369061))) ^ log(abs(X1))) + (-0.03431873 * 8.04397)))) RARMNRLikelihood{Float32} Float32[0.08077937, -0.5024824, 0.74009955]"
5,195565,-955.1685,-955.1685,-999.1775,23.292873,20.71611,5.59,Inf,13,"(X1 + (X1 * ((abs(log(abs(-1.8369061))) ^ log(abs(X1))) + (-0.03431873 * 8.04397)))) RARMNRLikelihood{Float32} Float32[0.08077937, -0.5024824, 0.74009955]"
6,228542,-959.6478,-959.6478,-987.2368,14.4849415,13.104063,5.94,Inf,9,"((0.19865592 - sqrt(abs((-0.7653443 * sqrt(abs(X1)))))) - X1) RARMNRLikelihood{Float32} Float32[0.08121028, -0.5024164, 0.7390282]"
7,271274,-967.302,-967.302,-999.1821,14.4849415,17.395195,6.21,Inf,9,"((X1 * -0.7287593) + (-0.99449724 * (abs(X1) ^ 0.5010116))) RARMNRLikelihood{Float32} Float32[0.08078679, -0.50247055, 0.74006736]"
8,314047,-970.9344,-970.9344,-999.1782,12.875504,15.368344,6.9466667,Inf,8,"((X1 * -0.7315973) + (sqrt(abs(X1)) * -0.9911647)) RARMNRLikelihood{Float32} Float32[0.080794744, -0.5024649, 0.7400563]"
9,359164,-970.9344,-970.9344,-999.1782,12.875504,15.368344,7.4966664,Inf,8,"((X1 * -0.7315973) + (sqrt(abs(X1)) * -0.9911647)) RARMNRLikelihood{Float32} Float32[0.080794744, -0.5024649, 0.7400563]"
10,402843,-970.9344,-970.9344,-999.1782,12.875504,15.368344,7.8233333,Inf,8,"((X1 * -0.7315973) + (sqrt(abs(X1)) * -0.9911647)) RARMNRLikelihood{Float32} Float32[0.080794744, -0.5024649, 0.7400563]"
