NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,57078,-963.9437,-963.9437,-999.1775,16.125835,19.10788,6.3733335,Inf,9,"(X1 + ((X1 * -1.7239412) - (abs(X1) ^ 0.5025555))) RARMNRLikelihood{Float32} Float32[0.08077935, -0.50248235, 0.74009955]"
2,88035,-963.9437,-963.9437,-999.1775,16.125835,19.10788,5.72,Inf,9,"(X1 + ((X1 * -1.7239412) - (abs(X1) ^ 0.5025555))) RARMNRLikelihood{Float32} Float32[0.08077935, -0.50248235, 0.74009955]"
3,120663,-963.9437,-963.9437,-999.1775,16.125835,19.10788,5.2466664,Inf,9,"(X1 + ((X1 * -1.7239412) - (abs(X1) ^ 0.5025555))) RARMNRLikelihood{Float32} Float32[0.08077935, -0.50248235, 0.74009955]"
4,151805,-963.9437,-963.9437,-999.1775,16.125835,19.10788,5.1466665,Inf,9,"(X1 + ((X1 * -1.7239412) - (abs(X1) ^ 0.5025555))) RARMNRLikelihood{Float32} Float32[0.08077935, -0.50248235, 0.74009955]"
5,187277,-963.9437,-963.9437,-999.1775,16.125835,19.10788,5.8933334,Inf,9,"(X1 + ((X1 * -1.7239412) - (abs(X1) ^ 0.5025555))) RARMNRLikelihood{Float32} Float32[0.08077935, -0.50248235, 0.74009955]"
6,232109,-970.3532,-970.3532,-999.1775,11.266066,17.558247,6.306667,Inf,7,"((X1 * -0.7239412) - (abs(X1) ^ 0.5025555)) RARMNRLikelihood{Float32} Float32[0.08077937, -0.50248235, 0.74009955]"
7,268742,-970.3532,-970.3532,-999.1775,11.266066,17.558247,6.6433334,Inf,7,"((X1 * -0.7239412) - (abs(X1) ^ 0.5025555)) RARMNRLikelihood{Float32} Float32[0.08077937, -0.50248235, 0.74009955]"
8,305523,-972.5034,-972.5034,-999.21094,12.875504,13.832004,6.5866666,Inf,8,"(-0.0018304676 + ((0.7256527 * X1) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.08075472, -0.5024872, 0.7401042]"
9,345419,-972.50397,-972.50397,-999.2114,12.875504,13.831998,7.096667,Inf,8,"(-0.0018304727 + ((0.7256527 * X1) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.08075471, -0.5024872, 0.7401042]"
10,393171,-972.50397,-972.50397,-999.2114,12.875504,13.831998,8.013333,Inf,8,"(-0.0018304727 + ((0.7256527 * X1) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.08075471, -0.5024872, 0.7401042]"
11,436518,-973.7295,-973.7295,-998.9363,12.875504,12.331287,9.026667,Inf,8,"(X1 + ((X1 * -0.27894014) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
12,495579,-973.72974,-973.72974,-998.9365,12.875504,12.331288,9.623333,Inf,8,"(X1 + ((X1 * -0.27894017) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
13,552274,-973.72974,-973.72974,-998.9365,12.875504,12.331288,10.296667,Inf,8,"(X1 + ((X1 * -0.27894017) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
14,607170,-973.72974,-973.72974,-998.9365,12.875504,12.331288,11.266666,Inf,8,"(X1 + ((X1 * -0.27894017) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
15,670282,-973.72974,-973.72974,-998.9365,12.875504,12.331288,13.103333,Inf,8,"(X1 + ((X1 * -0.27894017) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
16,733893,-973.72974,-973.72974,-998.9365,12.875504,12.331288,15.763333,Inf,8,"(X1 + ((X1 * -0.27894017) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
17,797928,-973.72974,-973.72974,-998.9365,12.875504,12.331288,15.64,Inf,8,"(X1 + ((X1 * -0.27894017) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
18,869005,-973.72974,-973.72974,-998.9365,12.875504,12.331288,16.383333,Inf,8,"(X1 + ((X1 * -0.27894017) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
19,951070,-973.72974,-973.72974,-998.9365,12.875504,12.331288,16.536667,Inf,8,"(X1 + ((X1 * -0.27894017) + sqrt(abs(X1)))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
20,1033401,-976.24713,-976.24713,-998.9363,9.656628,13.032526,16.7,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
