NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,58970,-954.65936,-954.65936,-994.5676,17.917595,21.990644,6.403333,Inf,10,"(abs((sqrt(abs(0.101393044)) + sqrt(abs(sqrt(abs((0.47631705 * X1))))))) ^ 3.9891677) RARMNRLikelihood{Float32} Float32[0.08131448, -0.5024859, 0.7398749]"
2,88959,-954.66095,-954.66095,-994.56934,17.917595,21.99076,5.4,Inf,10,"(abs((sqrt(abs(-0.10139318)) + sqrt(abs(sqrt(abs((0.47631636 * X1))))))) ^ 3.9891691) RARMNRLikelihood{Float32} Float32[0.08131448, -0.50248593, 0.73987496]"
3,117631,-954.66095,-954.66095,-994.56934,17.917595,21.99076,5.1666665,Inf,10,"(abs((sqrt(abs(-0.10139318)) + sqrt(abs(sqrt(abs((0.47631636 * X1))))))) ^ 3.9891691) RARMNRLikelihood{Float32} Float32[0.08131448, -0.50248593, 0.73987496]"
4,154460,-954.66095,-954.66095,-994.56934,17.917595,21.99076,5.636667,Inf,10,"(abs((sqrt(abs(-0.10139318)) + sqrt(abs(sqrt(abs((0.47631636 * X1))))))) ^ 3.9891691) RARMNRLikelihood{Float32} Float32[0.08131448, -0.50248593, 0.73987496]"
5,190891,-962.654,-962.654,-999.1787,20.794415,15.73028,5.5633335,Inf,10,"((X1 - (-1.3547935 * log(abs(exp(sqrt(abs(X1))))))) / 1.3668709) RARMNRLikelihood{Float32} Float32[0.08079475, -0.5024649, 0.7400563]"
6,229727,-962.654,-962.654,-999.1787,20.794415,15.73028,6.38,Inf,10,"((X1 - (-1.3547935 * log(abs(exp(sqrt(abs(X1))))))) / 1.3668709) RARMNRLikelihood{Float32} Float32[0.08079475, -0.5024649, 0.7400563]"
7,271862,-970.5012,-970.5012,-999.17847,12.875504,15.801756,7.1266665,Inf,8,"(sqrt(abs((-0.9824072 * X1))) - (X1 * -0.73159736)) RARMNRLikelihood{Float32} Float32[0.08079475, -0.50246483, 0.7400563]"
8,323536,-970.5012,-970.5012,-999.17847,12.875504,15.801756,7.9966664,Inf,8,"(sqrt(abs((-0.9824072 * X1))) - (X1 * -0.73159736)) RARMNRLikelihood{Float32} Float32[0.08079475, -0.50246483, 0.7400563]"
9,371872,-970.5012,-970.5012,-999.17847,12.875504,15.801756,9.28,Inf,8,"(sqrt(abs((-0.9824072 * X1))) - (X1 * -0.73159736)) RARMNRLikelihood{Float32} Float32[0.08079475, -0.50246483, 0.7400563]"
10,414898,-970.50146,-970.50146,-999.1787,12.875504,15.801755,9.65,Inf,8,"(sqrt(abs((-0.9824072 * X1))) - (X1 * -0.73159736)) RARMNRLikelihood{Float32} Float32[0.08079475, -0.50246483, 0.7400562]"
