NeoGP.optimize!(rarindiv, buffers) = 65
NeoGP.extractparam(Float32, rarindiv) = Float32[0.83929104, -0.020135105, 0.38504496]
NeoGP.description_length_terms(rarindiv) = (-1274.7557f0, 14.4849415f0, 11.983779f0)
 RARMNRLikelihood{Float32} Float32[0.1, -0.5004616, 0.7451956]
-- NEO GP --
SEED=-1
MAX_LEN=40
POPSIZE=300
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=100
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,nll,func_compl,param_compl,avg_len,avg_fitness,size,expression
1,64297,-862.16565,-862.16565,-906.4802,29.11218,15.202384,6.63,Inf,14,"((sqrt(abs(1.4508463)) + sqrt(abs(-0.38324532))) / (sqrt(abs(-2.0666674e-13)) + (abs(X1) ^ log(abs(exp(-0.6667736)))))) RARMNRLikelihood{Float32} Float32[0.085909985, -0.50222546, 0.7407662]"
2,95699,-967.3862,-967.3862,-998.9363,17.513191,14.036895,6.05,Inf,9,"((X1 * (16.786715 / exp(3.147621))) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
3,133215,-967.3862,-967.3862,-998.9363,17.513191,14.036895,6.29,Inf,9,"((X1 * (16.786715 / exp(3.147621))) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
4,171031,-967.3862,-967.3862,-998.9363,17.513191,14.036895,6.1066666,Inf,9,"((X1 * (16.786715 / exp(3.147621))) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
5,208445,-967.3862,-967.3862,-998.9363,17.513191,14.036895,6.8966665,Inf,9,"((X1 * (16.786715 / exp(3.147621))) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
6,242483,-976.24713,-976.24713,-998.9363,9.656628,13.032526,7.5733333,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
7,281355,-976.24713,-976.24713,-998.9363,9.656628,13.032526,9.08,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
8,322657,-976.24713,-976.24713,-998.9363,9.656628,13.032526,9.893333,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
9,374136,-976.24713,-976.24713,-998.9363,9.656628,13.032526,10.58,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
10,417332,-976.24713,-976.24713,-998.9363,9.656628,13.032526,11.25,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
11,469685,-976.24713,-976.24713,-998.9363,9.656628,13.032526,11.346666,Inf,6,"((X1 * 0.7210598) + sqrt(abs(X1))) RARMNRLikelihood{Float32} Float32[0.080904946, -0.50253063, 0.7404017]"
