id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,2.9722236286919834,2.9722236286919834,1,0.11348828613648085,0.11348828613648085,0.1423532925247975,-4.440892098500626e-16,-4.440892098500626e-16,-1.6588273443425727e-2,0.11348828613648085,0.11348828613648085,0.1423532925247975,0.11348828613648085,0.11348828613648085,0.1423532925247975
1,(x48 * 8.4917165402989e-3),8.4917165402989e-3,3,9.777852458921353e-2,9.777852458921353e-2,0.13598701131257537,0.13842628241274813,0.13842628241274813,2.8875282130189417e-2,9.777852458921353e-2,9.777852458921353e-2,0.13598701131257537,3.3936153905935424,3.3936153905935424,3.4318238773169045
2,(Sqrt(Abs(x45)) + -15.41184135579226),-15.41184135579226,5,9.191903094265165e-2,9.191903094265165e-2,0.14536435405590123,0.19005710569890888,0.19005710569890888,-3.809118207901929e-2,9.191903094265165e-2,9.191903094265165e-2,0.14536435405590123,5.637096475422214,5.637096475422214,5.690541798535463
3,(-15.21299869655714 - (x48 * -5.191360161637638e-2)),-15.21299869655714;-5.191360161637638e-2,5,6.1171226527738924e-2,6.1171226527738924e-2,0.1509382081266928,0.46099083341363944,0.46099083341363944,-7.789577378008272e-2,6.1171226527738924e-2,6.1171226527738924e-2,0.1509382081266928,6.992643032127192,6.992643032127192,7.082410013726146
4,((x30 * 3.625315240590988e-2) + (-3328.507201311743 / x48)),3.625315240590988e-2;-3328.507201311743,7,5.7958016142909484e-2,5.7958016142909484e-2,0.16354622218526008,0.4893039791506827,0.4893039791506827,-0.16793344706478486,5.7958016142909484e-2,5.7958016142909484e-2,0.16354622218526008,12.600274300739295,12.600274300739295,12.705862506781646
5,((x48 * 5.417440252104502e-2) + (-10.752053463765337 - Log(x34))),5.417440252104502e-2;-10.752053463765337,8,5.2064818649547755e-2,5.2064818649547755e-2,6.689816652983309e-2,0.5412317832790716,0.5412317832790716,0.5222597917976008,5.2064818649547755e-2,5.2064818649547755e-2,6.689816652983309e-2,15.619346011092054,15.619346011092054,15.63417935897234
6,((-1721.2391054859568 / x30) + ((x48 * 5.037264160913094e-2) - Sqrt(Abs(x15)))),-1721.2391054859568;5.037264160913094e-2,11,4.687106810708741e-2,4.687106810708741e-2,0.11017139735356553,0.5869964231311031,0.5869964231311031,0.21323245404386482,4.687106810708741e-2,4.687106810708741e-2,0.11017139735356553,22.019116841469284,22.019116841469284,22.08241717071576
7,((-20.177426038952778 + Sqrt(Abs(x30))) + ((x48 * 4.073797639253415e-2) - Sqrt(Abs(x15)))),-20.177426038952778;4.073797639253415e-2,13,4.553735401668684e-2,4.553735401668684e-2,0.11205350692589025,0.5987484209434293,0.5987484209434293,0.1997917356268487,4.553735401668684e-2,4.553735401668684e-2,0.11205350692589025,22.91939431249488,22.91939431249488,22.985910465404082
8,((x48 * 4.111383092791238e-2) + (((x30 * 2.7159243408375312e-2) - Log(x34)) + -15.522833867846753)),4.111383092791238e-2;2.7159243408375312e-2;-15.522833867846753,12,4.054846058484398e-2,4.054846058484398e-2,6.468031284299193e-2,0.6427079660355388,0.6427079660355388,0.5380981613236394,4.054846058484398e-2,4.054846058484398e-2,6.468031284299193e-2,24.99384696074287,24.99384696074287,25.01797881300102
9,(-15.708204646382688 + ((x48 * -0.9586777991304151) + ((x48 - Log(x34)) + (x30 * 2.7485672212429202e-2)))),-15.708204646382688;-0.9586777991304151;2.7485672212429202e-2,14,4.054574289600017e-2,4.054574289600017e-2,6.502640599872278e-2,0.6427319129020951,0.6427319129020951,0.5356266045553002,4.054574289600017e-2,4.054574289600017e-2,6.502640599872278e-2,29.1527273264137,29.1527273264137,29.177207989516422
10,((-4.627743764842069 - (((x46 * -2.467380069532683e-2) - (-5.56221771549058 - Log(x34))) + 5.290060375507435)) + (x48 * 4.349267516091628e-2)),-4.627743764842069;-2.467380069532683e-2;-5.56221771549058;5.290060375507435;4.349267516091628e-2,16,3.913625369131458e-2,3.913625369131458e-2,6.453030094664179e-2,0.6551516017763331,0.6551516017763331,0.5391694420225385,3.913625369131458e-2,3.913625369131458e-2,6.453030094664179e-2,33.31020092056869,33.31020092056869,33.335594967824015
11,((-5.14264458659006 - (((x46 * -2.4786191421201482e-2) - (-4.364169211460262 - Log(x34))) + ((x48 * 0.9566557632237036) + 5.959754390111283))) + x48),-5.14264458659006;-2.4786191421201482e-2;-4.364169211460262;0.9566557632237036;5.959754390111283,18,3.913675684853095e-2,3.913675684853095e-2,6.451186264433921e-2,0.6551471682155359,0.6551471682155359,0.5393011155621563,3.913675684853095e-2,3.913675684853095e-2,6.451186264433921e-2,37.46908450708557,37.46908450708557,37.49445961288138
12,(((-17.021463829102263 - Log(x34)) + (x30 * 4.2400865948519606e-2)) + (((x48 * -0.9698040880575833) + Exp(((x4 + 21.774457787791206) / x3))) + x48)),-17.021463829102263;4.2400865948519606e-2;-0.9698040880575833;21.774457787791206,21,3.928026089179243e-2,3.928026089179243e-2,6.185702862265074e-2,0.6538826849094006,0.6538826849094006,0.5582600949192165,3.928026089179243e-2,3.928026089179243e-2,6.185702862265074e-2,52.2223199064398,52.2223199064398,52.244896674170654
13,(-4.321318975695268 + ((((x30 * 2.7630183443821447e-2) + -5.1038572811280885) + (((0.3711359121782747 - x15) / x17) * 5.908474718263463)) + ((x48 * 3.913520429338276e-2) - Log(x34)))),-4.321318975695268;2.7630183443821447e-2;-5.1038572811280885;0.3711359121782747;5.908474718263463;3.913520429338276e-2,22,3.7894676720491786e-2,3.7894676720491786e-2,5.8042131739132495e-2,0.6660917350102572,0.6660917350102572,0.585503436941003,3.7894676720491786e-2,3.7894676720491786e-2,5.8042131739132495e-2,52.79159067828464,52.79159067828464,52.81173813330329
