Complexity,Loss,Equation
1,8164.348,"340.27826"
3,4758.9033,"x5 * 3.9490592"
5,3882.8865,"(x0 - x5) / -0.17466861"
7,3044.5842,"(-1875.2307 / (x5 / x0)) + 919.75653"
9,3012.227,"(-1877.3179 / (x5 / x0)) + (893.93024 + x17)"
11,2791.2751,"((-2317.7812 / (x5 / x0)) + (4610.9663 / x3)) + 872.0671"
13,2115.7637,"(((325832.78 / x3) + (-82932.555 / (x5 / x0))) / x0) + 815.70026"
15,2081.797,"(((72308.63 / (x5 / x0)) + (-312919.03 / x3)) / (5.058929 - x0)) + 798.8287"
16,2028.6943,"(((-325841.0 / x0) + (82932.164 / (x5 / x3))) / (sin(x19) - x3)) + 815.75433"
17,2006.0243,"(((-325841.0 / x3) + (82932.164 / (x5 / x0))) / (sin(sqrtabs(x22)) - x0)) + 815.684"
18,1895.6387,"(((-325841.0 / x0) + (82932.164 / (x5 / x3))) / (sin(x12 + -286.2814) - x3)) + 815.75433"
19,1876.5109,"(((82932.164 / (x5 / x3)) + (-325719.03 / x0)) / (sin(sqrtabs(x12) - x12) - x3)) + 815.75433"
22,1829.8942,"(((-325841.0 / x3) + (82932.164 / (x5 / x0))) / (sin(x22 / (815.75433 / (-325719.03 / 815.684))) - x0)) + 815.68353"
25,1772.9025,"(((-325841.0 / x0) + (82932.164 / (x5 / x3))) / (sin(sin((x22 / 815.684) / (1.1704695 / (-325841.0 / 815.75433)))) - x3)) + 815.75433"
26,1764.0967,"((((-325841.0 / x3) + (82932.164 / (x5 / x0))) / (sin((x22 / 815.684) / (1.1704695 / (-325841.0 / 815.75433))) - x0)) + 815.684) - 1.1704695"
28,1753.9944,"((((-325841.0 / x3) + (82932.164 / (x5 / x0))) / (sin((x22 / 815.684) / (1.1704695 / (-325841.0 / 815.75433))) - x0)) + 815.684) - (x4 / x0)"
30,1753.0182,"((((-325841.0 / x3) + (82932.164 / (x5 / x0))) / (sin((x22 / 815.684) / (1.1704695 / (-325841.0 / 815.75433))) - x0)) + 815.684) - ((x4 / 0.52783966) / x0)"
