id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((t0 * x3) * ((x3 - t1) - (Sqrt(Abs(Sqrt(Abs(((x4 - t2) * Exp(Sin((x1 - (t3 * ((x4 - t4) + t5)))))))))) * x3))) + ((x3 - t6) - (t7 * (Log((Abs((t8 / (x3 - t9))) ^ (x2 / t10))) + Exp((x3 * t11)))))),0.2484884415642788;1.1836585553005714;0.8597247194769521;-0.7147744177628754;0.9175837453288552;-1.0817729910227127;0.15810577495816328;-0.20883855391995404;-0.3822258282831955;-1.2666956702950651;-1.080009936843567;-0.8918254197609083,49,7.397417267575444e-2,9.96285121376705e-2,0.944557639171251,0.8674206355420699
