id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Abs((((t0 - x4) - Exp(x3)) + Sqrt(Abs((Sqrt(Abs(((((Abs(x4) ^ (Abs(x3) ^ t1)) * (x4 + Exp((Abs(x2) ^ x0)))) + t2) * (Sqrt(Abs((Exp(Sqrt(Abs(Exp(Sin(x4))))) + (Abs(x3) ^ t3)))) - x3)))) - (x2 / x4)))))) ^ Sqrt(Abs(((Abs(t4) ^ x4) - (x2 * t5))))),1.1047145028111622;-0.32304140834532663;-0.1819370260680729;0.6025340230649259;-0.15488237123131704;-3.0971093849331596e-2,49,0.1289213619640909,0.20173791981533076,0.9033756727516657,0.731539851170091
