id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Log((Abs(t0) ^ ((x1 + x3) + t1))) * (x3 - x2)) + ((((x3 - (Exp(t2) - (Abs(Exp(Exp(((t3 + x1) - t4)))) ^ ((((Abs((t5 - t6)) ^ x2) - x3) * t7) - x4)))) - t8) / t9) + (Exp((Abs(Sin(Exp(x1))) ^ t10)) - x3))),0.91414311780069;1.2469685875592003;-0.49507383206209576;0.8143082282968235;-1.1924158908852551;-0.5213309509850026;0.5939403563997661;-0.46105375375314467;0.7555387432762194;0.5289763226717222;0.10641548708113752,50,5.689587130468435e-2,9.867612616394611e-2,0.9573575301697931,0.8686880109590644
