Complexity,Loss,Equation
1,0.03447771,"0.5276512"
3,0.007091013,"powabs(x0, -0.15538204)"
5,0.001230717,"powabs(x0 * -0.17747447, -0.2669461)"
7,0.0012242056,"powabs((x0 * -0.15396741) + -0.27400026, -0.27755034)"
8,0.0011578687,"powabs(sin(x0 + 0.29280862), -1.044178) * 0.29652467"
9,0.0011202828,"powabs(sin(powabs(sin(x0 + 0.4739467), -0.41817218)), 7.0374923)"
15,0.0010987497,"sin(sin(powabs((sin(x0 + 0.39156097) + -1.053413) / 0.6394994, sin(x0 + 0.23957618))))"
18,0.001090482,"powabs(sin(powabs(sin(x0 + -0.9135496), sin(powabs(0.64056313, powabs(sin(sin(x0) + -0.43608436), -0.32190874))))), 1.5216444)"
19,0.0004008111,"powabs(powabs(0.8768839, powabs(powabs(0.02186002, powabs(0.7904616, powabs(x0, powabs(0.9704614, powabs(x1, 1.9760022))))), 0.970858)), powabs(-1.5655757, x1))"
21,0.0003031272,"powabs(powabs(0.8597123, powabs(powabs(0.022785904, powabs(0.75560087, powabs(x0, powabs(0.9657017, powabs(x1, 1.9636163))))), 0.85946)), powabs(-1.5653555, x1)) / 0.87796336"
23,0.00029283416,"powabs(powabs(0.8593483, powabs(powabs(0.023118803, powabs(0.7553028, powabs(x0 + 0.9656245, powabs(0.9657017, powabs(x1, 1.9636163))))), 0.87262845)), powabs(-1.5655757, x1)) / 0.87262845"
33,0.00027268915,"powabs(powabs(powabs(0.0896327, powabs(-0.899087, x1)), powabs(-0.030437494, powabs(-0.82221407, powabs(x0 + 0.4283373, 0.48988345) + -0.08935807))), powabs(0.42310575, powabs(powabs(powabs(0.4283373, powabs(x0, -1.1728077)), powabs(x1, x1 + 0.6193804)), 0.61783886)))"
36,0.0002723333,"powabs(powabs(powabs(0.0896327, powabs(-0.899087, x1)), powabs(-0.030437494, powabs(-0.82221407, powabs(x0 + 0.4283373, 0.48988345) + -0.08935807))), powabs(0.42310575, powabs(powabs(powabs(0.6193804, powabs(x0, -1.1728077)), powabs(x1, x1 + powabs(-0.90915877, 0.48988345))), sqrtabs(0.4283373))))"
37,0.0001301058,"powabs(powabs(powabs(powabs(-0.068159364, powabs(0.3724474, powabs(powabs(-0.9450282, x0), 0.09746919) / 0.8207112)), powabs(-0.8922563, x1)), powabs(0.052664615, powabs(-0.90530735, x0))), powabs(powabs(0.37264585, powabs(powabs(0.3820648, powabs(x0, -1.1349318)), powabs(x1, x1) + -1.5653555)), 0.8864818))"
39,0.00012848126,"powabs(powabs(powabs(powabs(0.07094824, powabs(0.3776602, powabs(powabs(-0.9261359, x0), 0.073225915) / 0.8322806)), powabs(-0.8916255, x1)), powabs(0.0633555, powabs(-0.916739, x0 + 1.1801686))), powabs(0.41129187, powabs(powabs(powabs(0.42947423, powabs(x0, -1.2221961)), powabs(x1, x1 + 1.1573615)), 0.34977564)))"
41,0.00012801382,"powabs(powabs(powabs(powabs(0.0702425, powabs(0.377551, powabs(powabs(-0.9237913, x0 + -0.8980474), 0.07205228) / 0.8318949)), powabs(-0.8902938, x1)), powabs(0.07630856, powabs(-0.90915877, x0 + -0.8459626))), powabs(0.41134134, powabs(powabs(powabs(0.40343046, powabs(x0, -1.1741725)), powabs(x1, x1 + 0.9077789)), 0.3577658)))"
43,0.00012762491,"powabs(powabs(powabs(powabs(0.0702425, powabs(0.377551, powabs(powabs(-0.9237913, x0 + -0.8980474), 0.07205228) / 0.8318949)), powabs(-0.8902938, x1)), powabs(0.07630856, powabs(-0.90915877, x0 + -0.8459626))), powabs(0.41134134, powabs(powabs(powabs(0.40343046, powabs(x0 + -0.92862016, -1.1741725)), powabs(x1, x1 + 0.9077789)), 0.3577658)))"
44,0.000119787706,"powabs(powabs(powabs(powabs(0.07844626, powabs(0.3803052, powabs(powabs(-0.9286121, x0), 0.07517421) / 0.8333323)), powabs(-0.8980474, x1)), powabs(0.08297775, powabs(-0.9179923, sin(x1) + (0.9935827 + x0)))), powabs(0.3952749, powabs(powabs(powabs(0.3967594, powabs(x0, -1.1238652)), powabs(x1, x1 + powabs(-0.9207628, x1))), 0.39366838)))"
46,0.00011978214,"powabs(powabs(powabs(powabs(0.07844626, powabs(0.3803052, powabs(powabs(-0.9286121, x0), 0.07517421) / 0.8333323)), powabs(-0.8980474, x1)), powabs(0.08297775, powabs(-0.9179923, sin(x1) + (powabs(-0.8519376, 0.07727683) + x0)))), powabs(0.3952749, powabs(powabs(powabs(0.3967594, powabs(x0, -1.1238652)), powabs(x1, x1 + powabs(-0.9207628, x1))), 0.39366838)))"
47,8.891988e-5,"powabs(powabs(powabs(powabs(0.07844626, powabs(0.3803052, powabs(powabs(-0.9286121, x0), 0.07517421) / 0.8333323)), powabs(-0.8980474, x1)), powabs(0.07844626, powabs(-0.9179923, sin(powabs(0.07844626, 0.40343046 + sin(x1))) + (0.641359 + x0)))), powabs(0.40343046, powabs(powabs(powabs(0.40343046, powabs(x0, -1.1741725)), powabs(x1, x1 + 0.9077789)), 0.3803052)))"
