Complexity,Loss,Equation
1,8164.348,"340.27826"
3,4758.904,"x5 / 0.25321046"
5,4351.0503,"773.1562 - (36912.363 / x5)"
7,4333.2505,"x9 + ((x5 + -27.439157) / 0.17361668)"
8,4319.9766,"(sin(x14) + (x5 + -27.439157)) / 0.17361668"
9,4080.052,"x9 + (((x5 + x9) + -33.01938) / 0.16512895)"
11,2820.629,"(((x5 + -89.1104) / 0.070950665) + (19037.877 / x3)) - 388.37857"
13,2640.203,"(7928.089 / (x3 + -8.902283)) + (((x5 + -73.115746) / 0.067610726) - 360.85928)"
18,2563.0571,"((19037.889 / x3) + ((sin((x5 / 0.17464729) + x3) + (x5 + -89.04273)) / 0.07125828)) - 388.4013"
20,2554.7866,"(19037.877 / x3) + (((sin((x5 / 0.17464729) + (x3 + 0.07125828)) + (x5 + -89.11399)) / 0.07125828) - 388.4013)"
21,2489.292,"(19037.877 / x3) + (((sin((x5 / 0.17464729) + x3) + ((sin(x5) + x5) + -89.04273)) / 0.07125828) - 388.4013)"
23,2482.1458,"(19037.877 / x3) + (((sin((x5 / 0.17464729) + (x3 + 0.07125828)) + ((sin(x5) + x5) + -89.11399)) / 0.07125828) - 388.4013)"
24,2413.776,"(19037.877 / x3) + (((sin((x5 / 0.17464729) + x3) + ((sin(x5 + sin(x5)) + x5) + -89.11399)) / 0.07125828) - 388.4013)"
26,2407.846,"(19037.877 / x3) + (((sin((x5 / 0.17464729) + (x3 + 0.07125828)) + ((sin(x5 + sin(x5)) + x5) + -89.11399)) / 0.07125828) - 388.4013)"
28,2400.5916,"(19037.877 / x3) + (((sin(((x5 / 0.17464729) + (x3 + 0.07125828)) + 0.17361668) + ((sin(x5 + sin(x5)) + x5) + -89.11399)) / 0.07125828) - 388.4013)"
31,2381.3767,"(sin(340.2757) + (19033.486 / x3)) + ((((x5 + sin((x5 / 0.17464729) + x3)) + (sin((x5 + x5) + x5) + (sin(x5) + -89.11399))) / 0.07125828) - 388.4013)"
32,2356.816,"(sin(-89.11399) + (19037.947 / x3)) + ((((x5 + sin((x5 / 0.17464729) + x3)) + (sin((sin(x5) + x5) + x5) + (sin(x5) + -89.11399))) / 0.07125828) - 388.4013)"
34,2338.9644,"(sin(340.2757) + (19037.877 / x3)) + ((((x5 + sin((x5 / 0.17464729) + x3)) + (sin((x5 + x5) + x5) + (sin(x5 + sin(x5)) + -89.11399))) / 0.07125828) - 388.4013)"
45,2177.9893,"((((x8 + x5) + (x5 + -255.56029)) + ((x9 * (((x5 + x5) + (x5 + 8.142817)) + -10.538754)) * 1.2755445)) + ((((x5 + (x5 + x5)) * -0.17316632) * (((x8 + 9.371543) * (x9 * 0.053695895)) - 22.139357)) - (x8 * 7.6170354))) + x8"
