-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,23022,4,772.63586,774.10565,772.63586,802.3295,21.405012,8.288634,774.10565,0.5938505,0.5158714,0.41984338,0.4566372,11,"(sin((0.054471612 + sin((-1.9177114 * X1)))) - (-0.025589734 * X9)) NeoGP.GaussianLikelihood{Float32} Float32[0.77061695]"
2,40340,5,721.7563,715.6299,721.7563,742.70123,14.334076,6.610876,715.6299,0.5098236,0.4940736,0.5019326,0.47959667,8,"(sin((-1.998852 * X2)) - (0.033208027 * X8)) NeoGP.GaussianLikelihood{Float32} Float32[0.71401924]"
3,60351,6,721.7563,715.6299,721.7563,742.70123,14.334076,6.610876,715.6299,0.5098236,0.4940736,0.5019326,0.47959667,8,"(sin((-1.998852 * X2)) - (0.033208027 * X8)) NeoGP.GaussianLikelihood{Float32} Float32[0.71401924]"
4,80631,7,689.49097,684.61383,689.49097,712.6628,14.334076,8.837692,684.61383,0.46281037,0.49642682,0.54786175,0.47711802,8,"(sin((-1.9892035 * X2)) - (-0.21908148 * X5)) NeoGP.GaussianLikelihood{Float32} Float32[0.6803018]"
5,99466,9,689.49097,684.61383,689.49097,712.6628,14.334076,8.837692,684.61383,0.46281037,0.49642682,0.54786175,0.47711802,8,"(sin((-1.9892035 * X2)) - (-0.21908148 * X5)) NeoGP.GaussianLikelihood{Float32} Float32[0.6803018]"
6,121600,8,650.11176,672.5716,650.11176,699.08307,35.155594,13.815747,672.5716,0.4112654,0.4314067,0.5982181,0.54560316,16,"((sin((-2.1003342 * X2)) + (0.0812393 * X1)) - ((-0.4374501 * X4) - (-0.28489196 * X3))) NeoGP.GaussianLikelihood{Float32} Float32[0.64129984]"
7,144377,9,555.57806,646.10815,555.57806,3.4028235e38,87.08889,3.4028235e38,646.10815,0.3097543,0.31202355,0.6973884,0.67134833,33,"(((((-0.001785268 * X8) - sqrt(abs(0.036270685))) - (sin((-0.13856035 * X4)) - sin((-1.8425236 * X2)))) / (abs(-1.0083888) ^ (((-363.02722 * X1) * exp((-1.581687 * X1))) - (-3.256285 * X6)))) + 0.5690422) NeoGP.GaussianLikelihood{Float32} Float32[0.5565557]"
8,167457,11,555.57806,646.10815,555.57806,3.4028235e38,87.08889,3.4028235e38,646.10815,0.3097543,0.31202355,0.6973884,0.67134833,33,"(((((-0.001785268 * X8) - sqrt(abs(0.036270685))) - (sin((-0.13856035 * X4)) - sin((-1.8425236 * X2)))) / (abs(-1.0083888) ^ (((-363.02722 * X1) * exp((-1.581687 * X1))) - (-3.256285 * X6)))) + 0.5690422) NeoGP.GaussianLikelihood{Float32} Float32[0.5565557]"
9,190078,10,624.34875,631.56024,624.34875,655.2255,21.405012,9.471711,631.56024,0.3806912,0.3255997,0.6280873,0.6570487,11,"sin(((-1.5177506 * X2) - (-0.28677937 + sin((0.7814689 * X1))))) NeoGP.GaussianLikelihood{Float32} Float32[0.6170017]"
10,215900,9,548.4672,595.234,548.4672,627.94763,50.536167,28.944244,595.234,0.30321965,0.26959756,0.7037724,0.7160353,23,"((sin((((-1.2899809 * X1) - log(abs(sqrt(abs(log(abs(-0.9999988))))))) - ((0.067704126 * X4) - (-1.4298917 * X2)))) - (0.40454862 * X1)) - -0.06940418) NeoGP.GaussianLikelihood{Float32} Float32[0.5506538]"
