gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,size_median,size_p5,size_p10,size_p90,size_p95
29,2.5496976e-5,1.986285e-5,2.1835434e-5,3.3318916e-5,3.3318916e-5,2.8581e-5,2.2574523e-5,2.3422777e-5,3.8464892e-5,3.8464892e-5,-2127.525,-2838.129,-2589.3367,-1140.9829,-1140.9829,-1603.303,-2287.6436,-2153.2837,-701.2791,-701.2791,94,77,86,97,97
30,2.5316422e-5,1.8915733e-5,1.948896e-5,3.330569e-5,3.330569e-5,3.1967527e-5,2.1327032e-5,2.3484048e-5,0.00049230474,0.00049230474,-2150.2974,-2957.5842,-2885.286,-1142.6509,-1142.6509,-1726.4661,-2683.4146,-2295.4387,-838.32043,-838.32043,90,75,75,98,98
31,2.410394e-5,1.8915733e-5,1.9483594e-5,3.0567273e-5,3.0567273e-5,3.0949e-5,2.1302418e-5,2.347568e-5,0.00049230474,0.00049230474,-2303.2217,-2957.5842,-2885.9626,-1488.0339,-1488.0339,-2016.257,-2683.4146,-2382.6785,-926.2318,-926.2318,90,75,75,99,99
32,2.2107039e-5,1.8881638e-5,1.9483594e-5,2.935421e-5,2.935421e-5,2.733423e-5,2.1302418e-5,2.3443634e-5,0.0005053937,0.0005053937,-2555.0806,-2961.8843,-2885.9626,-1641.031,-1641.031,-2034.0791,-2653.147,-2291.2412,-567.3517,-567.3517,97,75,77,100,100
33,2.2076736e-5,1.8881638e-5,1.9483594e-5,2.935421e-5,2.935421e-5,2.8010405e-5,2.1302418e-5,2.3443634e-5,0.0005053937,0.0005053937,-2558.9023,-2961.8843,-2885.9626,-1641.031,-1641.031,-2040.478,-2653.147,-2348.0845,-732.52844,-732.52844,96,72,75,100,100
34,2.1892673e-5,1.8881638e-5,1.925016e-5,2.935421e-5,2.935421e-5,2.8010405e-5,2.0379097e-5,2.308906e-5,0.0005053937,0.0005053937,-2582.1174,-2961.8843,-2915.4045,-1641.031,-1641.031,-2040.478,-2653.147,-2357.1318,-780.01306,-780.01306,96,75,87,100,100
35,2.1892673e-5,1.8881638e-5,1.925016e-5,2.9354054e-5,2.9354054e-5,2.8010405e-5,2.0379097e-5,2.3082297e-5,0.0005005594,0.0005005594,-2582.1174,-2961.8843,-2915.4045,-1641.0508,-1641.0508,-2040.478,-2653.147,-2357.1318,-717.2658,-717.2658,96,75,81,100,100
36,2.1892673e-5,1.8744331e-5,1.8881638e-5,2.9353481e-5,2.9353481e-5,2.7684877e-5,2.1558117e-5,2.3082297e-5,0.00048777793,0.00048777793,-2582.1174,-2979.202,-2961.8843,-1641.123,-1641.123,-2040.478,-2653.147,-2419.1155,-906.692,-906.692,96,75,87,100,100
37,2.1892673e-5,1.8744331e-5,1.8881638e-5,2.8518121e-5,2.8518121e-5,2.7468415e-5,2.1090207e-5,2.1558117e-5,2.9508963e-5,2.9508963e-5,-2582.1174,-2979.202,-2961.8843,-1746.4829,-1746.4829,-2040.478,-2653.147,-2419.1155,-1232.2965,-1232.2965,94,75,87,100,100
38,2.1892673e-5,1.8744331e-5,1.8881638e-5,2.851811e-5,2.851811e-5,2.7468415e-5,2.1090207e-5,2.1558117e-5,3.0721647e-5,3.0721647e-5,-2582.1174,-2979.202,-2961.8843,-1746.4844,-1746.4844,-2040.478,-2653.147,-2419.1155,-737.4889,-737.4889,94,75,87,100,100
39,2.1892673e-5,1.8744331e-5,1.8881638e-5,2.8514696e-5,2.8514696e-5,2.7494842e-5,1.879864e-5,2.1558117e-5,3.0721647e-5,3.0721647e-5,-2582.1174,-2979.202,-2961.8843,-1746.915,-1746.915,-2040.478,-2653.147,-2419.1155,-737.4889,-737.4889,96,75,84,100,100
40,2.1441658e-5,1.8744331e-5,1.8881638e-5,2.821942e-5,2.821942e-5,2.74844e-5,2.1558117e-5,2.2708959e-5,3.0721647e-5,3.0721647e-5,-2639.0017,-2979.202,-2961.8843,-1784.1567,-1784.1567,-2123.6812,-2653.147,-2419.1155,-737.4889,-737.4889,96,75,83,100,100
41,2.1441574e-5,1.8744331e-5,1.8861123e-5,2.821942e-5,2.821942e-5,2.7056773e-5,2.1558117e-5,2.2486194e-5,3.0721647e-5,3.0721647e-5,-2639.0122,-2979.202,-2964.4717,-1784.1567,-1784.1567,-2123.6812,-2618.5117,-2419.1155,-737.4889,-737.4889,92,75,87,100,100
42,2.1416108e-5,1.8744331e-5,1.8861123e-5,2.821942e-5,2.821942e-5,2.4716725e-5,1.797923e-5,2.1558117e-5,3.0116265e-5,3.0116265e-5,-2642.224,-2979.202,-2964.4717,-1784.1567,-1784.1567,-2266.8464,-2618.5117,-2419.1155,-1275.7959,-1275.7959,97,75,87,100,100
43,2.1293947e-5,1.8496183e-5,1.8744331e-5,2.7677928e-5,2.7677928e-5,2.4716725e-5,1.797923e-5,2.1558117e-5,3.5604255e-5,3.5604255e-5,-2657.6318,-3010.4998,-2979.202,-1852.4521,-1852.4521,-2018.8368,-2647.095,-2419.1155,-848.62537,-848.62537,97,84,89,100,100
44,2.1293947e-5,1.8148252e-5,1.848665e-5,2.7677912e-5,2.7677912e-5,2.4716725e-5,1.697568e-5,2.155757e-5,3.560533e-5,3.560533e-5,-2657.6318,-3054.3826,-3011.7021,-1852.4543,-1852.4543,-2018.8368,-2646.1626,-2443.8135,-848.62537,-848.62537,97,84,91,100,100
45,2.1293947e-5,1.8148252e-5,1.8265646e-5,2.7677912e-5,2.7677912e-5,2.463331e-5,1.697568e-5,1.935625e-5,3.560533e-5,3.560533e-5,-2657.6318,-3054.3826,-3039.5762,-1852.4543,-1852.4543,-2027.3953,-2750.31,-2443.8135,-848.62537,-848.62537,97,84,88,100,100
46,2.1179145e-5,1.8129986e-5,1.8265646e-5,2.7677912e-5,2.7677912e-5,2.4477094e-5,1.7570574e-5,1.935625e-5,3.560533e-5,3.560533e-5,-2672.1113,-3056.6863,-3039.5762,-1852.4543,-1852.4543,-1996.9097,-2750.31,-2397.3477,-848.62537,-848.62537,97,88,91,100,100
47,2.1003876e-5,1.8129986e-5,1.8265608e-5,2.7647871e-5,2.7647871e-5,2.5355568e-5,1.7570574e-5,1.9354968e-5,0.0007252163,0.0007252163,-2694.217,-3056.6863,-3039.581,-1856.2432,-1856.2432,-1956.9374,-2750.6504,-2397.3477,-937.986,-937.986,99,90,97,100,100
48,2.1003876e-5,1.8129986e-5,1.8265608e-5,2.7153277e-5,2.7153277e-5,2.535439e-5,1.7570574e-5,1.9354968e-5,0.0007252163,0.0007252163,-2694.217,-3056.6863,-3039.581,-1918.6238,-1918.6238,-2057.486,-2750.6504,-2397.3477,-937.986,-937.986,100,90,97,100,100
49,2.099371e-5,1.80654e-5,1.8129986e-5,2.7153277e-5,2.7153277e-5,2.535557e-5,1.7570574e-5,1.9181163e-5,0.0007252163,0.0007252163,-2695.4993,-3064.8323,-3056.6863,-1918.6238,-1918.6238,-2136.662,-2782.6213,-2397.3477,-937.986,-937.986,100,87,97,100,100
50,2.056687e-5,1.7798957e-5,1.8129986e-5,2.7153277e-5,2.7153277e-5,2.536844e-5,1.7570574e-5,2.1555457e-5,0.0007252163,0.0007252163,-2749.3345,-3098.4373,-3056.6863,-1918.6238,-1918.6238,-2216.7983,-2717.3433,-2397.3477,-937.986,-937.986,98,88,94,100,100
51,2.0566826e-5,1.7798915e-5,1.8112665e-5,2.7153277e-5,2.7153277e-5,2.535439e-5,1.7208211e-5,1.7570574e-5,0.0007252163,0.0007252163,-2749.34,-3098.4426,-3058.8708,-1918.6238,-1918.6238,-2191.7812,-2733.0933,-2428.4255,-937.986,-937.986,98,88,94,100,100
52,1.9866238e-5,1.7798891e-5,1.8112665e-5,2.7153277e-5,2.7153277e-5,2.5360841e-5,1.7208211e-5,1.7570574e-5,4.430858e-5,4.430858e-5,-2837.7014,-3098.4458,-3058.8708,-1918.6238,-1918.6238,-2149.8857,-2719.261,-2428.4255,-988.98376,-988.98376,98,90,94,100,100
53,1.9644722e-5,1.7423154e-5,1.8112665e-5,2.7153277e-5,2.7153277e-5,2.535439e-5,1.7208211e-5,1.7570574e-5,4.430858e-5,4.430858e-5,-2865.6404,-3145.8357,-3058.8708,-1918.6238,-1918.6238,-2182.1396,-2840.0076,-2428.4255,-988.98376,-988.98376,98,90,94,100,100
54,1.9644722e-5,1.7423154e-5,1.8112665e-5,2.7153277e-5,2.7153277e-5,2.535439e-5,1.7208211e-5,1.7570574e-5,4.430858e-5,4.430858e-5,-2865.6404,-3145.8357,-3058.8708,-1918.6238,-1918.6238,-2182.1396,-2840.0076,-2428.4255,-988.98376,-988.98376,98,90,94,100,100
55,1.9621279e-5,1.5994434e-5,1.8112665e-5,2.7153277e-5,2.7153277e-5,2.5279182e-5,1.7208211e-5,1.7570574e-5,3.6481582e-5,3.6481582e-5,-2868.597,-3326.0327,-3058.8708,-1918.6238,-1918.6238,-2182.1396,-3034.629,-2428.4255,-988.98376,-988.98376,98,82,87,100,100
56,1.9621279e-5,1.5994434e-5,1.7678894e-5,2.7153277e-5,2.7153277e-5,2.5279182e-5,1.7570574e-5,1.772046e-5,3.6481582e-5,3.6481582e-5,-2868.597,-3326.0327,-3113.58,-1918.6238,-1918.6238,-2082.4307,-3034.629,-2557.1619,-988.98376,-988.98376,99,82,87,100,100
57,1.9553934e-5,1.5994434e-5,1.7678894e-5,2.7153277e-5,2.7153277e-5,2.5279182e-5,1.7570574e-5,1.772046e-5,3.6481582e-5,3.6481582e-5,-2877.0908,-3326.0327,-3113.58,-1918.6238,-1918.6238,-2144.0388,-3034.629,-2557.1619,-988.98376,-988.98376,99,82,87,100,100
58,1.9553934e-5,1.5994434e-5,1.7678894e-5,2.7153277e-5,2.7153277e-5,2.5279182e-5,1.7570574e-5,1.772046e-5,3.6481582e-5,3.6481582e-5,-2877.0908,-3326.0327,-3113.58,-1918.6238,-1918.6238,-2110.1245,-3034.629,-2557.1619,-988.98376,-988.98376,99,82,87,100,100
59,1.9553934e-5,1.5994434e-5,1.7673101e-5,2.6415033e-5,2.6415033e-5,2.5279182e-5,1.7607756e-5,1.768558e-5,3.443254e-5,3.443254e-5,-2877.0908,-3326.0327,-3114.311,-2011.7349,-2011.7349,-2110.1245,-3034.629,-2554.545,-959.8922,-959.8922,97,82,87,100,100
60,1.9553934e-5,1.5994434e-5,1.7673101e-5,2.638207e-5,2.638207e-5,2.5279182e-5,1.5575324e-5,1.768558e-5,3.443254e-5,3.443254e-5,-2877.0908,-3326.0327,-3114.311,-2015.8923,-2015.8923,-2118.9846,-3034.629,-2554.545,-1386.8878,-1386.8878,98,78,87,100,100
61,1.9553934e-5,1.5994434e-5,1.7673101e-5,2.638207e-5,2.638207e-5,2.5278701e-5,1.5578009e-5,1.768558e-5,3.443254e-5,3.443254e-5,-2877.0908,-3326.0327,-3114.311,-2015.8923,-2015.8923,-2114.724,-3034.629,-2554.545,-1386.8878,-1386.8878,98,78,87,100,100
62,1.9553934e-5,1.5994434e-5,1.7673101e-5,2.6382064e-5,2.6382064e-5,2.527828e-5,1.5578009e-5,1.768558e-5,3.443254e-5,3.443254e-5,-2877.0908,-3326.0327,-3114.311,-2015.8931,-2015.8931,-2114.724,-3034.629,-2554.545,-1383.2979,-1383.2979,98,80,87,100,100
63,1.9553934e-5,1.5994434e-5,1.7672706e-5,2.6082787e-5,2.6082787e-5,2.5258234e-5,1.5854552e-5,1.7683717e-5,3.443254e-5,3.443254e-5,-2877.0908,-3326.0327,-3114.3606,-2053.6394,-2053.6394,-2136.8018,-3034.629,-2555.793,-1165.2119,-1165.2119,99,87,90,100,100
64,1.9468629e-5,1.5994434e-5,1.7672706e-5,2.5464293e-5,2.5464293e-5,2.3973147e-5,1.5854552e-5,1.7683717e-5,3.1603515e-5,3.1603515e-5,-2887.85,-3326.0327,-3114.3606,-2131.6472,-2131.6472,-2189.667,-3034.629,-2555.793,-1236.2817,-1236.2817,99,86,87,100,100
65,1.9468629e-5,1.5994434e-5,1.6993221e-5,2.5464293e-5,2.5464293e-5,2.3973147e-5,1.6539943e-5,1.8752851e-5,3.1603515e-5,3.1603515e-5,-2887.85,-3326.0327,-3200.0608,-2131.6472,-2131.6472,-2242.872,-3034.629,-2547.5906,-1236.2817,-1236.2817,98,86,87,100,100
66,1.9288378e-5,1.5983738e-5,1.6990305e-5,2.545819e-5,2.545819e-5,2.220891e-5,1.4809776e-5,1.6495924e-5,3.1603515e-5,3.1603515e-5,-2910.5842,-3327.3818,-3200.4285,-2132.4165,-2132.4165,-2246.0713,-3024.1775,-2469.9146,-1236.2817,-1236.2817,99,86,89,100,100
67,1.9200535e-5,1.5983738e-5,1.6989881e-5,2.545819e-5,2.545819e-5,2.256904e-5,1.4809776e-5,1.6480735e-5,3.1453226e-5,3.1453226e-5,-2921.6633,-3327.3818,-3200.4822,-2132.4165,-2132.4165,-2246.0713,-3024.1775,-2453.0085,-1326.7373,-1326.7373,99,89,90,100,100
68,1.9200535e-5,1.5983738e-5,1.698982e-5,2.5456382e-5,2.5456382e-5,2.256904e-5,1.4809753e-5,1.6475682e-5,3.1453226e-5,3.1453226e-5,-2921.6633,-3327.3818,-3200.4897,-2132.6448,-2132.6448,-2246.0713,-3024.1775,-2476.049,-1326.7373,-1326.7373,99,84,89,100,100
69,1.9200535e-5,1.5983738e-5,1.6989812e-5,2.5456382e-5,2.5456382e-5,2.256904e-5,1.4809753e-5,1.6474189e-5,3.1453226e-5,3.1453226e-5,-2921.6633,-3327.3818,-3200.4907,-2132.6448,-2132.6448,-2246.0713,-3024.1775,-2476.049,-1326.7373,-1326.7373,99,84,89,100,100
70,1.898778e-5,1.5983738e-5,1.6989794e-5,2.5452397e-5,2.5452397e-5,2.2302318e-5,1.565596e-5,1.647386e-5,2.8408895e-5,2.8408895e-5,-2948.4973,-3327.3818,-3200.4932,-2133.1475,-2133.1475,-2114.9426,-3024.1775,-2453.3293,3.4028235e38,3.4028235e38,96,89,94,100,100
71,1.898778e-5,1.5405918e-5,1.6989781e-5,2.543706e-5,2.543706e-5,2.2302318e-5,1.565596e-5,1.6473958e-5,2.8303442e-5,2.8303442e-5,-2948.4973,-3400.2593,-3200.4946,-2135.0815,-2135.0815,-2114.9426,-3087.7651,-2489.1223,3.4028235e38,3.4028235e38,96,89,90,100,100
72,1.898778e-5,1.5405918e-5,1.6989774e-5,2.5294543e-5,2.5294543e-5,2.2302318e-5,1.565596e-5,1.647421e-5,2.8694772e-5,2.8694772e-5,-2948.4973,-3400.2593,-3200.4956,-2153.057,-2153.057,-2114.9426,-3087.7651,-2489.1223,3.4028235e38,3.4028235e38,96,89,92,100,100
73,1.898778e-5,1.5405918e-5,1.6921998e-5,2.5294543e-5,2.5294543e-5,2.1956814e-5,1.565596e-5,1.6613641e-5,2.8694772e-5,2.8694772e-5,-2948.4973,-3400.2593,-3209.0437,-2153.057,-2153.057,-2388.8257,-3087.7651,-2723.6323,-1447.657,-1447.657,94,87,89,99,99
74,1.8637678e-5,1.5405918e-5,1.6677677e-5,2.5294543e-5,2.5294543e-5,2.1613814e-5,1.5977303e-5,1.6610365e-5,2.8694772e-5,2.8694772e-5,-2992.6536,-3400.2593,-3239.8586,-2153.057,-2153.057,-2114.9426,-3087.7651,-2895.9727,3.4028235e38,3.4028235e38,97,83,89,100,100
75,1.8637678e-5,1.5405918e-5,1.6677677e-5,2.5294543e-5,2.5294543e-5,2.1613814e-5,1.5977303e-5,1.6610365e-5,2.8694772e-5,2.8694772e-5,-2992.6536,-3400.2593,-3239.8586,-2153.057,-2153.057,-2114.9426,-3087.7651,-2895.9727,3.4028235e38,3.4028235e38,97,83,89,100,100
76,1.8500206e-5,1.5405918e-5,1.6677677e-5,2.5294543e-5,2.5294543e-5,2.1866726e-5,1.5977303e-5,1.6610365e-5,2.8694772e-5,2.8694772e-5,-3009.9922,-3400.2593,-3239.8586,-2153.057,-2153.057,-2101.0872,-3087.7651,-2895.9727,3.4028235e38,3.4028235e38,97,83,87,100,100
77,1.8500206e-5,1.5405907e-5,1.6677677e-5,2.5293115e-5,2.5293115e-5,2.1706655e-5,1.5977303e-5,1.6597787e-5,2.8696742e-5,2.8696742e-5,-3009.9922,-3400.2607,-3239.8586,-2153.2368,-2153.2368,-2126.9272,-3056.049,-2902.474,3.4028235e38,3.4028235e38,98,83,94,100,100
78,1.8500206e-5,1.5405907e-5,1.6677677e-5,2.4229348e-5,2.4229348e-5,2.1706655e-5,1.5977303e-5,1.6606145e-5,2.6709822e-5,2.6709822e-5,-3009.9922,-3400.2607,-3239.8586,-2287.4043,-2287.4043,-2274.5767,-3056.049,-2900.1062,3.4028235e38,3.4028235e38,98,83,92,100,100
79,1.8500206e-5,1.5405907e-5,1.6677677e-5,2.4229348e-5,2.4229348e-5,2.1762093e-5,1.5977303e-5,1.6606145e-5,2.6709822e-5,2.6709822e-5,-3009.9922,-3400.2607,-3239.8586,-2287.4043,-2287.4043,-2268.252,-3056.049,-2900.1062,3.4028235e38,3.4028235e38,97,83,92,100,100
80,1.8500206e-5,1.5405907e-5,1.6677677e-5,2.4229348e-5,2.4229348e-5,2.1865171e-5,1.5977303e-5,1.6606145e-5,2.6709822e-5,2.6709822e-5,-3009.9922,-3400.2607,-3239.8586,-2287.4043,-2287.4043,-2316.8755,-3056.049,-2900.1062,-1146.6399,-1146.6399,98,83,93,100,100
81,1.849113e-5,1.5405907e-5,1.6677677e-5,2.4229348e-5,2.4229348e-5,2.1865286e-5,1.5977303e-5,1.6606145e-5,2.6709822e-5,2.6709822e-5,-3011.137,-3400.2607,-3239.8586,-2287.4043,-2287.4043,-2333.689,-3056.049,-2900.1062,-1146.6399,-1146.6399,98,83,93,100,100
82,1.7724555e-5,1.5405907e-5,1.6385588e-5,2.4229348e-5,2.4229348e-5,1.8633658e-5,1.5331121e-5,1.6606145e-5,2.6709822e-5,2.6709822e-5,-3107.8213,-3400.2607,-3276.6985,-2287.4043,-2287.4043,-2333.689,-3056.049,-2900.1062,3.4028235e38,3.4028235e38,98,83,95,100,100
83,1.7724555e-5,1.5405907e-5,1.6385588e-5,2.4229348e-5,2.4229348e-5,1.8633658e-5,1.5331121e-5,1.6606145e-5,2.6709822e-5,2.6709822e-5,-3107.8213,-3400.2607,-3276.6985,-2287.4043,-2287.4043,-2333.689,-3056.049,-2900.1062,3.4028235e38,3.4028235e38,98,83,95,100,100
