id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Sin(Log(Exp(Sin(Sin(((t0 - x1) * Exp(Sin((x7 / (Sqrt(Abs(Exp((Abs((Log(Exp(Sqrt(Abs(Exp(Log(Exp(((x0 / (Abs(((t1 / t2) / ((x9 + x9) + Sqrt(Abs(x5))))) ^ t3)) - t4)))))))) - (t5 - t6))) ^ Sqrt(Abs(Sqrt(Abs((t7 + x7))))))))) * x7)))))))))),-3.5170916587475105;0.6042636699061115;0.25447196630843094;-9.2637631055946e-3;0.7315592753113999;1.1622045047344345;-0.9524263346488756;-0.4184962255557586,49,0.3660233801321333,0.41689507775925694,0.6209691546545437,0.6085740523616094
