-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=100
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,11023,17683.865,17707.123,14.334076,8.923128,4629.0103,3553.1223,0.43302143,0.4856419,17683.865,10288.933,5.946,Inf,8,"(((0.044066947 * X6) * X6) + sin(X7)) [likelihood params: Float32[68.03688]]"
2,20274,17581.209,17640.863,32.95837,26.696283,4335.6587,3789.267,0.46895218,0.45145702,17581.209,10327.059,5.918,Inf,15,"((log(abs(((X4 * X14) - (X6 * 53.031437)))) / (log(abs(0.09767464)) + 2.372367)) / 0.3723066) [likelihood params: Float32[65.84574]]"
3,30322,17581.207,17641.92,32.95837,27.753473,4335.6533,3788.3757,0.4689529,0.45158607,17581.207,10326.867,6.41,Inf,15,"((log(abs(((X4 * X14) - (X6 * 53.03131)))) / (log(abs(0.09767463)) + 2.372367)) / 0.3723061) [likelihood params: Float32[65.84567]]"
4,40229,17577.906,17617.443,26.366695,13.170727,4326.536,3352.7517,0.47006953,0.51464796,17577.906,10232.832,6.78,Inf,12,"sqrt(abs(((((499683.3 * X6) - (4.529682e7 - X13)) / X15) + 133194.72))) [likelihood params: Float32[65.77645]]"
5,50135,17569.867,17618.113,23.350922,24.894585,4304.413,3334.2197,0.47277933,0.5173307,17569.867,10227.757,6.614,Inf,12,"((((525693.0 - X13) + X6) - sqrt(abs(-2.7636053e11))) - (X6 * -4.947244)) [likelihood params: Float32[65.60807]]"
6,60985,17411.379,17443.98,20.794415,11.806509,3890.5989,3124.8042,0.5234648,0.5476462,17411.379,10160.209,7.51,Inf,10,"sqrt(abs((((15792.405 - X11) * X1) + (X3 * -5241.353)))) [likelihood params: Float32[62.374672]]"
7,72345,17366.879,17396.648,16.125835,13.643705,3781.7373,2880.1394,0.5367986,0.58306444,17366.879,10095.045,8.522,Inf,9,"(((24.05842 * X10) + -258.92038) - (X6 * -6.2364364)) [likelihood params: Float32[61.49585]]"
8,83977,17063.238,17104.102,25.296831,15.565553,3115.9531,2659.724,0.61834633,0.61497223,17063.238,10000.351,8.444,Inf,13,"(-752.1819 + ((-0.17155191 * ((X4 * X14) - (X6 * 74.41019))) + 696.828)) [likelihood params: Float32[55.820713]]"
9,96055,17063.238,17104.102,25.296831,15.565553,3115.9531,2659.724,0.61834633,0.61497223,17063.238,10000.351,9.74,Inf,13,"(-752.1819 + ((-0.17155191 * ((X4 * X14) - (X6 * 74.41019))) + 696.828)) [likelihood params: Float32[55.820713]]"
10,108062,17060.25,17221.379,71.93686,89.19178,3110.021,2478.6353,0.6190729,0.6411871,17060.25,9945.8545,9.998,Inf,30,"((X17 - ((X3 * 12.366367) + 3.4218128e6)) - ((((((-8342.521 * X6) - (sin(5.9377028e7) - X13)) / X15) + (-1.3728503e7 + (-5.2172993e10 / 5.230579e9))) * 0.24925637) + (X3 * -0.0768967))) [likelihood params: Float32[55.767517]]"
11,120041,16940.283,16991.322,33.08047,17.95937,2880.9468,2133.142,0.64713085,0.69120145,16940.283,9821.906,11.088,Inf,17,"sqrt(abs((((((26859.303 - 104196.46) - (X6 * -1598.8434)) - -75525.88) * sqrt(abs(-43.578583))) + (X3 * -7853.4595)))) [likelihood params: Float32[53.674454]]"
12,132699,16862.795,16987.816,92.1034,32.91851,2742.0388,2002.6992,0.66414475,0.7100847,16862.795,9766.5,11.574,Inf,40,"sqrt(abs((((161.17361 - ((((((129027.41 - (((X3 - X6) * sqrt(abs(-1.5258858e6))) + -190635.3)) + X6) - 311729.72) - (X6 * -525.3636)) - 501.46277) + (-8277.756 + (-841.3225 * X25)))) * sqrt(abs((0.21697097 * (X24 / -0.47978204))))) + (X3 * 193.94604)))) [likelihood params: Float32[52.36452]]"
13,145880,16841.244,16961.953,92.1034,28.60566,2704.6064,1989.2794,0.66872966,0.7120274,16841.244,9758.491,12.564,Inf,40,"sqrt(abs((((-96.51795 - ((((((129284.086 - (((X3 - X6) * sqrt(abs(-419984.38))) + -190892.47)) + X6) - 311473.0) - (X6 * -596.1775)) - 245.2258) + (-8021.549 + (-606.00525 * X25)))) * sqrt(abs((0.30331936 * (X24 / -0.34026632))))) + (X3 * 2716.4036)))) [likelihood params: Float32[52.0058]]"
14,159448,16841.232,16950.332,92.1034,16.996048,2704.5867,1988.6282,0.66873205,0.7121216,16841.232,9758.266,14.224,Inf,40,"sqrt(abs((((-96.47988 - ((((((129284.04 - (((X3 - X6) * sqrt(abs(-418764.7))) + -190892.44)) + X6) - 311473.03) - (X6 * -596.1304)) - 245.2666) + (-8021.59 + (-604.0229 * X25)))) * sqrt(abs((0.3030561 * (X24 / -0.3405616))))) + (X3 * 2717.0298)))) [likelihood params: Float32[52.005665]]"
15,172491,16841.232,16950.332,92.1034,16.996048,2704.5867,1988.6282,0.66873205,0.7121216,16841.232,9758.266,14.998,6.805647e35,40,"sqrt(abs((((-96.47988 - ((((((129284.04 - (((X3 - X6) * sqrt(abs(-418764.7))) + -190892.44)) + X6) - 311473.03) - (X6 * -596.1304)) - 245.2666) + (-8021.59 + (-604.0229 * X25)))) * sqrt(abs((0.3030561 * (X24 / -0.3405616))))) + (X3 * 2717.0298)))) [likelihood params: Float32[52.005665]]"
