-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,23128,7,-444.16238,-401.25626,-444.16238,-429.99902,6.931472,7.2319107,-401.25626,0.0012307168,0.0014637513,0.964304,0.85230696,5,"(abs((0.17747441 * X1)) ^ -0.26693976) NeoGP.GaussianLikelihood{Float32} Float32[0.035081577]"
2,43768,13,-444.16238,-401.25626,-444.16238,-429.99902,6.931472,7.2319107,-401.25626,0.0012307168,0.0014637513,0.964304,0.85230696,5,"(abs((0.17747441 * X1)) ^ -0.26693976) NeoGP.GaussianLikelihood{Float32} Float32[0.035081577]"
3,65561,9,-480.81042,-406.54315,-480.81042,-431.88284,29.188652,19.738935,-406.54315,0.0008948651,0.0011297073,0.9740451,0.88601214,15,"((abs((-0.020504149 * X1)) ^ (-0.028998299 + (-0.026401963 * X2))) - (0.43752053 - (0.00011656891 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[0.02991429]"
4,89608,9,-480.81042,-406.54315,-480.81042,-431.88284,29.188652,19.738935,-406.54315,0.0008948651,0.0011297073,0.9740451,0.88601214,15,"((abs((-0.020504149 * X1)) ^ (-0.028998299 + (-0.026401963 * X2))) - (0.43752053 - (0.00011656891 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[0.02991429]"
5,114380,10,-480.81042,-406.54315,-480.81042,-431.88284,29.188652,19.738935,-406.54315,0.0008948651,0.0011297073,0.9740451,0.88601214,15,"((abs((-0.020504149 * X1)) ^ (-0.028998299 + (-0.026401963 * X2))) - (0.43752053 - (0.00011656891 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[0.02991429]"
6,141540,13,-474.76898,-408.96698,-474.76898,-420.87927,23.350922,30.53878,-408.96698,0.00094313297,0.022324715,0.97264516,-1.2525713,12,"(((-0.11619129 * X2) * sin((9.820614 + (-0.42725572 * X1)))) - -0.6101269) NeoGP.GaussianLikelihood{Float32} Float32[0.030710464]"
7,169233,13,-473.10754,-416.8693,-473.10754,-442.94138,16.125835,14.040337,-416.8693,0.00095685764,0.0010896306,0.97224706,0.8900559,9,"(0.59659266 / (abs((-0.02505877 * X1)) ^ (0.05302031 * X2))) NeoGP.GaussianLikelihood{Float32} Float32[0.030933114]"
8,199496,15,-575.0051,-460.88312,-575.0051,-491.876,56.14492,26.984228,-460.88312,0.00039448836,0.0005919591,0.9885582,0.94027114,27,"((abs((0.016816646 * X1)) ^ ((0.06929633 * X2) / ((-0.44202426 * X2) - (abs((-3353.4958 * X1)) ^ ((abs((-0.0035311538 * X1)) ^ 0.07074972) + (-0.22590548 * X2)))))) - 0.45974302) NeoGP.GaussianLikelihood{Float32} Float32[0.019861734]"
9,232414,13,-575.0051,-460.88312,-575.0051,-491.876,56.14492,26.984228,-460.88312,0.00039448836,0.0005919591,0.9885582,0.94027114,27,"((abs((0.016816646 * X1)) ^ ((0.06929633 * X2) / ((-0.44202426 * X2) - (abs((-3353.4958 * X1)) ^ ((abs((-0.0035311538 * X1)) ^ 0.07074972) + (-0.22590548 * X2)))))) - 0.45974302) NeoGP.GaussianLikelihood{Float32} Float32[0.019861734]"
10,263818,14,-575.0051,-460.88312,-575.0051,-491.876,56.14492,26.984228,-460.88312,0.00039448836,0.0005919591,0.9885582,0.94027114,27,"((abs((0.016816646 * X1)) ^ ((0.06929633 * X2) / ((-0.44202426 * X2) - (abs((-3353.4958 * X1)) ^ ((abs((-0.0035311538 * X1)) ^ 0.07074972) + (-0.22590548 * X2)))))) - 0.45974302) NeoGP.GaussianLikelihood{Float32} Float32[0.019861734]"
