-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,22446,7,-444.16245,-396.92172,-444.16245,-422.29343,11.266066,10.602961,-396.92172,0.001230716,0.001463751,0.96430403,0.852307,7,"(abs((-0.17747448 * X1)) ^ log(abs(log(abs(0.46499938))))) NeoGP.GaussianLikelihood{Float32} Float32[0.035081577]"
2,41821,9,-444.16245,-396.92172,-444.16245,-422.29343,11.266066,10.602961,-396.92172,0.001230716,0.001463751,0.96430403,0.852307,7,"(abs((-0.17747448 * X1)) ^ log(abs(log(abs(0.46499938))))) NeoGP.GaussianLikelihood{Float32} Float32[0.035081577]"
3,63879,8,-444.16235,-401.25623,-444.16235,-429.99902,6.931472,7.231886,-401.25623,0.0012307172,0.0014637526,0.964304,0.85230684,5,"(abs((0.1774742 * X1)) ^ -0.2669399) NeoGP.GaussianLikelihood{Float32} Float32[0.035081577]"
4,87993,9,-507.5871,-410.68658,-507.5871,-439.98953,47.827156,19.770414,-410.68658,0.00070898375,0.0012922704,0.97943646,0.8696095,23,"(((0.02954629 * X2) + (log(abs((abs((0.0020460198 * X1)) ^ -0.17731358))) - (log(abs((-0.100728475 * X2))) * (0.0010909261 * X1)))) + (-0.00041166873 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.026626747]"
5,112366,13,-507.5871,-410.68658,-507.5871,-439.98953,47.827156,19.770414,-410.68658,0.00070898375,0.0012922704,0.97943646,0.8696095,23,"(((0.02954629 * X2) + (log(abs((abs((0.0020460198 * X1)) ^ -0.17731358))) - (log(abs((-0.100728475 * X2))) * (0.0010909261 * X1)))) + (-0.00041166873 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.026626747]"
6,141892,14,-507.5871,-410.68658,-507.5871,-439.98953,47.827156,19.770414,-410.68658,0.00070898375,0.0012922704,0.97943646,0.8696095,23,"(((0.02954629 * X2) + (log(abs((abs((0.0020460198 * X1)) ^ -0.17731358))) - (log(abs((-0.100728475 * X2))) * (0.0010909261 * X1)))) + (-0.00041166873 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.026626747]"
7,173074,16,-511.98962,-414.28702,-511.98962,-442.71945,48.33894,20.93124,-414.28702,0.0006823549,0.0008586112,0.9802088,0.91336584,22,"((abs((0.124506734 * X2)) ^ log(abs((-0.375641 * X1)))) + ((-0.13363624 * X2) - (-1.0784091 + sqrt(abs(sqrt(abs((-0.006020025 * (0.00053771556 * X1))))))))) NeoGP.GaussianLikelihood{Float32} Float32[0.026121931]"
8,205086,18,-618.60626,-462.1759,-618.60626,-468.15308,91.12002,59.33319,-462.1759,0.00027000724,0.0005540224,0.99216866,0.94409895,38,"(abs(((sin(exp(5.61239)) - (0.001009367 * X2)) - (log(abs((-0.0013578623 * X1))) * -0.10751707))) ^ exp(((-0.13862117 * X2) + ((abs((-0.1893641 * X2)) ^ log(abs((abs((0.17400295 * X2)) ^ (-0.018709969 * X1))))) / ((-1.5749538e-6 * X1) - -0.69125545))))) NeoGP.GaussianLikelihood{Float32} Float32[0.016431896]"
9,238858,18,-618.7986,-462.35553,-618.7986,-474.88672,91.12002,52.791862,-462.35553,0.0002695561,0.0005543318,0.9921817,0.9440677,38,"(abs(((sin(exp(5.6123276)) - (0.0004083499 * X2)) - (log(abs((-0.0015577852 * X1))) * -0.11411337))) ^ exp(((-0.14445087 * X2) + ((abs((-0.18603891 * X2)) ^ log(abs((abs((0.17689247 * X2)) ^ (-0.01979157 * X1))))) / ((1.7488153e-6 * X1) - -0.71244496))))) NeoGP.GaussianLikelihood{Float32} Float32[0.016418166]"
10,276690,17,-618.7986,-462.35553,-618.7986,-474.88672,91.12002,52.791862,-462.35553,0.0002695561,0.0005543318,0.9921817,0.9440677,38,"(abs(((sin(exp(5.6123276)) - (0.0004083499 * X2)) - (log(abs((-0.0015577852 * X1))) * -0.11411337))) ^ exp(((-0.14445087 * X2) + ((abs((-0.18603891 * X2)) ^ log(abs((abs((0.17689247 * X2)) ^ (-0.01979157 * X1))))) / ((1.7488153e-6 * X1) - -0.71244496))))) NeoGP.GaussianLikelihood{Float32} Float32[0.016418166]"
11,317282,19,-598.75745,-464.47662,-598.75745,-499.43057,72.50841,26.81844,-464.47662,0.0003208735,0.00063294085,0.99069333,0.93613607,33,"(((0.036026448 * X2) + (log(abs((abs((0.0026599173 * X1)) ^ -0.17972197))) - (log(abs((-0.20175965 * X2))) * (22.885736 / (abs((0.00011230806 * X1)) ^ (-0.24911973 * X2)))))) + ((0.00031877393 * X1) + (0.001009342 * X2))) NeoGP.GaussianLikelihood{Float32} Float32[0.017912943]"
12,359751,19,-598.75745,-464.47662,-598.75745,-499.43057,72.50841,26.81844,-464.47662,0.0003208735,0.00063294085,0.99069333,0.93613607,33,"(((0.036026448 * X2) + (log(abs((abs((0.0026599173 * X1)) ^ -0.17972197))) - (log(abs((-0.20175965 * X2))) * (22.885736 / (abs((0.00011230806 * X1)) ^ (-0.24911973 * X2)))))) + ((0.00031877393 * X1) + (0.001009342 * X2))) NeoGP.GaussianLikelihood{Float32} Float32[0.017912943]"
