-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=50
TSIZE=3
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,size,Expression
1,71644,-3132.6414,-3132.6414,0.000113348025,0.00016412478,0.501325,-0.07881999,-3151.6975,-2919.8965,7.432,5,"(0.10449977 + (X1 * -0.021899642)) [likelihood params: Float32[-0.010646503]]"
2,121125,-3132.6414,-3132.6414,0.000113348025,0.00016412478,0.501325,-0.07881999,-3151.6975,-2919.8965,6.826,5,"(0.10449977 + (X1 * -0.021899642)) [likelihood params: Float32[-0.010646503]]"
3,170196,-3132.6414,-3132.6414,0.000113348025,0.00016412478,0.501325,-0.07881999,-3151.6975,-2919.8965,6.648,5,"(0.10449977 + (X1 * -0.021899642)) [likelihood params: Float32[-0.010646503]]"
4,220276,-3132.6414,-3132.6414,0.000113348025,0.00016412478,0.501325,-0.07881999,-3151.6975,-2919.8965,5.198,5,"(0.10449977 + (X1 * -0.021899642)) [likelihood params: Float32[-0.010646503]]"
5,271409,-3132.6414,-3132.6414,0.000113348025,0.00016412478,0.501325,-0.07881999,-3151.6975,-2919.8965,3.526,5,"(0.10449977 + (X1 * -0.021899642)) [likelihood params: Float32[-0.010646503]]"
6,307452,-3132.6414,-3132.6414,0.000113348025,0.00016412478,0.501325,-0.07881999,-3151.6975,-2919.8965,1.966,5,"(0.10449977 + (X1 * -0.021899642)) [likelihood params: Float32[-0.010646503]]"
7,343313,-3137.1758,-3137.1758,0.00011334804,0.0001641248,0.5013249,-0.07882011,-3151.6975,-2919.8965,1.994,7,"pdiv((-1626.0688 + (X1 * 340.76938)), -15560.502) [likelihood params: Float32[0.010646504]]"
8,396863,-3137.1758,-3137.1758,0.00011334804,0.0001641248,0.5013249,-0.07882011,-3151.6975,-2919.8965,2.482,7,"pdiv((-1626.0688 + (X1 * 340.76938)), -15560.502) [likelihood params: Float32[0.010646504]]"
9,453268,-3163.1965,-3163.1965,0.00010469742,0.00012389939,0.53938335,0.18558836,-3191.749,-3093.0784,3.384,13,"pdiv(((pdiv(X2, (X1 - X2)) * 1570.7017) + (X1 * 339.84995)), -15554.729) [likelihood params: Float32[-0.010232175]]"
10,526183,-3163.1965,-3163.1965,0.00010469742,0.00012389939,0.53938335,0.18558836,-3191.749,-3093.0784,4.336,13,"pdiv(((pdiv(X2, (X1 - X2)) * 1570.7017) + (X1 * 339.84995)), -15554.729) [likelihood params: Float32[-0.010232175]]"
11,612073,-3170.499,-3170.499,0.00010096014,0.00012489491,0.55582553,0.17904449,-3210.087,-3084.2876,5.152,15,"pdiv((-3014.6123 + ((pdiv(X2, 0.24541415) + (X1 * 246.57289)) + (X1 * 246.57289))), -28346.637) [likelihood params: Float32[-0.010044912]]"
12,689529,-3188.7761,-3188.7761,9.799761e-5,0.00013180716,0.5688592,0.13360918,-3225.1123,-3045.01,6.348,17,"pdiv(((pdiv(X2, (X1 - X2)) * 1800.7327) + (X1 * -486.91263)), (-15691.761 + (X1 * -13626.208))) [likelihood params: Float32[0.009899374]]"
13,763154,-3215.3884,-3215.3884,9.099744e-5,0.00010111689,0.59965646,0.3353415,-3262.5017,-3200.043,7.62,17,"(0.07485488 + ((pdiv(0.00012517114, pdiv(X2, -13.147738)) + 2.980267e-5) * (2742.413 * pdiv(X2, (X1 * -356.73322))))) [likelihood params: Float32[0.009539259]]"
14,838729,-3215.3884,-3215.3884,9.099744e-5,0.00010111689,0.59965646,0.3353415,-3262.5017,-3200.043,8.716,17,"(0.07485488 + ((pdiv(0.00012517114, pdiv(X2, -13.147738)) + 2.980267e-5) * (2742.413 * pdiv(X2, (X1 * -356.73322))))) [likelihood params: Float32[0.009539259]]"
