id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,893.4619047619102,893.4619047619102,1,1.123148404854874e7,1.0287158230247298e7,8603003.365437472,4.440892098500626e-16,-9.689859239718768e-4,-1.0824757144594077e-3,1.123148404854874e7,1.0287158230247298e7,8603003.365437472,1.123148404854874e7,1.0287158230247298e7,8603003.365437472
1,(x2 + 880.2714285714318),880.2714285714318,3,1.1231310550136045e7,1.028706898256834e7,8600954.093799263,1.5447505596788424e-5,-9.603018776394023e-4,-8.440136521017383e-4,1.1231310550136045e7,1.028706898256834e7,8600954.093799263,1.123131384597291e7,1.0287072278405206e7,8600957.38963613
2,(893.4548934222153 - Sin(x2)),893.4548934222153,4,1.1231667654281434e7,1.0286885789383357e7,8603276.238283891,-1.634741516776117e-5,-9.424766733898693e-4,-1.1142283725771307e-3,1.1231667654281434e7,1.0286885789383357e7,8603276.238283891,1.1231673199458878e7,1.0286891334560802e7,8603281.783461336
3,((x0 * 229.4778113853962) + 430.1352760597352),229.4778113853962;430.1352760597352,5,1.1125681497967744e7,1.0260906965596601e7,8532102.49012034,9.420175474911474e-3,1.5853348290002511e-3,7.167855103490828e-3,1.1125681497967744e7,1.0260906965596601e7,8532102.49012034,1.112568842943955e7,1.0260913897068407e7,8532109.421592146
4,(Sqrt(Abs((x0 + -0.996413871490501))) * 838.1936798745099),-0.996413871490501;838.1936798745099,7,1.1023443046809064e7,1.0136776706814773e7,8483683.992315281,1.852301982893889e-2,1.3663552785247224e-2,1.2802039770649754e-2,1.1023443046809064e7,1.0136776706814773e7,8483683.992315281,1.1023452703436539e7,1.0136786363442248e7,8483693.648942756
5,((Abs(444.6709304204489) ^ Sin((x0 * 316.7786482869552))) + 863.7500969587547),444.6709304204489;316.7786482869552;863.7500969587547,9,1.0793710351363655e7,9947465.074316097,8233807.0934721595,3.897736891160486e-2,3.208409892291997e-2,4.1878790515940456e-2,1.0793710351363655e7,9947465.074316097,8233807.0934721595,1.079372468543941e7,9947479.408391852,8233821.427547913
6,(428.08674419418213 * (57.71558577830048 / ((-34.398650530968524 / (-0.529612833083292 - x0)) + 11.16635122942492))),428.08674419418213;57.71558577830048;-34.398650530968524;-0.529612833083292;11.16635122942492,11,1.1116794906543888e7,1.0284511086695477e7,8529662.959322236,1.021139695423201e-2,-7.114115251578568e-4,7.45172940031591e-3,1.1116794906543888e7,1.0284511086695477e7,8529662.959322236,1.111681461589805e7,1.028453079604964e7,8529682.668676399
7,((((x1 * 395.9976515242569) * Sin((Sqrt(Abs(Sin(x1))) + 2.2640149836706045))) * (x0 * x1)) + 20.950172159893715),395.9976515242569;2.2640149836706045;20.950172159893715,17,8456410.383277148,8428805.99253905,6917857.3005580045,0.24707987415342259,0.17985383348197126,0.1950083687163835,8456410.383277148,8428805.99253905,6917857.3005580045,8456441.517839532,8428837.127101434,6917888.43512039
8,(((x1 * Sin((x1 + -374.9641343209643))) * (((x0 + -1688.851996256545) * Sin((x0 * 53.00030137864257))) + -1010.1272368549944)) + x0),-374.9641343209643;-1688.851996256545;53.00030137864257;-1010.1272368549944,19,6721100.151564993,7064623.1612202125,5506070.105242066,0.4015839649940608,0.31259260105192277,0.3592899992858706,6721100.151564993,7064623.1612202125,5506070.105242066,6721134.194994909,7064657.204650128,5506104.148671982
9,(((((Abs(x0) ^ x1) * -27.422864409492586) * (25.10504630119712 * Sin((x1 + -4.019305564833593)))) * Sin((Sin(x0) + -5.5144258747435675))) + x0),-27.422864409492586;25.10504630119712;-4.019305564833593;-5.5144258747435675,21,3452825.5084050125,4316679.209798033,3127722.361077252,0.6925761997720005,0.579975157912317,0.6360447727878497,3452825.5084050125,4316679.209798033,3127722.361077252,3452864.4266079934,4316718.128001015,3127761.2792802327
10,(((((Abs(x0) ^ x1) * Exp(x0)) * (-37.87222773865451 * Sin((x1 + -0.875531492635197)))) * Sin((Sin(x0) + -2.3842971233291848))) + x0),-37.87222773865451;-0.875531492635197;-2.3842971233291848,22,2630426.0201733736,2453392.060076518,2138109.9950105627,0.7657988909744069,0.7612781579243113,0.7512003243246248,2630426.0201733736,2453392.060076518,2138109.9950105627,2630469.6884457488,2453435.728348893,2138153.663282938
