id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,907.881516587659,907.881516587659,1,1.26057836968622e7,7889425.8627819205,8365028.7541846745,-4.440892098500626e-16,-5.06814021076929e-3,-6.470419839339492e-4,1.26057836968622e7,7889425.8627819205,8365028.7541846745,1.26057836968622e7,7889425.8627819205,8365028.7541846745
1,(x1 * 403.034298780488),403.034298780488,3,1.2419999940552391e7,7819234.644559626,8473297.946654165,1.4737977485370535e-2,3.873823169685764e-3,-1.359849144887293e-2,1.2419999940552391e7,7819234.644559626,8473297.946654165,1.2420003236389257e7,7819237.940396491,8473301.242491031
2,(702.3047268408562 * Sqrt(Abs(x1))),702.3047268408562,5,1.241084239718695e7,7808292.317260849,8454805.84760406,1.5464433181077819e-2,5.267813649986852e-3,-1.1386417257818415e-2,1.241084239718695e7,7808292.317260849,8454805.84760406,1.2410847942364395e7,7808297.862438294,8454811.392781505
3,((x0 + 1.4254337299353461) * 258.25892773193027),1.4254337299353461;258.25892773193027,5,1.24763262833663e7,7791229.499270007,8383639.518126824,1.0269683869644664e-2,7.441519955500242e-3,-2.873311185753069e-3,1.24763262833663e7,7791229.499270007,8383639.518126824,1.2476333214838106e7,7791236.430741813,8383646.44959863
4,((Sqrt(Abs(x1)) * x0) * 306.9184099150258),306.9184099150258,7,1.2207232471875254e7,7562435.645445097,8349920.610033346,3.1616536866815204e-2,3.658856020341661e-2,1.1602345000030212e-3,1.2207232471875254e7,7562435.645445097,8349920.610033346,1.2207242128502728e7,7562445.302072572,8349930.266660821
5,(Exp(Sin((x0 * -73213.27974191525))) * 1022.3851067272556),-73213.27974191525;1022.3851067272556,7,1.1198102174986415e7,7061830.824027571,7390459.332240971,0.1116694967744194,0.10036277718620257,0.11593355061571586,1.1198102174986415e7,7061830.824027571,7390459.332240971,1.1198113441051802e7,7061842.090092958,7390470.598306358
6,(Abs(((x0 * -1669.9904867413811) + 6710.779491309353)) ^ Log(x0)),-1669.9904867413811;6710.779491309353,9,1.0736509974285824e7,6724927.0514128925,7191148.434045697,0.14828699012514923,0.14328240835597028,0.13977565165027495,1.0736509974285824e7,6724927.0514128925,7191148.434045697,1.0736524308361579e7,6724941.385488646,7191162.76812145
7,(((Sin((x0 * -4576.853812219029)) * -503.8638757815589) + (x1 + 527.1527521074125)) * x1),-4576.853812219029;-503.8638757815589;527.1527521074125,12,1.1108744139158465e7,7042947.3961300785,7599465.060717154,0.11875815052073035,0.10276841887519683,9.093172813509798e-2,1.1108744139158465e7,7042947.3961300785,7599465.060717154,1.1108765640272096e7,7042968.897243709,7599486.561830785
8,(1203.2152507463738 + ((Sin((Sin((x0 * x1)) * 12.579407024712353)) * -716.0157842651364) * x0)),1203.2152507463738;12.579407024712353;-716.0157842651364,13,1.086629043560456e7,6683852.547449772,7115371.731325736,0.13799167930278133,0.14851506736390185,0.14884026286157426,1.086629043560456e7,6683852.547449772,7115371.731325736,1.0866313728477659e7,6683875.840322873,7115395.024198837
9,(x2 + (x0 * ((Sin((Sin((x0 * x1)) * -50.258078514732766)) * -1090.8065073636235) + 756.5463919341923))),-50.258078514732766;-1090.8065073636235;756.5463919341923,15,9467506.303766612,6220107.144532854,6499878.224100969,0.24895535799783375,0.20759360333694277,0.2224672371928551,9467506.303766612,6220107.144532854,6499878.224100969,9467535.492418848,6220136.33318509,6499907.412753205
10,(x1 + ((x0 * x1) * ((Sin((Sin((x0 * x1)) * 49.86905533418251)) * 487.3843620545042) + 591.2236690263355))),49.86905533418251;487.3843620545042;591.2236690263355,17,5530235.870323213,3437917.8838835196,3888901.111494833,0.5612937677409309,0.5620287465970621,0.5347992806553565,5530235.870323213,3437917.8838835196,3888901.111494833,5530266.3302341895,3437948.3437944963,3888931.57140581
11,(x0 + (x0 * ((x0 * x1) * ((Sin((Sin((x0 * x1)) * -3.8901425984562397)) * -293.8709423016868) + 250.16271743062248)))),-3.8901425984562397;-293.8709423016868;250.16271743062248,19,2826999.295528969,1901588.2545639833,2229192.267042689,0.7757379181246257,0.7577484339541862,0.7333380776588685,2826999.295528969,1901588.2545639833,2229192.267042689,2827033.338958884,1901622.2979938986,2229226.3104726044
12,((x0 * (x1 * (x1 - (x0 * ((Sin((Sin((x0 * x1)) * -3.8900081315581594)) * 293.58075623686784) + -248.96153583066985))))) + x1),-3.8900081315581594;293.58075623686784;-248.96153583066985,21,2820670.670476802,1894429.4665995226,2221353.4042117065,0.7762399595053406,0.7586604229671696,0.7342757833302824,2820670.670476802,1894429.4665995226,2221353.4042117065,2820711.5345899323,1894470.3307126528,2221394.2683248366
13,(x1 + ((x0 * x1) * (x0 - ((x0 * x1) * ((Sin((Sin((x0 * x1)) * -3.945762559598975)) * 106.1418985696061) + -93.22934214803709))))),-3.945762559598975;106.1418985696061;-93.22934214803709,23,1761309.7261167963,1321655.4482916335,1567491.1497937269,0.8602776496509917,0.8316285866021806,0.8124925294975908,1761309.7261167963,1321655.4482916335,1567491.1497937269,1761354.4820502244,1321700.2042250617,1567535.905727155
14,(-0.8494608376373527 + ((13.075225504400507 * (((x0 * x1) * ((Sin((Sin((x0 * x1)) * -3.9299435945094396)) * -8.628444979989617) + 9.014484174978765)) + -18.542045195584468)) * (x0 * x1))),-0.8494608376373527;13.075225504400507;-3.9299435945094396;-8.628444979989617;9.014484174978765;-18.542045195584468,25,1407117.5388002063,1133729.9732130896,1337585.9402580436,0.8883752432504087,0.8555692270265292,0.839994403623665,1407117.5388002063,1133729.9732130896,1337585.9402580436,1407162.332786937,1133774.7671998204,1337630.7342447743
15,Exp(((0.7683906092872987 + Exp(Sqrt(Abs((Sqrt(Abs(x1)) + ((x0 + Sin((x1 * -0.46775765973992))) + 0.8825587786497697)))))) * (-0.1639656230020099 - (((Abs(x1) ^ x0) + -0.5441994177778646) + x0)))),0.7683906092872987;-0.46775765973992;0.8825587786497697;-0.1639656230020099;-0.5441994177778646,29,1.3430015764283054e7,8351480.191309586,9055695.53479813,-6.538523008498265e-2,-6.393124289108054e-2,-8.326644370107505e-2,1.3430015764283054e7,8351480.191309586,9055695.53479813,1.3430075631495472e7,8351540.058522004,9055755.402010549
16,(((x0 * (x0 * x1)) * (-2.576781875486876 - ((x1 * (8.06803132613229 + (x0 * ((Sin((Sin((x0 * x1)) * 3.93047655571033)) * -12.424792297858877) + -13.300345057979504)))) * x1))) + (x0 + Sin(x0))),-2.576781875486876;8.06803132613229;3.93047655571033;-12.424792297858877;-13.300345057979504,32,1368890.918207975,1088211.9451389934,1330960.6394624454,0.8914077100538607,0.861367965821745,0.8407869397688698,1368890.918207975,1088211.9451389934,1330960.6394624454,1368953.187332745,1088274.2142637633,1331022.9085872152
17,(-6.398698622350426 + (x0 * (-26.82439028228655 - ((((x1 * (x1 + (((x0 + -48.30207158841717) + (Sin((Sin((x0 * x1)) * 3.9597265301475635)) * -38.561387162243925)) * x0))) + 120.55553390361935) + x1) * (x0 * x1))))),-6.398698622350426;-26.82439028228655;-48.30207158841717;3.9597265301475635;-38.561387162243925;120.55553390361935,33,1315163.3796376174,1112406.9802922725,1306602.277068383,0.8956698439966898,0.8582856554728313,0.8437007520214573,1315163.3796376174,1112406.9802922725,1306602.277068383,1315227.5946725362,1112471.1953271914,1306666.492103302
18,(((x0 * x1) * (x0 - (Sin((x1 + 80.82022621015469)) * ((Sin((x1 + -14.609905170694576)) * (x1 + (x0 * ((Sin(((x0 * 10.095471293919752) * x0)) * -498.76177247239275) + -573.5439978243934)))) + x0)))) + 66.87750937189156),80.82022621015469;-14.609905170694576;10.095471293919752;-498.76177247239275;-573.5439978243934;66.87750937189156,34,3990262.4312196844,3172241.629578419,3140849.176233211,0.6834578057837901,0.595874395628668,0.624283247568852,3990262.4312196844,3172241.629578419,3140849.176233211,3990328.592164752,3172307.7905234867,3140915.3371782787
19,((x1 * (x0 - (x1 * (-60.12693823139955 + (((((Sin((Sin((x0 * x1)) * 3.843708464763947)) * -210.07540676434218) + -176.79585466705944) * ((Sin((Sin(x0) * 4.189524477451173)) * x1) + x0)) + x2) + x1))))) + x0),-60.12693823139955;3.843708464763947;-210.07540676434218;-176.79585466705944;4.189524477451173,35,1312057.777860859,1072787.9001794178,1248347.8168140375,0.8959162072416447,0.8633329017311094,0.8506693058721205,1312057.777860859,1072787.9001794178,1248347.8168140375,1312130.5583148177,1072860.6806333766,1248420.5972679963
20,(((-0.34993992685068 - ((x1 + (((x1 + ((x0 * x1) * ((Sin((Sin((x0 * 0.9311991045797798)) * 4.083834133054885)) * 3.7090464005398656) + 3.978431030495202))) * x1) + Sqrt(Abs((Abs(x0) ^ x1))))) * (x0 * x0))) * ((Sin((Sin((x0 * x1)) * 3.6685692160716643)) * -4.328341629508353) + -3.9328135886106836)) + (x1 + -0.26639797122878395)),-0.34993992685068;0.9311991045797798;4.083834133054885;3.7090464005398656;3.978431030495202;3.6685692160716643;-4.328341629508353;-3.9328135886106836;-0.26639797122878395,50,1334859.8460960945,1053852.9512618454,1269341.0817672415,0.8941073495947448,0.8657451069060573,0.8481580355472577,1334859.8460960945,1053852.9512618454,1269341.0817672415,1334965.3128758066,1053958.4180415575,1269446.5485469536
