id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Log((Sqrt(Abs((Abs(((x2 - (t0 + (t1 + x4))) - Log(x4))) ^ (t2 / ((t3 / t4) - x4))))) + ((((x0 + t5) + (x2 - (x0 * t6))) / (Abs(Log(Exp((t7 / t8)))) ^ (((Log(x3) - t9) * t10) * t11))) / t12))) * x3),0.3961188545923216;0.33317247038670633;0.9722643652269893;0.6759080853854301;-0.4852978628201377;0.5424282559900896;0.9250869333107309;1.2099634108964117;0.4342303625933785;0.4862391714047119;0.9210790968258025;0.7035720067601816;1.3763595529339776,49,6.64897911081627e-2,9.86504590528458e-2,0.9501670534903444,0.8687221671378945
