Complexity,Loss,Equation
1,0.113488264,"2.9722042"
3,0.0977785,"x48 * 0.0084917955"
5,0.061171215,"(x48 * 0.05191297) - 15.212779"
8,0.057527304,"(x48 - (sin(x19) + 293.87204)) * 0.05247485"
11,0.055560943,"(((x48 - 293.5311) - sin(x36)) - sin(x19)) * 0.05195334"
13,0.055497155,"(((x48 - 293.5311) - sin(0.05195334 + x36)) - sin(x19)) * 0.05195334"
14,0.054771487,"(((x48 - 293.5311) - (sin(x36) + sin(x19))) - sin(x19)) * 0.05195334"
15,0.05423237,"((sin(x54) + -14.758986) + (sin(x48 * 0.19615598) + (0.40184897 + x54))) * 0.40184897"
17,0.053983808,"(x48 - ((sin(x19) + sin(x36)) + (sin(sin(x19) + x36) + 294.35983))) * 0.05195334"
18,0.053535182,"(((x48 - 293.5311) - sin(sin(x36) + (sin(x36) + sin(x19)))) - sin(x19)) * 0.05195334"
20,0.052757267,"(x48 - ((((sin(x19) + sin(x54)) + sin(x36)) + sin(sin(x19) + x36)) + 294.35983)) * 0.05195334"
22,0.052248687,"((x54 + sin(x13)) + (((sin(x54 + 1.1003315) + -1.2837149) * 1.7459997) + (sin(x48 * 0.19721474) + -4.845641))) * 0.21513218"
23,0.051976223,"(x48 - ((((sin(sin(x19) + x36) + sin(x54)) + sin(x36)) + sin(sin(x19) + x36)) + 294.35983)) * 0.05195334"
24,0.050752755,"((x54 + sin(x14 + 0.41890585)) + (((sin(x54 + 1.1003315) + -1.2837149) * 1.7459997) + (sin(x48 * 0.21477908) + -4.845641))) * 0.21513218"
25,0.050174065,"((x54 + sin(sin(x14 + 0.41890585))) + (((sin(x54 + 1.1003315) + -1.2837149) * 1.7459997) + (sin(x48 * 0.19721474) + -4.845641))) * 0.21513218"
27,0.048846398,"(((sin((x48 + (x29 * 0.19658981)) * 0.19532597) + x54) + -2.546178) + ((sin(x54 + -2.0431056) * -2.6293237) + sin(sin(x48 * 0.21477908)))) * 0.17285238"
29,0.045580175,"(((x54 + (sin((x48 * 0.19584234) + 0.19658981) + sin(x13 + 0.17285238))) + (-2.6293237 + sin(x48 * 0.19658981))) + (sin(x54 + -2.0431056) * -2.6293232)) * 0.17285238"
30,0.04548935,"(((sin((x48 + (x29 * 0.19658981)) * 0.19532597) + x54) + -2.546178) + ((sin(x54 + -2.0431056) * -2.6293237) + sin((x48 + (x29 * 0.19658981)) * 0.19532597))) * 0.17285238"
31,0.0441115,"(((sin((x48 + -2.410681) * 0.19881034) + x54) + (sin((x48 * 0.19600655) + 0.17993549) + -2.1871648)) + ((sin(x54 + -2.043053) * -2.6293378) + sin(x29 * -0.064359985))) * 0.16964714"
