-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,20688,3,117.64807,127.701294,117.64807,134.7085,6.931472,10.128958,127.701294,0.08151729,0.15520087,0.2817117,-0.10833645,5,"((0.035750803 * X47) - 9.299917) NeoGP.GaussianLikelihood{Float32} Float32[0.2855124]"
2,41440,4,117.64807,127.701294,117.64807,134.7085,6.931472,10.128958,127.701294,0.08151729,0.15520087,0.2817117,-0.10833645,5,"((0.035750803 * X47) - 9.299917) NeoGP.GaussianLikelihood{Float32} Float32[0.2855124]"
3,63541,5,117.648056,127.70128,117.648056,134.70795,6.931472,10.128425,127.70128,0.08151728,0.15519921,0.28171176,-0.10832465,5,"((0.035749655 * X47) - 9.299522) NeoGP.GaussianLikelihood{Float32} Float32[0.28551236]"
4,84593,6,15.528076,41.116764,15.528076,43.796524,16.125835,12.142612,41.116764,0.061163932,0.15105437,0.46105492,-0.0787251,9,"(((-0.00034499014 * X28) + (0.051895604 * X49)) - 15.161893) NeoGP.GaussianLikelihood{Float32} Float32[0.24731342]"
5,110229,8,9.731812,38.871143,9.731812,41.46914,19.4591,12.278228,38.871143,0.060174774,0.14653732,0.4697709,-0.046467423,10,"(exp((-7.0241303 - (-0.02235447 * X49))) + (0.0021572653 * X40)) NeoGP.GaussianLikelihood{Float32} Float32[0.2453056]"
6,134963,8,-4.243927,22.08627,-4.243927,25.210524,16.125835,13.328615,22.08627,0.057855025,0.15249142,0.49021137,-0.08898747,9,"(((-3.9092593 * X4) + (0.050652172 * X49)) - 81.94269) NeoGP.GaussianLikelihood{Float32} Float32[0.24053067]"
7,161368,7,-45.846283,-17.955873,-45.846283,-18.192373,16.125835,11.528074,-17.955873,0.051465686,0.15899128,0.54651093,-0.13540494,9,"(((0.021333417 * X47) + (0.042613253 * X49)) - 19.278206) NeoGP.GaussianLikelihood{Float32} Float32[0.22686046]"
8,188686,8,-45.846283,-17.955873,-45.846283,-18.192373,16.125835,11.528074,-17.955873,0.051465686,0.15899128,0.54651093,-0.13540494,9,"(((0.021333417 * X47) + (0.042613253 * X49)) - 19.278206) NeoGP.GaussianLikelihood{Float32} Float32[0.22686046]"
9,211674,11,-64.332,-24.066025,-64.332,-24.763586,25.296831,14.271585,-24.066025,0.0488579,0.16017544,0.56948936,-0.14386141,13,"(((-3.4351816 * X4) + (0.041820973 * X49)) - ((-0.020598073 * X47) - -77.77389)) NeoGP.GaussianLikelihood{Float32} Float32[0.22103816]"
10,236528,11,-108.152466,-57.894062,-108.152466,-58.408493,31.134562,18.609415,-57.894062,0.043191846,0.09945699,0.6194157,0.28974748,16,"(((-1.770176 + (0.0035635496 * X47)) * 6.7346296) + exp(((-0.021874135 * X37) + (0.006169366 * X49)))) NeoGP.GaussianLikelihood{Float32} Float32[0.20782652]"
