-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,23788,5,117.647995,127.70122,117.647995,134.6807,6.931472,10.101231,127.70122,0.08151727,0.15519902,0.28171182,-0.10832322,5,"(-9.2994585 - (-0.03574947 * X47)) NeoGP.GaussianLikelihood{Float32} Float32[0.28551236]"
2,43748,5,13.345154,54.945213,13.345154,54.071396,27.03274,13.693506,54.945213,0.060789514,0.14537796,0.46435416,-0.0381881,13,"(((0.51687557 - -0.7546875) + -0.86387527) / (sin(log(abs((-0.036331035 * X49)))) + -0.42496485)) NeoGP.GaussianLikelihood{Float32} Float32[0.24655522]"
3,64216,7,-16.846619,31.811352,-16.846619,29.383745,32.95837,13.271994,31.811352,0.055839956,0.10279569,0.5079671,0.26590484,15,"(((0.480875 - -0.7168372) + (-0.008482826 * X18)) / (sin(log(abs((-0.12654419 * X49)))) + 0.72667575)) NeoGP.GaussianLikelihood{Float32} Float32[0.23630486]"
4,84662,6,-20.480865,28.3134,-20.480865,25.935116,32.95837,13.45761,28.3134,0.055272013,0.10422593,0.5129715,0.25569105,15,"((((-0.020278119 * X37) - -1.1820046) + -0.43670827) / (sin(log(abs((-0.06542031 * X49)))) + 0.15889475)) NeoGP.GaussianLikelihood{Float32} Float32[0.23510002]"
5,108967,6,-33.73282,15.558434,-33.73282,17.513786,32.95837,18.288235,15.558434,0.053249575,0.09531191,0.53079224,0.31934875,15,"(((0.9635937 - (0.0023872775 * X1)) + -0.41662657) / (sin(log(abs((-0.049432497 * X49)))) + -0.15108338)) NeoGP.GaussianLikelihood{Float32} Float32[0.23075865]"
6,133976,7,-32.55478,-1.8295765,-32.55478,0.92128086,19.4591,14.016959,-1.8295765,0.05342632,0.0985551,0.52923477,0.29618818,10,"((-0.060923435 * X16) + (abs(sqrt(abs(-3.3137186))) ^ (0.010291313 * X49))) NeoGP.GaussianLikelihood{Float32} Float32[0.23114143]"
7,157622,9,-32.554504,-9.465637,-32.554504,-5.6106033,14.334076,12.609825,-9.465637,0.053426363,0.098556645,0.5292344,0.2961771,8,"((-0.060924973 * X16) + exp((0.0061649024 * X49))) NeoGP.GaussianLikelihood{Float32} Float32[0.23114143]"
8,182640,10,-101.17197,-37.5816,-101.17197,-46.341812,44.72832,10.101833,-37.5816,0.04404833,0.106674366,0.61186874,0.23820603,18,"(sqrt(abs((abs(((0.008886097 * X16) - (0.0032768268 * X47))) ^ 1.272255))) / (sin(log(abs((-0.00023650118 * X49)))) + 0.7607432)) NeoGP.GaussianLikelihood{Float32} Float32[0.20987697]"
9,209720,11,-100.7901,-62.011677,-100.7901,-61.405018,24.953299,14.431782,-62.011677,0.044095676,0.10982047,0.6114516,0.21573871,12,"((-0.051199343 * X16) + (abs(sqrt(abs((0.027453413 * X47)))) ^ (0.005213862 * X49))) NeoGP.GaussianLikelihood{Float32} Float32[0.20998979]"
10,241839,11,-100.7901,-62.011677,-100.7901,-61.405018,24.953299,14.431782,-62.011677,0.044095676,0.10982047,0.6114516,0.21573871,12,"((-0.051199343 * X16) + (abs(sqrt(abs((0.027453413 * X47)))) ^ (0.005213862 * X49))) NeoGP.GaussianLikelihood{Float32} Float32[0.20998979]"
11,274791,11,-142.64935,-83.08783,-142.64935,-83.68939,39.143948,19.81601,-83.08783,0.039197545,0.08593266,0.6546114,0.38632888,17,"(((0.38737375 - (-0.0031162843 * X1)) + -0.9918243) / (sin(log(abs((-0.868742 * X49)))) + (0.0011547591 * X47))) NeoGP.GaussianLikelihood{Float32} Float32[0.19798371]"
12,306832,13,-142.64935,-83.08783,-142.64935,-83.68939,39.143948,19.81601,-83.08783,0.039197545,0.08593266,0.6546114,0.38632888,17,"(((0.38737375 - (-0.0031162843 * X1)) + -0.9918243) / (sin(log(abs((-0.868742 * X49)))) + (0.0011547591 * X47))) NeoGP.GaussianLikelihood{Float32} Float32[0.19798371]"
13,342656,16,-142.64935,-83.08783,-142.64935,-83.68939,39.143948,19.81601,-83.08783,0.039197545,0.08593266,0.6546114,0.38632888,17,"(((0.38737375 - (-0.0031162843 * X1)) + -0.9918243) / (sin(log(abs((-0.868742 * X49)))) + (0.0011547591 * X47))) NeoGP.GaussianLikelihood{Float32} Float32[0.19798371]"
14,378077,17,-142.64935,-83.08783,-142.64935,-83.68939,39.143948,19.81601,-83.08783,0.039197545,0.08593266,0.6546114,0.38632888,17,"(((0.38737375 - (-0.0031162843 * X1)) + -0.9918243) / (sin(log(abs((-0.868742 * X49)))) + (0.0011547591 * X47))) NeoGP.GaussianLikelihood{Float32} Float32[0.19798371]"
15,414159,17,-154.80612,-88.372635,-154.80612,-88.56357,45.56001,20.682539,-88.372635,0.0378798,0.077901386,0.6662227,0.4436826,19,"(((-0.96626884 - (-0.0026572614 * X1)) + (0.004063922 * X16)) / (sin(log(abs((-0.8735668 * X49)))) + (0.0011310017 * X47))) NeoGP.GaussianLikelihood{Float32} Float32[0.1946273]"
16,447154,21,-154.80612,-88.372635,-154.80612,-88.56357,45.56001,20.682539,-88.372635,0.0378798,0.077901386,0.6662227,0.4436826,19,"(((-0.96626884 - (-0.0026572614 * X1)) + (0.004063922 * X16)) / (sin(log(abs((-0.8735668 * X49)))) + (0.0011310017 * X47))) NeoGP.GaussianLikelihood{Float32} Float32[0.1946273]"
17,484398,20,-154.80612,-88.372635,-154.80612,-88.56357,45.56001,20.682539,-88.372635,0.0378798,0.077901386,0.6662227,0.4436826,19,"(((-0.96626884 - (-0.0026572614 * X1)) + (0.004063922 * X16)) / (sin(log(abs((-0.8735668 * X49)))) + (0.0011310017 * X47))) NeoGP.GaussianLikelihood{Float32} Float32[0.1946273]"
18,520078,23,-154.80612,-88.372635,-154.80612,-88.56357,45.56001,20.682539,-88.372635,0.0378798,0.077901386,0.6662227,0.4436826,19,"(((-0.96626884 - (-0.0026572614 * X1)) + (0.004063922 * X16)) / (sin(log(abs((-0.8735668 * X49)))) + (0.0011310017 * X47))) NeoGP.GaussianLikelihood{Float32} Float32[0.1946273]"
19,558530,25,-157.69739,-88.75755,-157.69739,-91.037094,47.957905,18.702396,-88.75755,0.037572972,0.06843534,0.66892636,0.51128244,20,"((((-0.043896884 * X16) + (abs(sqrt(abs((0.02295723 * X47)))) ^ (0.0058867955 * X49))) + (-0.0018233265 * X28)) - (0.017530717 * X1)) NeoGP.GaussianLikelihood{Float32} Float32[0.19383742]"
