Complexity,Loss,Equation
1,0.113488264,"2.9721625"
3,0.11249192,"log(sqrtabs(x48))"
4,0.06525807,"log(x48 + -330.13202)"
10,0.063535124,"log((x30 + powabs(0.15605326, x4 + -1.0757271)) + -325.22592)"
12,0.06353348,"log((powabs(0.16465417, x4 + -1.1127652) + (x30 + -324.42728)) + -0.81472343)"
13,0.058918,"log(sin(x14) + ((powabs(0.15524422, x4 + -1.0701692) + -325.46677) + x30))"
15,0.058915935,"log((sin(x14) + ((powabs(0.15524422, x4 + -1.0701692) + -325.46677) + x30)) + 0.07011814)"
16,0.0543336,"sin(sqrtabs(x48)) + log(0.764955 + ((powabs(0.15685944, x4 + -1.0634497) + -324.3884) + x30))"
19,0.053728085,"log(sin(x14) + ((sin(x14) + ((powabs(0.15685944, x4 + -1.0634497) + -325.36615) + x30)) + sin(x46)))"
21,0.053588197,"log(sin(x14) + ((sin(x46) + ((powabs(0.15685944, x4 + -1.0634497) + -325.36615) + x30)) + sin(x14 + 0.14904188)))"
23,0.053048007,"log(sin(x14) + (sin(sqrtabs(x48)) + ((sin(x46) + ((powabs(0.15685944, x4 + -1.0634497) + -325.36615) + x30)) + sin(x14))))"
24,0.05234173,"log((sin(x14) + sin(x30 + x30)) + ((sin(x46) + ((powabs(0.15685944, x4 + -1.0634497) + -325.36615) + x30)) + sin(x14)))"
25,0.052228432,"log(sin(sin(x30) + x30) + (((sin(x46) + (powabs(0.15685944, x4 + -1.0634497) + -325.36615)) + x30) + (sin(x14) + sin(x14))))"
26,0.05083368,"log((sin(powabs(0.06977059, sin(sin(x14)))) + sin(x14)) + ((sin(x46) + ((powabs(0.15685944, x4 + -1.0634497) + -325.75714) + x30)) + sin(x14)))"
32,0.05019171,"log(sin(sin(x14) - x23) + (sin(sin(x14) + sin(x14)) + ((sin(x46) + ((powabs(0.15685944, x4 + -1.0634497) + -325.36615) + x30)) + sin(sin(x30) + x30))))"
35,0.04959986,"log((sin((sin(x4 + x54) + x14) + sin(x14)) + (sin(x14) + sin(x14))) + (sin(x54 + -324.88113) + (sin(x46) + ((powabs(0.17243284, x4 + -1.0906796) + -324.88113) + x30))))"
37,0.049585212,"log(sin(sin(x14) + (sin(x14) + (sin(x54) + sin(x14)))) + (sin(x14) + ((sin(x46) + ((powabs(0.15685944, x4 + -1.0634497) + -325.36615) + x30)) + sin(sin(x30 + x4) + x30))))"
39,0.04913359,"log(sin(sin(x14) + (sin(x14) + (sin(x54) + sin(x14)))) + (sin(sin(x14) + sin(x14)) + ((sin(x46) + ((powabs(0.15685944, x4 + -1.0634497) + -325.36615) + x30)) + sin(sin(x30) + x30))))"
41,0.04877182,"log(sin(sin(x14) + (sin(x14) + (sin(x54) + sin(x14 - x23)))) + (sin(sin(x14) + sin(x14)) + ((sin(x46) + ((powabs(0.15685944, x4 + -1.0634497) + -325.36615) + x30)) + sin(sin(x30) + x30))))"
42,0.047640815,"log((sin((sin(x4 + x54) + (sin(x14) + (sin(x54) + sin(x14)))) + sin(x14)) + (sin(x14) + sin(x14))) + (sin(x54 + -324.88113) + (sin(x46) + ((powabs(0.17243284, x4 + -1.0906796) + -324.88113) + x30))))"
44,0.047593016,"log((sin((x4 + (sin(x14) + (sin(x54) + sin(x14)))) + sin(x14)) + (sin(x14) + sin(x14))) + (sin((x54 + -324.88113) + powabs(sin(x54), x54)) + (sin(x46) + ((powabs(0.17243284, x4 + -1.0906796) + -324.88113) + x30))))"
45,0.046487425,"log(sin(sin(x53 + x53) + ((sin(x14) + (sin(x14) + (sin(x53) + sin(x14)))) + sin(x54))) + ((sin(x14) + sin(x14)) + (sin(x53 + -324.88113) + (sin(x46) + (powabs(0.17243284, x4 + -1.0906796) + (-324.88113 + x30))))))"
49,0.04605685,"log(sin(sin(x53 + x53) + ((sin(x14) + (sin(x14) + (sin(x54) + sin(x14)))) + -0.261649)) + ((sin(x14) + sin(x14)) + (sin(x53 + (powabs(sin(x54), x53) + -325.01663)) + (sin(x46) + ((powabs(0.16666031, x4 + -1.106577) + -324.79984) + x30)))))"
50,0.04603137,"log(sin(sin(-1.0906796 + x53) + ((sin(x4) + (sin(x14) + (sin(x14) + sin(x14)))) + sin(x54))) + ((sin(x14) + sin(x14)) + (sin(x53 + (-324.88113 + powabs(sin(x54), x53))) + (sin(x46) + ((powabs(0.17243284, x4 + -1.0906796) + -324.88113) + x30)))))"
