Id,Expression,max_features,max_samples,MSE_train,OOB_score,MSE_test,R2_train,R2_test
maxfeatsqrt_maxsampl0.1,X,sqrt,0.1,8.975685350000001,0.5186296143860388,3.921889676470588,0.6192594991516179,0.5362413598608837
maxfeatsqrt_maxsampl0.2,X,sqrt,0.2,6.632741023015875,0.5881914625320488,4.210397024509802,0.7186450905277474,0.502125720096836
maxfeatsqrt_maxsampl0.3,X,sqrt,0.3,5.058783068380953,0.62155866677688,4.554752591176471,0.7854109715266836,0.4614060970335515
maxfeatsqrt_maxsampl0.4,X,sqrt,0.4,3.90709446952381,0.642001656864779,4.944382093398695,0.8342645661939967,0.41533288666439316
maxfeatsqrt_maxsampl0.5,X,sqrt,0.5,3.223065095373016,0.6439626564060249,5.2520808934640515,0.8632804771081619,0.3789478812556829
maxfeatsqrt_maxsampl0.6,X,sqrt,0.6,2.626799986253966,0.654272487626155,5.897709465555557,0.8885735068247621,0.302603095112293
maxfeatsqrt_maxsampl0.7,X,sqrt,0.7,2.251802355341269,0.6500267751204567,5.905304730588235,0.9044805690983585,0.30170496434533545
maxfeatlog2_maxsampl0.1,X,log2,0.1,9.08017107857143,0.5134317339904768,4.037009985294117,0.6148273085080596,0.5226285246522095
maxfeatlog2_maxsampl0.2,X,log2,0.2,6.531840285714286,0.5897374639491514,4.292438382352941,0.7229252090655678,0.49242443023731586
maxfeatlog2_maxsampl0.3,X,log2,0.3,4.80768327142857,0.6275294860474301,4.564964452614382,0.796062399103139,0.4601985569535366
maxfeatlog2_maxsampl0.4,X,log2,0.4,3.8346543497857137,0.6425795594125312,4.917074254967322,0.8373374109289783,0.41856200503864316
maxfeatlog2_maxsampl0.5,X,log2,0.5,3.0593070744365103,0.6534676393063921,5.220196622745097,0.8702269450911673,0.3827181571303875
maxfeatlog2_maxsampl0.6,X,log2,0.6,2.6378173873571433,0.6464820677429557,5.838840701111109,0.8881061585777481,0.30956425424668144
maxfeatlog2_maxsampl0.7,X,log2,0.7,2.2835780546269837,0.6436347646956412,6.289447232287581,0.9031326725100661,0.2562805850527369
maxfeat0.1_maxsampl0.1,X,0.1,0.1,9.417584678571428,0.5054347931247334,4.220628985294119,0.6005145270270269,0.5009158032937806
maxfeat0.1_maxsampl0.2,X,0.1,0.2,6.340716170634921,0.5934328982103487,4.019079029411765,0.7310325221521969,0.5247488381751226
maxfeat0.1_maxsampl0.3,X,0.1,0.3,4.88074129920635,0.6286983309258615,4.48716456862745,0.7929633432647893,0.4693982977359521
maxfeat0.1_maxsampl0.4,X,0.1,0.4,3.929408495142858,0.6435199195349315,5.142697088235296,0.8333180252939038,0.39188238195580993
maxfeat0.1_maxsampl0.5,X,0.1,0.5,3.157705345698414,0.641422453212213,5.256242772875818,0.8660529789123204,0.37845574412393146
maxfeat0.1_maxsampl0.6,X,0.1,0.6,2.606147308666666,0.6528655026098737,5.642856371388892,0.8894495748353735,0.33273916066637077
maxfeat0.1_maxsampl0.7,X,0.1,0.7,2.304677447579365,0.6491452822039001,6.136457398169935,0.9022376552353923,0.274371445142753
maxfeat0.2_maxsampl0.1,X,0.2,0.1,8.766075253968255,0.5232912116553852,4.187098359477123,0.628150970926083,0.5048807586379342
maxfeat0.2_maxsampl0.2,X,0.2,0.2,6.5758647579682545,0.5853069406667962,3.937605650326799,0.7210577305430991,0.5343829652436805
maxfeat0.2_maxsampl0.3,X,0.2,0.3,4.945935704317461,0.6320067135849603,4.514572485294117,0.7901978552283224,0.4661573452332243
maxfeat0.2_maxsampl0.4,X,0.2,0.4,3.7907465490079355,0.6472446807258114,4.921137166666671,0.8391999403523479,0.4180815707174027
maxfeat0.2_maxsampl0.5,X,0.2,0.5,3.0025956366984117,0.6551339040051744,5.37524434156863,0.8726325932802759,0.3643839546999451
maxfeat0.2_maxsampl0.6,X,0.2,0.6,2.797831302984127,0.6402323482971114,5.821609394313725,0.8813185121749552,0.31160183512411344
maxfeat0.2_maxsampl0.7,X,0.2,0.7,2.363321581007936,0.6461235564650996,6.404196704379078,0.8997500238331381,0.24271160083242482
maxfeat0.3_maxsampl0.1,X,0.3,0.1,8.430100721428571,0.5466964496619967,3.9852307058823526,0.6424027084595806,0.528751360883797
