Complexity,Loss,Equation
1,0.00022729844,"0.08261554"
5,0.00010846152,"powabs(0.07949114, powabs(x0, 0.08530459))"
6,0.00010845471,"sin(powabs(-0.07958039, powabs(x0, 0.08557431)))"
7,0.000107398395,"powabs(2.0060189, powabs(0.44927877, x0)) * 0.05846516"
8,0.00010702342,"powabs(0.6141208, sin(x0 / 1.2192138)) * 0.1137776"
9,8.69907e-5,"powabs(powabs(x0, -2.0278542) / x1, 0.079407446) * 0.10499338"
10,8.698467e-5,"sin(powabs(powabs(x0, -2.0278542) / x1, 0.07949114) * 0.105187245)"
11,7.445424e-5,"powabs(x5 + (powabs(x0, -2.0278542) / x1), 0.0847932) * 0.10499338"
13,7.080575e-5,"powabs((powabs(x1, x5) + powabs(x0, -2.0278542)) / x1, 0.10955829) * 0.10499338"
14,6.3861575e-5,"powabs((powabs(x1, sin(x5)) + powabs(x0, -2.0278542)) / x1, 0.10955829) * 0.10499338"
15,5.9990452e-5,"powabs((powabs(x5, 0.6110372) + (powabs(0.018357314, x0) + 0.08248091)) / x1, 0.12531884) * 0.15924618"
17,5.457142e-5,"powabs((x5 + ((x3 + powabs(x1, powabs(0.008975313, x0))) + -0.6916749)) / x1, 0.13674966) * 0.14418237"
18,5.4547658e-5,"powabs((x5 + ((x3 + powabs(x1, sin(powabs(0.008975313, x0)))) + -0.6916749)) / x1, 0.13674966) * 0.14418237"
19,5.1003102e-5,"powabs((x5 + (x5 + ((x3 + powabs(x1, powabs(0.008975313, x0))) + -0.6916749))) / x1, 0.13674966) * 0.14418237"
21,4.3035874e-5,"powabs((x5 + ((x5 + x4) + ((x3 + powabs(x1, powabs(-0.012804696, x0))) + -0.5527594))) / x1, 0.15195213) * 0.1424012"
23,4.1478972e-5,"powabs((x5 + (((x5 + x4) + x5) + ((x3 + powabs(x1, powabs(-0.012804696, x0))) + -0.5527594))) / x1, 0.15195213) * 0.1424012"
27,3.811483e-5,"powabs((((x7 + x3) + powabs(x5, x1)) + (powabs(x4, x0) + (x5 + (powabs(x1, powabs(0.008975313, x0)) + -0.5527594)))) / x1, 0.15195213) * 0.1424012"
28,3.6581245e-5,"powabs((powabs((x5 + sqrtabs(x7)) + x4, 0.10499338) + (x5 + (((x3 + x5) + powabs(x1, powabs(-0.012804696, x0))) + -0.5527594))) / x1, 0.15195213) * 0.1424012"
30,3.639188e-5,"powabs((powabs((x5 + sqrtabs(x7)) + x4, 0.10499338) + (x5 + (((x3 + x5) + powabs(x1, powabs(-0.012804696, x0))) + -0.5527594))) / (x11 + x1), 0.15195213) * 0.1424012"
