Complexity,Loss,Equation
1,0.14150095,"7.8069644"
3,0.039443035,"x2 + 4.4206324"
4,0.03478823,"sqrtabs(x2) * 4.246167"
5,0.031619597,"powabs(x2, 1.1463524) + 3.756838"
6,0.02188661,"(x2 + exp(x3)) - -4.1838603"
7,0.014570894,"(x2 + 3.7009423) + powabs(x3, -0.5124485)"
9,0.012419349,"(x2 + powabs(5.589753 - x2, x3)) - -4.1832323"
10,0.0046489774,"x2 + (x2 + powabs(x3 - -0.46772394, sin(x2)))"
11,0.004507736,"x2 + (x2 + powabs(x3 - -0.46772394, sin(sin(x2))))"
12,0.004091262,"((powabs(x3, sin(x2 / 0.961774)) + x2) / 0.961774) + x2"
15,0.0040684617,"x2 + (powabs(x3, sin(sin(sin(sin(x2))))) + (x2 + powabs(3.7009423, x3)))"
16,0.003694223,"(powabs(x2 + x2, x3 / x1) + powabs(x3, sin(x2))) + (x2 + x2)"
17,0.0034976604,"((x2 + powabs(powabs(2.4979765, sin(x4)) + 2.4979765, x3)) + powabs(x3, sin(x2))) + x2"
18,0.003291958,"x2 + ((powabs(powabs(2.4979765, sin(x4)) + 2.4979765, x3) + powabs(x3, sin(sin(x2)))) + x2)"
19,0.0031866138,"((x2 + powabs(powabs(2.4979765, sin(x4)) + 2.4979765, x3)) + powabs(x3, sin(sin(sin(x2))))) + x2"
20,0.0029169274,"(x2 + (powabs(powabs(sin(x2), sin(x4) * -0.7263537) + 2.4979765, x3) + powabs(x3, sin(x2)))) + x2"
21,0.0026889483,"((x2 + x2) + powabs(powabs(sin(x2), -0.7263537 * sin(x4)) + 2.4979765, x3)) + powabs(x3, sin(sin(x2)))"
22,0.0025631697,"((x2 + x2) + powabs(powabs(sin(x2), -0.7263537 * sin(x4)) + 2.4979765, x3)) + powabs(x3, sin(sin(sin(x2))))"
23,0.0024295526,"((x2 + powabs(powabs(sin(x2) * x1, sin(x4) * x3) + 2.4979765, x3)) + powabs(x3, sin(sin(x2)))) + x2"
24,0.0022961495,"(x2 + powabs(powabs(sin(x2) * x1, sin(x4) * x3) + 2.4979765, x3)) + (powabs(x3, sin(sin(sin(x2)))) + x2)"
25,0.0022439533,"((x2 + powabs(powabs(sin(x2) * x1, sin(x4) * x3) + 2.4979765, x3)) + powabs(x3, sin(sin(sin(sin(x2)))))) + x2"
26,0.0022034105,"(x2 + powabs(powabs(sin(x2) * x1, sin(sin(x4)) * x3) + 2.4979765, x3)) + (powabs(x3, sin(sin(sin(sin(x2))))) + x2)"
28,0.0021897228,"powabs(x2 + (powabs(x1 * sin(x2), x3 * sin(x4)) + sin(x3)), x3) + ((x2 + x2) + powabs(x3, sin(sin(sin(sin(x2))))))"
29,0.002144426,"(powabs(x2 + (powabs(x1 * sin(x2), x3 * sin(sin(x4))) + sin(x3)), x3) + (x2 + x2)) + powabs(x3, sin(sin(sin(sin(x2)))))"
30,0.0019921549,"(x2 + powabs(x3, sin(sin(sin(x2))))) + (x2 + powabs(powabs(sin(exp(sin(x1))), x3) + (powabs(sin(x2), x3 * sin(x4)) + sin(x2)), x3))"
31,0.0018263545,"(powabs((powabs(sin(x1 * x3), x3) + powabs(sin(x2), sin(x4) * x3)) + powabs(sin(x4), x1), x3) + x2) + (x2 + powabs(x3, sin(sin(x2))))"
32,0.0016666838,"((x2 + x2) + powabs(powabs(sin(x1 * x3), x3) + (powabs(sin(x2), x3 * sin(x4)) + powabs(sin(x4), sqrtabs(x3))), x3)) + powabs(x3, sin(sin(x2)))"
