-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=50
TSIZE=3
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,size,Expression
1,66978,189.84471,201.19719,0.09987304,0.1390018,0.1199702,0.0073459744,189.84471,164.3307,6.84,3,"(0.008664336 * X47) [likelihood params: Float32[0.31602693]]"
2,115584,189.84471,201.19719,0.09987304,0.1390018,0.1199702,0.0073459744,189.84471,164.3307,6.538,3,"(0.008664336 * X47) [likelihood params: Float32[0.31602693]]"
3,161516,189.84471,201.19719,0.09987304,0.1390018,0.1199702,0.0073459744,189.84471,164.3307,7.496,3,"(0.008664336 * X47) [likelihood params: Float32[0.31602693]]"
4,204447,189.84471,201.19719,0.09987304,0.1390018,0.1199702,0.0073459744,189.84471,164.3307,8.338,3,"(0.008664336 * X47) [likelihood params: Float32[0.31602693]]"
5,252720,117.64809,145.12677,0.08151729,0.15519932,0.2817117,-0.10832536,117.64809,219.18042,9.428,7,"(pdiv(X47, pdiv(1.4827008e6, 53006.035)) - 9.299521) [likelihood params: Float32[-0.28551233]]"
6,301436,117.64809,145.12677,0.08151729,0.15519932,0.2817117,-0.10832536,117.64809,219.18042,10.656,7,"(pdiv(X47, pdiv(1.4827008e6, 53006.035)) - 9.299521) [likelihood params: Float32[-0.28551233]]"
7,353402,117.64809,145.12677,0.08151729,0.15519932,0.2817117,-0.10832536,117.64809,219.18042,11.42,7,"(pdiv(X47, pdiv(1.4827008e6, 53006.035)) - 9.299521) [likelihood params: Float32[-0.28551233]]"
8,414588,117.648056,145.12646,0.08151729,0.15519932,0.2817117,-0.10832536,117.648056,219.18033,12.328,7,"(pdiv(X47, pdiv(1.4827008e6, 53006.035)) - 9.299521) [likelihood params: Float32[0.28551242]]"
9,480051,117.64801,145.9003,0.08151728,0.15519921,0.28171176,-0.10832465,117.64801,219.18022,12.662,7,"(pdiv(X47, pdiv(1.4827006e6, 53006.035)) - 9.299522) [likelihood params: Float32[0.28551227]]"
10,551330,87.85492,181.83066,0.07496406,0.16582625,0.33945537,-0.18421543,87.85492,259.00916,13.026,21,"((-691.3947 * ((X3 * 695.8265) * pdiv(3985.8152, (X5 * 1.0915388e10)))) + (log(abs(exp(2.9307575)) * (-0.01261173 * (260.78253 - X47)))) [likelihood params: Float32[-0.27379572]]"
