Complexity,Loss,Equation
1,1277.9684,"71.7505"
3,197.50706,"24036.633 / x0"
5,63.342216,"(35186.152 / x0) + -38.395866"
7,57.729065,"365.67838 / powabs(1394.7311, x0 / 1447.7684)"
9,57.53047,"(302.02884 / powabs(x0, x0 / 1250.2681)) - -4.881448"
11,46.603924,"powabs(x1, 0.00069003785) / (powabs(1449.1959, x0 / 1449.1959) / 365.6781)"
13,22.144783,"powabs(x1 / x0, 0.08439585) / (powabs(2017.8312, x0 / 1521.6172) / 365.6781)"
14,20.278059,"sqrtabs(powabs(x1 / x0, 0.12793867)) / (powabs(1274.805, x0 / 1430.1873) / 365.6781)"
15,8.092033,"powabs(-0.03984872, 1.2738286 / (x1 + 1.2738286)) / (powabs(1413.5144, x0 / 1413.5144) / 395.04584)"
17,2.996717,"powabs(0.72744995, 1396.3784 / powabs(x0, powabs(x1, 0.1026115))) / (powabs(1396.3784, x0 / 1394.7311) / 404.21994)"
19,2.8849702,"(powabs(0.5336793, 707.52673 / powabs(x0, powabs(x1, 0.09898899))) / (powabs(-577.18567, x0 / 1172.9126) / 420.10547)) - -2.6770246"
21,2.6075966,"(powabs(0.7277164, 1411.2075 / powabs(x0, powabs(x1, 0.1013272))) / (powabs(1411.2075, x0 / 1411.2075) / 402.90915)) - (x1 / 402.90915)"
27,2.0236876,"powabs(6.086273e-7, (3.1734164 / (x1 + 6.086273e-7)) / 19.980576) / ((powabs(1070.7646, x0 / 1513.8225) / powabs(327.6768 / x0, powabs(x1 / 93.61946, 0.113266185))) / x0)"
29,1.9452614,"powabs(0.2694547, 23.885204 / powabs(1092.5801, powabs(x1 / 65.48005, 0.20321901))) / ((powabs(1070.7646, x0 / 1513.8225) / powabs(327.6768 / x0, powabs(x1 / 93.61946, 0.113266185))) / x0)"
33,1.565013,"(powabs(6.086273e-7, (3.1734164 / (x1 + 0.08375818)) / 19.980576) / ((powabs(1070.7646, x0 / 1516.7789) / powabs(340.61322 / x0, powabs(x1 / 148.9013, 0.11572342))) / x0)) - ((x1 / 342.35098) + 1.9253539)"
35,1.185753,"(powabs(0.05740006, 27.293457 / powabs(1545.853, powabs(x1 / 58.927563, 0.16070637))) / ((powabs(1520.3959, x0 / 1734.8347) / powabs(298.15732 / x0, powabs(x1 / (325.56284 / (x0 / 37.0857)), 0.11847261))) / x0)) - 0.11847261"
37,1.1710902,"(powabs(0.05740006, 27.293457 / powabs(1545.853, powabs(x1 / 58.927563, 0.16070637))) / ((powabs(1520.3959, x0 / 1734.8347) / powabs(298.15732 / x0, powabs(x1 / (325.56284 / (x0 / 37.0857)), 0.11847261))) / x0)) - powabs(6.086273e-7, x0)"
38,1.171003,"(powabs(0.05740006, 27.293457 / powabs(1545.853, powabs(x1 / 58.927563, 0.16070637))) / ((powabs(1520.3959, x0 / 1734.8347) / powabs(298.15732 / x0, powabs(x1 / (325.56284 / (x0 / 37.0857)), 0.11847261))) / x0)) - (sin(x1) / x0)"
42,1.0836439,"(powabs(0.12558258, 17.595709 / powabs(1570.2491, powabs(x1 / 69.16141, 0.20826723))) / ((powabs(1070.3115, x0 / 1570.2491) / powabs(330.6582 / x0, powabs(x1 / x0, 0.12558258))) / x0)) - (powabs(x0 / 258.26108, powabs(0.18164249, sin(x0))) + (x1 / 340.61322))"
43,0.96483094,"(powabs(0.043942958, 28.323046 / powabs(1734.8207, powabs(x1 / 59.458195, 0.15562531))) / ((powabs(1520.9008, x0 / 1731.6539) / powabs(301.6238 / x0, powabs(x1 / 35.323082, 0.119276695))) / x0)) - powabs(x1 / -0.87012976, powabs(298.01724 / (x0 / 0.8641328), 18.17704) / 298.0373)"
46,0.8790995,"(powabs(0.1691349, 22.681263 / powabs(1570.2109, powabs(x1 / 71.24609, 0.18799224))) / ((powabs(1075.5487, x0 / 1545.5056) / powabs(337.39932 / x0, powabs(x1 / x0, 0.12793867))) / x0)) - (powabs(x0 / -272.23718, powabs(0.1691349, sin(x0))) + powabs(x1 / 337.39932, x1 / x0))"
50,0.84698087,"(powabs(0.1691349, 22.681263 / powabs(1570.2109, powabs(x1 / 71.24609, 0.18799224))) / ((powabs(1075.5487, x0 / 1545.5056) / powabs(337.39932 / x0, powabs(x1 / x0, 0.12793867))) / x0)) - (powabs(x0 / ((-272.23718 / 71.24609) + -272.23718), powabs(0.1691349, sin(x0))) + powabs(x1 / 337.39932, x1 / x0))"
