Complexity,Loss,Equation
1,143012.22,"1663.2836"
3,33897.582,"powabs(7.45375, x4)"
5,5551.085,"(651.32245 - x0) / x3"
7,4410.5215,"-270.38608 - ((x0 + -742.6198) / x3)"
9,4035.1833,"138.4795 - (x0 + ((x0 + -631.3609) / x3))"
11,2832.9412,"(x1 * 1160.996) - (x0 + ((-960.5034 / x3) + 3290.4375))"
13,2086.6372,"(1240.2567 - ((-783.7002 / x3) + (3199.601 / x1))) + (x0 * -2.3528302)"
14,1686.0328,"(1362.2825 - sqrtabs(x0 * 1287.333)) - ((-801.1611 / x3) + (3321.3237 / x1))"
16,1642.308,"(1362.2825 - sqrtabs(1287.333 - (x0 * 1287.333))) - ((-801.1611 / x3) + (3321.3237 / x1))"
21,1606.9031,"(122.866104 - ((4472.133 / (x1 + x3)) + ((-213.32033 / x0) + x0))) - ((x0 + (-906.75977 / x3)) + -1029.4274)"
23,1552.623,"((123.376495 - ((4469.454 / (x3 + x1)) + x0)) - (x0 + ((-903.13434 / x3) + -1031.5355))) - (-440.79144 / (x0 + 0.8225009))"
25,1551.8376,"((123.376495 - ((4472.133 / (x3 + x1)) + x0)) + (x3 - ((x0 + (-903.13434 / x3)) + -1031.5807))) - (-440.78235 / (x0 + 0.8225009))"
26,1549.0588,"((sin(x0) - (x0 + ((-903.13434 / x3) + -1310.7507))) + (-155.70218 - ((4472.133 / (x3 + x1)) + x0))) - (-439.2585 / (x0 + 0.8351161))"
27,1548.8334,"((sin(x0) - (x0 + ((-903.13434 / x3) + -1310.7507))) + (-155.70218 - ((4472.133 / (x3 + x1)) + x0))) - (-439.2585 / (x0 + sin(x1)))"
28,1538.5511,"((123.376495 - ((4469.4326 / (x3 + x1)) + x0)) + (sin(-1031.5807 / x1) - ((x0 + (-903.13434 / x3)) + -1031.5807))) - (-440.78235 / (x0 + 0.8225009))"
29,1528.1616,"((sin(5303.691 / x1) - (x0 + ((-903.13434 / x3) + -1310.7507))) + (-155.70218 - ((4472.133 / (x3 + x1)) + x0))) - (-439.2585 / (x0 + sin(x1)))"
30,1524.596,"((123.376495 - ((4472.133 / (x3 + x1)) + x0)) + (sin((-904.1421 / x1) + x1) - ((x0 + (-903.13434 / x3)) + -1031.5807))) - (-440.78235 / (x0 + 0.8225009))"
32,1404.2521,"((((123.52449 - ((4472.133 / (x3 + x1)) + x0)) + x3) + (x1 / sin(4746.4536 / x1))) - ((x0 + (-903.13434 / x3)) + -1031.5807)) - (-440.86276 / (0.8225009 + x0))"
34,1398.2948,"((((123.52449 - ((4469.3887 / (x3 + x1)) + x0)) + x3) + ((x1 + x3) / sin(4746.4536 / x1))) - ((x0 + (-903.13434 / x3)) + -1031.5807)) - (-440.86276 / (0.8225009 + x0))"
36,1391.1847,"((((123.52449 - ((4469.3887 / (x3 + x1)) + x0)) + x3) + (((x1 / x3) / sin(123.52449 / x1)) + x3)) - ((x0 + (-903.13434 / x3)) + -1031.5807)) - (-440.86276 / (x3 + x0))"
37,1330.2434,"((((123.52449 - ((4469.3887 / (x3 + x1)) + x0)) + x3) + (((x1 / x3) / sin(123.52449 / x1)) + x3)) - ((x0 + (-903.13434 / x3)) + -1031.5807)) - (-440.86276 / (sin(x1) + x0))"
38,1328.0693,"((((123.52449 - ((4469.3887 / (x3 + x1)) + x0)) + sin(x0)) + (((x1 / x3) / sin(123.52449 / x1)) + x3)) - ((x0 + (-903.13434 / x3)) + -1031.5807)) - (-440.86276 / (sin(x1) + x0))"
