-- NEO GP --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10742,83.30694,104.29783,14.334076,6.656812,7.865853,10.96013,0.5848737,0.037972987,83.30694,47.6441,6.056,Inf,8,"(log(abs((sqrt(abs(-0.037679806)) + log(abs(X2))))) * 19.731615) [likelihood params: Float32[2.8046129]]"
2,18845,81.2338,99.94717,13.621371,5.0919924,6.962802,5.273408,0.6325329,0.5371258,81.2338,40.82245,6.026,Inf,7,"(X1 + (log(abs(X2)) / exp(-1.8673848))) [likelihood params: Float32[2.6387122]]"
3,27327,78.97194,95.90274,11.266066,5.664736,6.095379,5.352856,0.67831177,0.5301522,78.97194,40.71232,5.852,Inf,7,"(((-38.88517 / X2) + 18.852514) + X1) [likelihood params: Float32[2.468882]]"
4,36271,78.97194,95.90274,11.266066,5.664736,6.095379,5.352856,0.67831177,0.5301522,78.97194,40.71232,6.128,Inf,7,"(((-38.88517 / X2) + 18.852514) + X1) [likelihood params: Float32[2.468882]]"
5,45458,78.97194,95.90274,11.266066,5.664736,6.095379,5.352856,0.67831177,0.5301522,78.97194,40.71232,6.452,Inf,7,"(((-38.88517 / X2) + 18.852514) + X1) [likelihood params: Float32[2.468882]]"
6,54524,78.97194,95.90274,11.266066,5.664736,6.095379,5.352856,0.67831177,0.5301522,78.97194,40.71232,6.906,Inf,7,"(((-38.88517 / X2) + 18.852514) + X1) [likelihood params: Float32[2.468882]]"
7,64210,78.77074,102.495445,17.703817,6.020891,6.0236635,5.716717,0.6820966,0.4982143,78.77074,41.24354,7.434,Inf,11,"(((-24.45744 / (-272.0121 + (271.13513 + X2))) + 17.592655) + X1) [likelihood params: Float32[2.4543152]]"
8,73699,71.76929,134.98915,54.06548,9.154395,3.990217,5.413816,0.78941333,0.5248015,71.76929,41.206455,8.27,Inf,26,"((((-28.643192 / (((X2 / (X2 + ((exp(2.904348) + X1) + (X2 * -2.6879)))) + 0.9701042) + X1)) + (23.488262 - X2)) + 6.1997395) + X1) [likelihood params: Float32[1.9975526]]"
9,84331,71.27577,141.70755,56.14492,14.286853,3.8760448,5.467068,0.7954388,0.5201273,71.27577,41.428516,9.254,Inf,27,"((((-23.981918 / (((X2 / ((((211.28885 / X2) + sqrt(abs(-2.705297e-5))) + X1) + -20.3431)) + log(abs(2.632724))) + X1)) + (23.084448 - X2)) + 5.7959275) + X1) [likelihood params: Float32[1.9687674]]"
10,95747,71.24078,143.20581,56.14492,15.8201065,3.8680766,5.5174446,0.79585934,0.51570547,71.24078,41.553356,10.15,Inf,27,"((((-23.522959 / (((X2 / ((((213.9312 / X2) + sqrt(abs(7.0679496e-5))) + X1) + -20.596304)) + log(abs(2.5881233))) + X1)) + (23.05077 - X2)) + 5.7622504) + X1) [likelihood params: Float32[1.9667425]]"
11,107842,71.21136,143.37811,56.14492,16.02184,3.861386,5.5625772,0.79621243,0.51174396,71.21136,41.665215,11.07,Inf,27,"((((-23.132969 / (((X2 / ((((216.35355 / X2) + sqrt(abs(-5.7981903e-5))) + X1) + -20.828978)) + log(abs(2.5512815))) + X1)) + (23.02092 - X2)) + 5.7324066) + X1) [likelihood params: Float32[1.965041]]"
12,120203,71.111084,139.84187,50.593662,18.137125,3.8386774,5.7811494,0.7974109,0.49255872,71.111084,42.201283,12.698,Inf,26,"((((-21.373903 / (((X2 / ((((229.2949 / X2) + sqrt(abs(-0.00089692906))) + X1) + -22.023428)) + 0.8710431) + X1)) + (22.894762 - X2)) + 5.6062455) + X1) [likelihood params: Float32[1.9592543]]"
13,133157,71.07971,132.80844,50.593662,11.135078,3.8315995,5.9158573,0.79778445,0.4807347,71.07971,42.526123,14.228,Inf,26,"((((-20.072344 / (((X2 / ((((257.588 / X2) + sqrt(abs(X2))) + X1) + -27.936125)) + 0.82443047) + X1)) + (22.804668 - X2)) + 5.516154) + X1) [likelihood params: Float32[1.9574474]]"
14,147112,70.894394,139.47105,54.485485,14.091166,3.7900574,6.029536,0.7999768,0.4707566,70.894394,42.850266,16.344,Inf,28,"((((-19.58173 / (((X2 / ((((282.4051 / X2) + sqrt(abs((X1 + -0.90807176)))) + X1) + -27.956894)) + 0.8040106) + X1)) + (22.85588 - X2)) + 5.56736) + X1) [likelihood params: Float32[1.946807]]"
15,161969,70.67906,146.78777,54.485485,21.623213,3.7423542,6.066063,0.8024944,0.4675504,70.67906,43.006622,18.332,Inf,28,"((((-19.565798 / (((X2 / ((((282.65857 / X2) + sqrt(abs((X1 + -1.0000019)))) + X1) + -27.936136)) + 0.8050686) + X1)) + (22.846746 - X2)) + 5.5582232) + X1) [likelihood params: Float32[1.9345164]]"
16,177503,70.67906,146.78777,54.485485,21.623213,3.7423542,6.066063,0.8024944,0.4675504,70.67906,43.006622,21.012,Inf,28,"((((-19.565798 / (((X2 / ((((282.65857 / X2) + sqrt(abs((X1 + -1.0000019)))) + X1) + -27.936136)) + 0.8050686) + X1)) + (22.846746 - X2)) + 5.5582232) + X1) [likelihood params: Float32[1.9345164]]"
17,193913,70.67906,146.78777,54.485485,21.623213,3.7423542,6.066063,0.8024944,0.4675504,70.67906,43.006622,23.278,Inf,28,"((((-19.565798 / (((X2 / ((((282.65857 / X2) + sqrt(abs((X1 + -1.0000019)))) + X1) + -27.936136)) + 0.8050686) + X1)) + (22.846746 - X2)) + 5.5582232) + X1) [likelihood params: Float32[1.9345164]]"
18,211235,70.67906,146.78777,54.485485,21.623213,3.7423542,6.066063,0.8024944,0.4675504,70.67906,43.006622,25.962,Inf,28,"((((-19.565798 / (((X2 / ((((282.65857 / X2) + sqrt(abs((X1 + -1.0000019)))) + X1) + -27.936136)) + 0.8050686) + X1)) + (22.846746 - X2)) + 5.5582232) + X1) [likelihood params: Float32[1.9345164]]"
19,230060,70.67906,146.78777,54.485485,21.623213,3.7423542,6.066063,0.8024944,0.4675504,70.67906,43.006622,28.516,Inf,28,"((((-19.565798 / (((X2 / ((((282.65857 / X2) + sqrt(abs((X1 + -1.0000019)))) + X1) + -27.936136)) + 0.8050686) + X1)) + (22.846746 - X2)) + 5.5582232) + X1) [likelihood params: Float32[1.9345164]]"
