-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=50
TSIZE=3
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,size,Expression
1,57993,-440.3257,-405.82687,0.0012724687,0.0014803949,0.963093,0.85062766,-440.3257,-241.92403,7.37,11,"(abs((pdiv(0.25857174, log(abs(X2)) * (0.79314 + X1))) ^ log(abs(0.75984305)) [likelihood params: Float32[0.035671685]]"
2,109792,-440.32574,-405.8269,0.0012724687,0.0014803949,0.963093,0.85062766,-440.32574,-241.92403,7.216,11,"(abs((pdiv(0.25857174, log(abs(X2)) * (0.79314 + X1))) ^ log(abs(0.75984305)) [likelihood params: Float32[0.035671677]]"
3,168495,-444.16248,-425.66464,0.0012307159,0.001463754,0.96430403,0.8523067,-444.16248,-242.41342,7.55,7,"(0.02554248 + (abs((-0.17747447 * X1)) ^ -0.26693973)) [likelihood params: Float32[0.03508157]]"
4,243479,-446.08435,-413.92752,0.0012103189,0.0015757076,0.9648956,0.8410106,-446.08435,-236.0886,9.326,13,"pdiv(log(abs((4.0801773 - ((pdiv(-826.6448, X1) + 3.6518893) - 2.8711889))), log(abs(198.90793)) [likelihood params: Float32[-0.034789637]]"
5,328208,-446.08438,-413.92755,0.0012103185,0.0015757066,0.9648956,0.8410107,-446.08438,-236.08865,12.094,13,"pdiv(log(abs((4.0801716 - ((pdiv(-826.645, X1) + 3.6518815) - 2.8711874))), log(abs(198.90808)) [likelihood params: Float32[-0.034789637]]"
6,429768,-446.6723,-406.37552,0.0012041468,0.001425487,0.9650746,0.8561679,-446.6723,-244.2193,14.656,14,"(abs((pdiv(3.2490766, (pdiv(363.15298, 21.967445) + X2)) * (1.8657988 + X1))) ^ log(abs(0.75608915)) [likelihood params: Float32[0.034700826]]"
7,555791,-446.6723,-406.37552,0.0012041468,0.001425487,0.9650746,0.8561679,-446.6723,-244.2193,18.034,14,"(abs((pdiv(3.2490766, (pdiv(363.15298, 21.967445) + X2)) * (1.8657988 + X1))) ^ log(abs(0.75608915)) [likelihood params: Float32[0.034700826]]"
8,686577,-446.9994,-365.94604,0.0012007264,0.008892729,0.96517384,0.10272068,-446.9994,166.26541,18.61,17,"(X1 + (abs((log(abs(pdiv(log(abs(1.1052939e8), (24.95551 - pdiv(-15.757498, X2)))) * (-22.580029 + X1))) ^ -0.22645776)) [likelihood params: Float32[-0.0346515]]"
9,817211,-446.9994,-365.94604,0.0012007264,0.008892729,0.96517384,0.10272068,-446.9994,166.26541,19.96,17,"(X1 + (abs((log(abs(pdiv(log(abs(1.1052939e8), (24.95551 - pdiv(-15.757498, X2)))) * (-22.580029 + X1))) ^ -0.22645776)) [likelihood params: Float32[-0.0346515]]"
10,931787,-452.03845,-387.08408,0.0011492483,0.001347735,0.96666694,0.8640131,-452.03845,-248.01562,20.384,22,"(abs((pdiv(0.2842692, (pdiv(-52.950127, (pdiv(X1, -2.6455173) - (5.408375 - log(abs(exp(X2))))) + 0.97115976)) * (82.45646 + X1))) ^ log(abs(0.78097355)) [likelihood params: Float32[-0.03387635]]"
